2.713400414453400189e-01
4.655539451048486543e-01
3.905054880628847647e-01
4.797911196406167145e-01
3.672351731379786544e-01
4.240780699901705031e-01
3.998618046820067717e-01
4.310364999421164023e-01
4.179542220123154683e-01
3.851729067301030707e-01
5.249220036617890939e-01
4.100676175192977668e-01
1.696261086461866019e-01
2.637313643832446264e-01
3.664293804076227401e-01
4.437626027923115557e-01
3.897824578602544499e-01
4.133225502812674090e-01
4.957847173764055038e-01
4.239399775392815872e-01
2.912726279552254605e-01
3.218887545149126672e-01
3.873841244650192417e-01
5.121212979693567924e-01
5.267305856471755643e-01
3.974076460790234022e-01
3.945418781401833219e-01
3.907234706817080960e-01
3.236254472133545668e-01
3.712263668184401788e-01
3.802508199492473095e-01
4.531858738051780522e-01
4.522796764126402191e-01
3.833862649880744322e-01
3.999709130744105168e-01
4.718685296648676974e-01
4.692291597482388665e-01
4.009865061433131039e-01
4.464205513029685379e-01
4.024199005759084291e-01
4.435212316541536914e-01
5.145688421953852343e-01
4.202791566402781509e-01
3.506127092649857779e-01
4.244045132931039133e-01
3.977741946863412315e-01
4.592387619165635981e-01
3.652712906111225677e-01
3.688547124510185293e-01
4.663320922255326795e-01
3.332960187009657571e-01
3.702958928155437590e-01
4.721652755699085602e-01
3.903129749401178517e-01
4.252789642323954178e-01
4.828716809629775564e-01
4.151060236434369610e-01
4.241742505355121096e-01
3.712454803236702183e-01
4.542363229553669779e-01
4.676678887360885550e-01
4.947586283801841955e-01
4.427962268758693920e-01
4.108519458809474778e-01
3.403413409794575628e-01
4.308348220634355408e-01
4.397898524667137043e-01
4.318809857628801430e-01
3.807865037062847513e-01
4.606755620784401262e-01
3.851782360069201383e-01
2.801793260029245558e-01
4.091694942883960517e-01
4.043822240104093524e-01
2.370401934464079763e-01
5.094259894122918908e-01
4.414383132087270067e-01
3.823993839506416026e-01
3.451843268165700196e-01
3.185853299413666240e-01
3.768828390758969804e-01
