life,velocity,clife,cof,peak_ave
5500.0,1,1142.86,489.8,1.217137424074795
1500.0,1,1142.86,57.14,1.1389961350982907
2500.0,1,1142.86,57.14,1.2093870890025944
3500.0,1,1142.86,57.14,1.244016227997344
4500.0,1,1142.86,57.14,1.3045673444118808
500.0,1,1142.86,57.14,1.0402611305760752
5500.0,1,1142.86,57.14,1.2476147703643872
1500.0,1,1142.86,63.49,1.1324493450927975
2500.0,1,1142.86,63.49,1.2008165651226854
3500.0,1,1142.86,63.49,1.2741962697615552
4500.0,1,1142.86,63.49,1.2591207418995614
500.0,1,1142.86,63.49,1.042028921125511
5500.0,1,1142.86,63.49,1.389003949808967
1500.0,1,1142.86,761.91,1.1034056181073246
2500.0,1,1142.86,761.91,1.1744457103514867
3500.0,1,1142.86,761.91,1.1894206369099636
4500.0,1,1142.86,761.91,1.2239790594165683
500.0,1,1142.86,761.91,1.0314934747675109
5500.0,1,1142.86,761.91,1.2497926312945844
1500.0,1,11428.57,11428.57,1.1213447441096724
2500.0,1,11428.57,11428.57,1.2305864789670287
3500.0,1,11428.57,11428.57,1.2442890264330446
4500.0,1,11428.57,11428.57,1.2732107865473101
500.0,1,11428.57,11428.57,1.038756678028408
5500.0,1,11428.57,11428.57,1.3110293938699913
1500.0,1,11428.57,1269.84,1.1419843248002124
2500.0,1,11428.57,1269.84,1.1916721691361436
3500.0,1,11428.57,1269.84,1.236216959517512
4500.0,1,11428.57,1269.84,1.2939744098680641
500.0,1,11428.57,1269.84,1.048575620405896
5500.0,1,11428.57,1269.84,1.27030442800905
1500.0,1,11428.57,2857.14,1.1393336964423078
2500.0,1,11428.57,2857.14,1.1867962002658377
3500.0,1,11428.57,2857.14,1.2081306875792297
4500.0,1,11428.57,2857.14,1.2185678237737056
500.0,1,11428.57,2857.14,1.0472184100222592
5500.0,1,11428.57,2857.14,1.3069612109355155
1500.0,1,11428.57,4897.96,1.127877374291821
2500.0,1,11428.57,4897.96,1.202296521771198
3500.0,1,11428.57,4897.96,1.2162967605117723
4500.0,1,11428.57,4897.96,1.2682113372869648
500.0,1,11428.57,4897.96,1.047268781213347
5500.0,1,11428.57,4897.96,1.3109318672937063
1500.0,1,11428.57,571.43,1.1382882187480372
2500.0,1,11428.57,571.43,1.1697809737321831
3500.0,1,11428.57,571.43,1.2190370353848983
4500.0,1,11428.57,571.43,1.2567752564298664
500.0,1,11428.57,571.43,1.0511153399446036
5500.0,1,11428.57,571.43,1.2464947951781193
1500.0,1,11428.57,7619.05,1.1458396306893261
2500.0,1,11428.57,7619.05,1.179195911234037
3500.0,1,11428.57,7619.05,1.2197279138626713
4500.0,1,11428.57,7619.05,1.3001248389207332
500.0,1,11428.57,7619.05,1.045987059408707
5500.0,1,11428.57,7619.05,1.3379149493637499
1500.0,1,22.86,1.27,1.0081273892428457
2500.0,1,22.86,1.27,1.0187053268603818
3500.0,1,22.86,1.27,1.0340150780443074
4500.0,1,22.86,1.27,1.0460673139634211
500.0,1,22.86,1.27,1.0067162459003425
5500.0,1,22.86,1.27,0.9913450910913871
1500.0,1,22.86,15.24,1.0010378540582257
2500.0,1,22.86,15.24,1.0043964939054946
3500.0,1,22.86,15.24,0.9951383425587441
4500.0,1,22.86,15.24,0.9998586800917255
500.0,1,22.86,15.24,0.9966100356655848
5500.0,1,22.86,15.24,0.9971514212637043
1500.0,1,22.86,2.54,1.0167889434094308
2500.0,1,22.86,2.54,1.0145331241890563
3500.0,1,22.86,2.54,1.0054320561270185
4500.0,1,22.86,2.54,1.0294220820792481
500.0,1,22.86,2.54,1.0061278375635425
5500.0,1,22.86,2.54,1.0243141835184986
1500.0,1,22.86,22.86,1.0010854410365204
2500.0,1,22.86,22.86,1.0001092208069202
3500.0,1,22.86,22.86,1.0009780559269403
4500.0,1,22.86,22.86,1.021865946541054
500.0,1,22.86,22.86,1.0015683031825602
5500.0,1,22.86,22.86,0.9922022728777509
1500.0,1,22.86,5.71,1.0141039244242627
2500.0,1,22.86,5.71,1.0162908681794556
3500.0,1,22.86,5.71,1.0285744112388004
4500.0,1,22.86,5.71,1.008354431229346
500.0,1,22.86,5.71,1.0029724584046016
5500.0,1,22.86,5.71,1.0174955523054885
1500.0,1,22.86,9.8,1.0086737458071178
2500.0,1,22.86,9.8,1.0156562280091743
3500.0,1,22.86,9.8,1.002956642038449
4500.0,1,22.86,9.8,1.0355920780840173
500.0,1,22.86,9.8,1.0035983686255723
5500.0,1,22.86,9.8,1.0348019234372707
1500.0,1,228.57,11.43,1.0721135122754895
2500.0,1,228.57,11.43,1.0853239772954677
3500.0,1,228.57,11.43,1.10236465629006
4500.0,1,228.57,11.43,1.1216467636927776
500.0,1,228.57,11.43,1.0245872348999243
5500.0,1,228.57,11.43,1.1214981515562992
1500.0,1,228.57,12.7,1.0608875096856483
2500.0,1,228.57,12.7,1.0900708512377837
3500.0,1,228.57,12.7,1.1362614085941025
4500.0,1,228.57,12.7,1.0934091525342666
500.0,1,228.57,12.7,1.022426809837791
5500.0,1,228.57,12.7,1.132189520831675
1500.0,1,228.57,152.38,1.0382638804102369
2500.0,1,228.57,152.38,1.0560352005477198
3500.0,1,228.57,152.38,1.076277446384764
4500.0,1,228.57,152.38,1.0842798971558578
500.0,1,228.57,152.38,1.0161615274199676
5500.0,1,228.57,152.38,1.0937127200266992
1500.0,1,228.57,228.57,1.024388207280748
2500.0,1,228.57,228.57,1.0568366465225005
3500.0,1,228.57,228.57,1.0580816676404599
4500.0,1,228.57,228.57,1.0548375300534991
500.0,1,228.57,228.57,1.0096140286762272
5500.0,1,228.57,228.57,1.0218430575173518
1500.0,1,228.57,24.49,1.0564357886756144
2500.0,1,228.57,24.49,1.0720822897691842
3500.0,1,228.57,24.49,1.1244929045505565
4500.0,1,228.57,24.49,1.078600357977202
500.0,1,228.57,24.49,1.0248185285059757
5500.0,1,228.57,24.49,1.1205873100784371
1500.0,1,228.57,25.4,1.0574088167653006
2500.0,1,228.57,25.4,1.1103466989440334
3500.0,1,228.57,25.4,1.090859128277963
4500.0,1,228.57,25.4,1.1057666620166213
500.0,1,228.57,25.4,1.0233717800989062
5500.0,1,228.57,25.4,1.0875242023963638
1500.0,1,228.57,342.86,1.0379669968321799
2500.0,1,228.57,342.86,1.0413450791167769
3500.0,1,228.57,342.86,1.0714189207193554
4500.0,1,228.57,342.86,1.033009885180987
500.0,1,228.57,342.86,1.0099807430312524
5500.0,1,228.57,342.86,1.0899660040838928
1500.0,1,228.57,57.14,1.0535593866243658
2500.0,1,228.57,57.14,1.0478976154866446
3500.0,1,228.57,57.14,1.088558113841388
4500.0,1,228.57,57.14,1.0966665357853256
500.0,1,228.57,57.14,1.0148683945644854
5500.0,1,228.57,57.14,1.1046435022208256
1500.0,1,228.57,97.96,1.0487819502457258
2500.0,1,228.57,97.96,1.058047541123693
3500.0,1,228.57,97.96,1.0724863945530438
4500.0,1,228.57,97.96,1.087172178041385
500.0,1,228.57,97.96,1.0168181611341636
5500.0,1,228.57,97.96,1.110936192284735
1500.0,1,2285.71,114.29,1.148983483174759
2500.0,1,2285.71,114.29,1.2270205843871371
3500.0,1,2285.71,114.29,1.2705413454670655
4500.0,1,2285.71,114.29,1.342001454396085
500.0,1,2285.71,114.29,1.042576710032111
5500.0,1,2285.71,114.29,1.3667449693485005
1500.0,1,2285.71,126.98,1.1440247853598244
2500.0,1,2285.71,126.98,1.2152122189195274
3500.0,1,2285.71,126.98,1.2741653076156922
4500.0,1,2285.71,126.98,1.3013139005256569
500.0,1,2285.71,126.98,1.0428604789880884
5500.0,1,2285.71,126.98,1.3407808102514651
1500.0,1,2285.71,1523.81,1.1293297918496774
2500.0,1,2285.71,1523.81,1.2003343340484938
3500.0,1,2285.71,1523.81,1.2655548245511377
4500.0,1,2285.71,1523.81,1.2559796295241652
500.0,1,2285.71,1523.81,1.0429120526316935
5500.0,1,2285.71,1523.81,1.3144612087191196
2500.0,1,2285.71,2285.71,1.1782862608935671
3500.0,1,2285.71,2285.71,1.2136160976696952
4500.0,1,2285.71,2285.71,1.2412311567233243
500.0,1,2285.71,2285.71,1.0309496892020316
5500.0,1,2285.71,2285.71,1.239570757023835
1500.0,1,2285.71,244.9,1.1298646761226525
2500.0,1,2285.71,244.9,1.2173346001292233
3500.0,1,2285.71,244.9,1.2636897330137538
4500.0,1,2285.71,244.9,1.310336283029005
5500.0,1,2285.71,244.9,1.3405163880988114
1500.0,1,2285.71,253.97,1.138482971363284
2500.0,1,2285.71,253.97,1.221900577312742
4500.0,1,2285.71,253.97,1.320543247049663
500.0,1,2285.71,253.97,1.0479741411201204
5500.0,1,2285.71,253.97,1.3652866533408285
1500.0,1,2285.71,3428.57,1.105147454170106
2500.0,1,2285.71,3428.57,1.1495313165017806
3500.0,1,2285.71,3428.57,1.202904351262842
4500.0,1,2285.71,3428.57,1.2023456948118298
500.0,1,2285.71,3428.57,1.0225187776007418
5500.0,1,2285.71,3428.57,1.2745726553755963
1500.0,1,2285.71,571.43,1.136566095009868
2500.0,1,2285.71,571.43,1.2360297523911752
3500.0,1,2285.71,571.43,1.268992751183523
4500.0,1,2285.71,571.43,1.3283922508439285
500.0,1,2285.71,571.43,1.0423178907829398
5500.0,1,2285.71,571.43,1.3548103836925347
1500.0,1,2285.71,979.59,1.138361813540762
2500.0,1,2285.71,979.59,1.1873731654111925
3500.0,1,2285.71,979.59,1.235868317223039
4500.0,1,2285.71,979.59,1.301636536154016
500.0,1,2285.71,979.59,1.042928826539557
5500.0,1,2285.71,979.59,1.2861929380425727
1500.0,1,342.86,146.94,1.0610948869985846
2500.0,1,342.86,146.94,1.0769710742199803
3500.0,1,342.86,146.94,1.1052593541769493
4500.0,1,342.86,146.94,1.121125416644556
500.0,1,342.86,146.94,1.0224869665303975
5500.0,1,342.86,146.94,1.1233525936129598
1500.0,1,342.86,228.57,1.0660643399433951
2500.0,1,342.86,228.57,1.0803858159939086
3500.0,1,342.86,228.57,1.0990003425517594
4500.0,1,342.86,228.57,1.070757970631389
500.0,1,342.86,228.57,1.0202434168458319
5500.0,1,342.86,228.57,1.1245846883041841
1500.0,1,342.86,342.86,1.042047894010692
2500.0,1,342.86,342.86,1.0734597814582398
3500.0,1,342.86,342.86,1.070340523676017
4500.0,1,342.86,342.86,1.0908333815601639
500.0,1,342.86,342.86,1.018067424312355
5500.0,1,342.86,342.86,1.1133767108324089
1500.0,1,342.86,38.09,1.079335057336413
2500.0,1,342.86,38.09,1.133234101022795
3500.0,1,342.86,38.09,1.1460519738309212
4500.0,1,342.86,38.09,1.1197441036515954
500.0,1,342.86,38.09,1.0313417726366454
5500.0,1,342.86,38.09,1.1652821617544447
1500.0,1,342.86,38.1,1.0775071843159256
2500.0,1,342.86,38.1,1.1221711544054778
3500.0,1,342.86,38.1,1.1099123787414629
4500.0,1,342.86,38.1,1.1565420474131134
500.0,1,342.86,38.1,1.0255156616010792
5500.0,1,342.86,38.1,1.1951840872236552
1500.0,1,342.86,85.72,1.0724873564691884
2500.0,1,342.86,85.72,1.0934929282605772
3500.0,1,342.86,85.72,1.1400320483049546
4500.0,1,342.86,85.72,1.1439575527720474
500.0,1,342.86,85.72,1.021004793395604
5500.0,1,342.86,85.72,1.143145316207483
1500.0,1,3428.57,1469.39,1.1409392244254468
2500.0,1,3428.57,1469.39,1.1834227408118514
3500.0,1,3428.57,1469.39,1.2432020470014502
4500.0,1,3428.57,1469.39,1.2976570042027855
500.0,1,3428.57,1469.39,1.047522538512368
5500.0,1,3428.57,1469.39,1.3777154065799755
1500.0,1,3428.57,2285.71,1.1318167421888785
2500.0,1,3428.57,2285.71,1.1935424148158211
3500.0,1,3428.57,2285.71,1.2555115166349289
4500.0,1,3428.57,2285.71,1.2823779216151914
500.0,1,3428.57,2285.71,1.0364290926582558
5500.0,1,3428.57,2285.71,1.3009815519465453
1500.0,1,3428.57,3428.57,1.1184179908477478
2500.0,1,3428.57,3428.57,1.1770699553229518
3500.0,1,3428.57,3428.57,1.212946320268106
4500.0,1,3428.57,3428.57,1.2645710095163663
500.0,1,3428.57,3428.57,1.0331868328918365
5500.0,1,3428.57,3428.57,1.2925943247612264
1500.0,1,3428.57,380.95,1.140875436877481
2500.0,1,3428.57,380.95,1.2253637954317598
3500.0,1,3428.57,380.95,1.2576202268688625
4500.0,1,3428.57,380.95,1.3153980306258193
500.0,1,3428.57,380.95,1.045809485911146
5500.0,1,3428.57,380.95,1.3489413454206507
1500.0,1,3428.57,857.14,1.1442860675567539
2500.0,1,3428.57,857.14,1.2131862563589288
3500.0,1,3428.57,857.14,1.260122145564102
4500.0,1,3428.57,857.14,1.3244500745984564
500.0,1,3428.57,857.14,1.0479469057839657
5500.0,1,3428.57,857.14,1.3311877526292983
1500.0,1,57.14,14.28,1.0240192326758848
2500.0,1,57.14,14.28,1.018882134859102
3500.0,1,57.14,14.28,1.0414079080415488
4500.0,1,57.14,14.28,1.032536103681619
500.0,1,57.14,14.28,1.0053735873770504
5500.0,1,57.14,14.28,1.0245815296748637
1500.0,1,57.14,2.86,1.0234358083443864
2500.0,1,57.14,2.86,1.0370454428244196
3500.0,1,57.14,2.86,1.0321015862612026
4500.0,1,57.14,2.86,1.0535214039695686
500.0,1,57.14,2.86,1.0058485072168597
5500.0,1,57.14,2.86,1.051233213416541
1500.0,1,57.14,228.57,1.0100498563003013
2500.0,1,57.14,228.57,0.990479535558684
3500.0,1,57.14,228.57,1.0111390791335284
4500.0,1,57.14,228.57,0.9915905410777328
500.0,1,57.14,228.57,0.9999263396508871
5500.0,1,57.14,228.57,1.0172373640146228
1500.0,1,57.14,24.49,1.0201191402523977
2500.0,1,57.14,24.49,1.0166533867264318
3500.0,1,57.14,24.49,1.0158135677140425
4500.0,1,57.14,24.49,1.0495421406319585
500.0,1,57.14,24.49,1.0016618689771888
5500.0,1,57.14,24.49,1.0267702702197712
1500.0,1,57.14,38.09,1.016072994674738
2500.0,1,57.14,38.09,1.0194292411058885
3500.0,1,57.14,38.09,1.0243216560590802
4500.0,1,57.14,38.09,1.0489444985040728
500.0,1,57.14,38.09,1.0054267002994446
5500.0,1,57.14,38.09,1.0190644239844726
1500.0,1,57.14,38.1,1.0159925798482796
2500.0,1,57.14,38.1,1.009837864612548
3500.0,1,57.14,38.1,1.0090959925613758
4500.0,1,57.14,38.1,1.0287286229143728
500.0,1,57.14,38.1,1.0042873984604441
5500.0,1,57.14,38.1,1.0248250825649006
1500.0,1,57.14,489.8,0.9950752982726134
2500.0,1,57.14,489.8,1.0082052700053201
3500.0,1,57.14,489.8,1.0057235473819806
4500.0,1,57.14,489.8,1.0149805469463609
500.0,1,57.14,489.8,1.0020853540608665
5500.0,1,57.14,489.8,1.0178079359691736
1500.0,1,57.14,57.14,1.004733365412062
2500.0,1,57.14,57.14,1.0107751556945885
3500.0,1,57.14,57.14,1.0089336548890753
4500.0,1,57.14,57.14,1.0105305729391423
500.0,1,57.14,57.14,1.0057909617160101
5500.0,1,57.14,57.14,1.0064419115722958
1500.0,1,57.14,6.35,1.0275770015054977
2500.0,1,57.14,6.35,1.0302453835993863
3500.0,1,57.14,6.35,1.032157330269026
4500.0,1,57.14,6.35,1.0373873021383766
500.0,1,57.14,6.35,1.0083301889591347
5500.0,1,57.14,6.35,1.0619854836520268
1500.0,1,57.14,85.72,1.003727640754003
2500.0,1,57.14,85.72,1.0162014042232543
3500.0,1,57.14,85.72,0.9991655532353286
4500.0,1,57.14,85.72,1.0010386153585598
500.0,1,57.14,85.72,1.002435853630015
5500.0,1,57.14,85.72,0.9754440439949451
1500.0,1,57.14,9.8,1.0168452353504887
2500.0,1,57.14,9.8,1.024350568621556
3500.0,1,57.14,9.8,1.0337877892884617
4500.0,1,57.14,9.8,1.0345118849464678
500.0,1,57.14,9.8,1.00637807831279
5500.0,1,57.14,9.8,1.0047746709947043
1500.0,1,571.43,142.86,1.0910707501883539
2500.0,1,571.43,142.86,1.1205501000932685
3500.0,1,571.43,142.86,1.2003850991948581
4500.0,1,571.43,142.86,1.1696748004304585
500.0,1,571.43,142.86,1.0347934869991962
5500.0,1,571.43,142.86,1.19599031203921
1500.0,1,571.43,146.94,1.1057351107509772
2500.0,1,571.43,146.94,1.1440233999795564
3500.0,1,571.43,146.94,1.1779410418954235
4500.0,1,571.43,146.94,1.149909524502991
500.0,1,571.43,146.94,1.028098707053043
5500.0,1,571.43,146.94,1.1670179340259084
1500.0,1,571.43,2285.71,1.0299012367323728
2500.0,1,571.43,2285.71,1.0427441144115186
3500.0,1,571.43,2285.71,1.0510611143461395
4500.0,1,571.43,2285.71,1.05717024952817
500.0,1,571.43,2285.71,1.0125165503457372
5500.0,1,571.43,2285.71,1.0673763427957375
1500.0,1,571.43,244.9,1.0960462196345135
2500.0,1,571.43,244.9,1.1348702911336408
3500.0,1,571.43,244.9,1.1492742739469668
4500.0,1,571.43,244.9,1.2013824154858648
500.0,1,571.43,244.9,1.029971324814515
5500.0,1,571.43,244.9,1.1791040327103024
1500.0,1,571.43,28.57,1.1119812120853374
2500.0,1,571.43,28.57,1.1564649625215935
3500.0,1,571.43,28.57,1.2003588711870208
4500.0,1,571.43,28.57,1.212741353820396
500.0,1,571.43,28.57,1.0369712738320533
5500.0,1,571.43,28.57,1.2658297338342663
1500.0,1,571.43,380.95,1.0700214747154542
2500.0,1,571.43,380.95,1.11739212901686
3500.0,1,571.43,380.95,1.1307720827265193
4500.0,1,571.43,380.95,1.1739809550122262
500.0,1,571.43,380.95,1.027916629158859
5500.0,1,571.43,380.95,1.146654410583455
1500.0,1,571.43,4897.96,1.0124432654736926
2500.0,1,571.43,4897.96,1.0295424918194354
3500.0,1,571.43,4897.96,1.023222974854817
4500.0,1,571.43,4897.96,1.0534533885267794
500.0,1,571.43,4897.96,1.0069454015062047
5500.0,1,571.43,4897.96,1.058523316807347
1500.0,1,571.43,571.43,1.0743448434283933
2500.0,1,571.43,571.43,1.1025529698854566
3500.0,1,571.43,571.43,1.1157967278404957
4500.0,1,571.43,571.43,1.0815322185954352
500.0,1,571.43,571.43,1.0228822448268946
5500.0,1,571.43,571.43,1.115044400038952
1500.0,1,571.43,63.49,1.103468034164225
2500.0,1,571.43,63.49,1.1376847168803854
3500.0,1,571.43,63.49,1.1860456738559355
4500.0,1,571.43,63.49,1.1956811769244273
500.0,1,571.43,63.49,1.0392091596651187
5500.0,1,571.43,63.49,1.1736180240067364
1500.0,1,571.43,857.14,1.0600202202857003
2500.0,1,571.43,857.14,1.0729693968547096
3500.0,1,571.43,857.14,1.1087634617909963
4500.0,1,571.43,857.14,1.139473721223626
500.0,1,571.43,857.14,1.0217277775075189
5500.0,1,571.43,857.14,1.1529605140267016
1500.0,1,571.43,97.96,1.1065332351061095
2500.0,1,571.43,97.96,1.1508224584333846
3500.0,1,571.43,97.96,1.1602901499287597
4500.0,1,571.43,97.96,1.1946740826566136
500.0,1,571.43,97.96,1.03663436889499
5500.0,1,571.43,97.96,1.2109352656353942
