life,velocity,clife,cof,peak_ave
5500.0,1,22.86,9.8,1.0548669826974295
1500.0,1,228.57,11.43,1.1891031197437087
2500.0,1,228.57,11.43,1.218219009086671
3500.0,1,228.57,11.43,1.2367009399099933
4500.0,1,228.57,11.43,1.249573128329333
500.0,1,228.57,11.43,1.092407599494234
5500.0,1,228.57,11.43,1.2458568759114845
1500.0,1,228.57,12.7,1.1875865654370708
2500.0,1,228.57,12.7,1.2292176271388169
3500.0,1,228.57,12.7,1.300695240132708
4500.0,1,228.57,12.7,1.196602095198347
500.0,1,228.57,12.7,1.09545810868375
5500.0,1,228.57,12.7,1.3077116761928236
1500.0,1,228.57,152.38,1.103469443602465
2500.0,1,228.57,152.38,1.134372292004441
3500.0,1,228.57,152.38,1.1583044491698766
4500.0,1,228.57,152.38,1.158795921712471
500.0,1,228.57,152.38,1.0635608885065484
5500.0,1,228.57,152.38,1.1936406146729837
1500.0,1,228.57,228.57,1.0897658901432477
2500.0,1,228.57,228.57,1.1208612057381153
3500.0,1,228.57,228.57,1.114230424558307
4500.0,1,228.57,228.57,1.1067631306173558
500.0,1,228.57,228.57,1.041173562423783
5500.0,1,228.57,228.57,1.0589107174827008
1500.0,1,228.57,24.49,1.1709290201074674
2500.0,1,228.57,24.49,1.18387487686505
3500.0,1,228.57,24.49,1.2072395732151042
4500.0,1,228.57,24.49,1.1675149326052137
500.0,1,228.57,24.49,1.100452782336558
5500.0,1,228.57,24.49,1.210076756879301
1500.0,1,228.57,25.4,1.1620143201453983
2500.0,1,228.57,25.4,1.2277936557951907
3500.0,1,228.57,25.4,1.213535944092314
4500.0,1,228.57,25.4,1.2151506034187443
500.0,1,228.57,25.4,1.0947492278623134
5500.0,1,228.57,25.4,1.234339024497953
1500.0,1,228.57,342.86,1.0821892433160938
2500.0,1,228.57,342.86,1.0899884894173564
3500.0,1,228.57,342.86,1.1168807768227291
4500.0,1,228.57,342.86,1.0898929215230402
500.0,1,228.57,342.86,1.0429082988626905
5500.0,1,228.57,342.86,1.192104673817425
1500.0,1,228.57,57.14,1.1416738250067469
2500.0,1,228.57,57.14,1.138119444726507
3500.0,1,228.57,57.14,1.1810357022420654
4500.0,1,228.57,57.14,1.2017279232940445
500.0,1,228.57,57.14,1.0789128567069453
5500.0,1,228.57,57.14,1.2101618327758845
1500.0,1,228.57,97.96,1.1319615203101654
2500.0,1,228.57,97.96,1.150539701456263
3500.0,1,228.57,97.96,1.184257787854749
4500.0,1,228.57,97.96,1.1643114783364097
500.0,1,228.57,97.96,1.0643894958760967
5500.0,1,228.57,97.96,1.1621067746390765
1500.0,1,2285.71,114.29,1.5632411617263804
2500.0,1,2285.71,114.29,1.711042484624817
3500.0,1,2285.71,114.29,1.8147872350524743
4500.0,1,2285.71,114.29,1.8583339783570352
500.0,1,2285.71,114.29,1.2233114806330636
5500.0,1,2285.71,114.29,1.8776739641269344
1500.0,1,2285.71,126.98,1.56559228791176
2500.0,1,2285.71,126.98,1.693569511896652
3500.0,1,2285.71,126.98,1.7914543756171721
4500.0,1,2285.71,126.98,1.8133923372365885
500.0,1,2285.71,126.98,1.2505701494335424
5500.0,1,2285.71,126.98,1.8987559802644638
1500.0,1,2285.71,1523.81,1.4209202869778659
2500.0,1,2285.71,1523.81,1.5560660675003974
3500.0,1,2285.71,1523.81,1.6046327994701453
4500.0,1,2285.71,1523.81,1.6273841310323418
500.0,1,2285.71,1523.81,1.1606462793272911
5500.0,1,2285.71,1523.81,1.6582875256457064
2500.0,1,2285.71,2285.71,1.4681428876855236
3500.0,1,2285.71,2285.71,1.5262882545315126
4500.0,1,2285.71,2285.71,1.5884598038942388
500.0,1,2285.71,2285.71,1.135618820522793
5500.0,1,2285.71,2285.71,1.5940180061647644
1500.0,1,2285.71,244.9,1.5226765776044666
2500.0,1,2285.71,244.9,1.6614232636266684
3500.0,1,2285.71,244.9,1.7974454737411287
4500.0,1,2285.71,244.9,1.8461769351306476
5500.0,1,2285.71,244.9,1.8527624578647404
1500.0,1,2285.71,253.97,1.5231755397915614
2500.0,1,2285.71,253.97,1.7021835780903858
4500.0,1,2285.71,253.97,1.822794072661983
500.0,1,2285.71,253.97,1.2420679858647352
5500.0,1,2285.71,253.97,1.8375667597377943
1500.0,1,2285.71,3428.57,1.3074277489269008
2500.0,1,2285.71,3428.57,1.3779076082934605
3500.0,1,2285.71,3428.57,1.4660131352065875
4500.0,1,2285.71,3428.57,1.4434516810861828
500.0,1,2285.71,3428.57,1.1130846213443082
5500.0,1,2285.71,3428.57,1.5442900893568796
1500.0,1,2285.71,571.43,1.4822719770051183
2500.0,1,2285.71,571.43,1.633187041809134
3500.0,1,2285.71,571.43,1.728117138676036
4500.0,1,2285.71,571.43,1.7542056410930014
500.0,1,2285.71,571.43,1.2298785552113563
5500.0,1,2285.71,571.43,1.8031519625160428
1500.0,1,2285.71,979.59,1.5004206497864367
2500.0,1,2285.71,979.59,1.5753567348721333
3500.0,1,2285.71,979.59,1.6035991136426566
4500.0,1,2285.71,979.59,1.7121643300300018
500.0,1,2285.71,979.59,1.1800424242410272
5500.0,1,2285.71,979.59,1.687224079990826
1500.0,1,342.86,146.94,1.1798245262576903
2500.0,1,342.86,146.94,1.185222552920272
3500.0,1,342.86,146.94,1.2346762877734108
4500.0,1,342.86,146.94,1.2236051872160443
500.0,1,342.86,146.94,1.0866889566989624
5500.0,1,342.86,146.94,1.261194958137825
1500.0,1,342.86,228.57,1.186261105970391
2500.0,1,342.86,228.57,1.2037602564948324
3500.0,1,342.86,228.57,1.2047806355906785
4500.0,1,342.86,228.57,1.1824052663997178
500.0,1,342.86,228.57,1.0829398264310632
5500.0,1,342.86,228.57,1.247225459865577
1500.0,1,342.86,342.86,1.1083580595666185
2500.0,1,342.86,342.86,1.173665202850884
3500.0,1,342.86,342.86,1.1459757612349502
4500.0,1,342.86,342.86,1.2127746306850982
500.0,1,342.86,342.86,1.069649063925036
5500.0,1,342.86,342.86,1.2251065076852319
1500.0,1,342.86,38.09,1.2159190395322754
2500.0,1,342.86,38.09,1.3115118087177826
3500.0,1,342.86,38.09,1.335646641308682
4500.0,1,342.86,38.09,1.2815459594433944
500.0,1,342.86,38.09,1.119303959106747
5500.0,1,342.86,38.09,1.313645271869789
1500.0,1,342.86,38.1,1.2506638186552537
2500.0,1,342.86,38.1,1.2982350347835168
3500.0,1,342.86,38.1,1.2417682560225236
4500.0,1,342.86,38.1,1.343274735357192
500.0,1,342.86,38.1,1.1244377787830473
5500.0,1,342.86,38.1,1.349249169516531
1500.0,1,342.86,85.72,1.2036887399099838
2500.0,1,342.86,85.72,1.2337103600444663
3500.0,1,342.86,85.72,1.2985842485538404
4500.0,1,342.86,85.72,1.2796838302408402
500.0,1,342.86,85.72,1.0929829073962767
5500.0,1,342.86,85.72,1.354231755394508
1500.0,1,3428.57,1469.39,1.5202445924747006
2500.0,1,3428.57,1469.39,1.5909043345698768
3500.0,1,3428.57,1469.39,1.6794830617697456
4500.0,1,3428.57,1469.39,1.746222616251728
500.0,1,3428.57,1469.39,1.2091219419783086
5500.0,1,3428.57,1469.39,1.8549210159244798
1500.0,1,3428.57,2285.71,1.4265741539453622
2500.0,1,3428.57,2285.71,1.588756769442051
3500.0,1,3428.57,2285.71,1.6786864383848734
4500.0,1,3428.57,2285.71,1.711433785160966
500.0,1,3428.57,2285.71,1.1806744403561409
5500.0,1,3428.57,2285.71,1.705958371643162
1500.0,1,3428.57,3428.57,1.3832170945841165
2500.0,1,3428.57,3428.57,1.514557792583526
3500.0,1,3428.57,3428.57,1.5693228311407408
4500.0,1,3428.57,3428.57,1.667711029951293
500.0,1,3428.57,3428.57,1.149545065879468
5500.0,1,3428.57,3428.57,1.6346993828091172
1500.0,1,3428.57,380.95,1.5484661196046219
2500.0,1,3428.57,380.95,1.7135718054454825
3500.0,1,3428.57,380.95,1.831349781363924
4500.0,1,3428.57,380.95,1.883302517451871
500.0,1,3428.57,380.95,1.2303850704036576
5500.0,1,3428.57,380.95,1.8836197890869475
1500.0,1,3428.57,857.14,1.5604764245809015
2500.0,1,3428.57,857.14,1.7349474151916562
3500.0,1,3428.57,857.14,1.7635078017304027
4500.0,1,3428.57,857.14,1.8634051974295796
500.0,1,3428.57,857.14,1.242153243558042
5500.0,1,3428.57,857.14,1.878865778811787
1500.0,1,57.14,14.28,1.047528146359887
2500.0,1,57.14,14.28,1.0462245014954414
3500.0,1,57.14,14.28,1.085085597695319
4500.0,1,57.14,14.28,1.0439973799056324
500.0,1,57.14,14.28,1.0217326397323803
5500.0,1,57.14,14.28,1.0461625964334573
1500.0,1,57.14,2.86,1.0545269533897341
2500.0,1,57.14,2.86,1.0773216382444861
3500.0,1,57.14,2.86,1.0584545489435921
4500.0,1,57.14,2.86,1.1018482966367162
500.0,1,57.14,2.86,1.036818810437843
5500.0,1,57.14,2.86,1.131711403983089
1500.0,1,57.14,228.57,1.0191209241379193
2500.0,1,57.14,228.57,1.0005761169922032
3500.0,1,57.14,228.57,1.0186805222273745
4500.0,1,57.14,228.57,0.9963298450351991
500.0,1,57.14,228.57,0.9950478624804234
5500.0,1,57.14,228.57,1.0535438677453295
1500.0,1,57.14,24.49,1.0458283211227186
2500.0,1,57.14,24.49,1.0446957529954912
3500.0,1,57.14,24.49,1.034842109913706
4500.0,1,57.14,24.49,1.097851170323756
500.0,1,57.14,24.49,1.0036462964776356
5500.0,1,57.14,24.49,1.0100490305978236
1500.0,1,57.14,38.09,1.0316707256415683
2500.0,1,57.14,38.09,1.0303483371236786
3500.0,1,57.14,38.09,1.0429177914362369
4500.0,1,57.14,38.09,1.0665465871069146
500.0,1,57.14,38.09,1.0125104653906585
5500.0,1,57.14,38.09,1.0168871050981827
1500.0,1,57.14,38.1,1.0421856551980002
2500.0,1,57.14,38.1,1.0249501206251168
3500.0,1,57.14,38.1,1.018966502957811
4500.0,1,57.14,38.1,1.0723834542470665
500.0,1,57.14,38.1,1.0211228362045883
5500.0,1,57.14,38.1,1.0372671918056826
1500.0,1,57.14,489.8,0.9930731532456613
2500.0,1,57.14,489.8,1.0060229585449711
3500.0,1,57.14,489.8,1.0170020328512197
4500.0,1,57.14,489.8,1.0357152628715778
500.0,1,57.14,489.8,1.0035333081671343
5500.0,1,57.14,489.8,1.0130295496151118
1500.0,1,57.14,57.14,1.0308887699302751
2500.0,1,57.14,57.14,1.0230105527814397
3500.0,1,57.14,57.14,1.0114335441749212
4500.0,1,57.14,57.14,1.0451363258609392
500.0,1,57.14,57.14,1.0145869212477192
5500.0,1,57.14,57.14,1.0289304817732228
1500.0,1,57.14,6.35,1.0589671943698373
2500.0,1,57.14,6.35,1.0793617504158173
3500.0,1,57.14,6.35,1.0587279691441445
4500.0,1,57.14,6.35,1.0995872076866329
500.0,1,57.14,6.35,1.0308220118129585
5500.0,1,57.14,6.35,1.1383597719839271
1500.0,1,57.14,85.72,1.0079513382875065
2500.0,1,57.14,85.72,1.029518799523558
3500.0,1,57.14,85.72,1.0164221114916638
4500.0,1,57.14,85.72,1.040463951438832
500.0,1,57.14,85.72,1.0148758210812896
5500.0,1,57.14,85.72,0.977726522014175
1500.0,1,57.14,9.8,1.0469625892025944
2500.0,1,57.14,9.8,1.0631669095689338
3500.0,1,57.14,9.8,1.0503040048761851
4500.0,1,57.14,9.8,1.075503152397863
500.0,1,57.14,9.8,1.0252775157671812
5500.0,1,57.14,9.8,1.0609787708757303
1500.0,1,571.43,142.86,1.2794484115536366
2500.0,1,571.43,142.86,1.315034828599698
3500.0,1,571.43,142.86,1.4064249316619808
4500.0,1,571.43,142.86,1.4075844408853333
500.0,1,571.43,142.86,1.1400594755379625
5500.0,1,571.43,142.86,1.413591422636901
1500.0,1,571.43,146.94,1.2925610659177973
2500.0,1,571.43,146.94,1.3523268362432246
3500.0,1,571.43,146.94,1.3790592435871174
4500.0,1,571.43,146.94,1.362681199536627
500.0,1,571.43,146.94,1.1204938113005947
5500.0,1,571.43,146.94,1.407708991015717
1500.0,1,571.43,2285.71,1.0854594955189847
2500.0,1,571.43,2285.71,1.1009364719884422
3500.0,1,571.43,2285.71,1.1059954769652864
4500.0,1,571.43,2285.71,1.102735156793708
500.0,1,571.43,2285.71,1.0375654006635076
5500.0,1,571.43,2285.71,1.1450634976338079
1500.0,1,571.43,244.9,1.282009281248842
2500.0,1,571.43,244.9,1.3195096261214074
3500.0,1,571.43,244.9,1.321398172555299
4500.0,1,571.43,244.9,1.3761396174048002
500.0,1,571.43,244.9,1.115053282624976
5500.0,1,571.43,244.9,1.387328290911116
1500.0,1,571.43,28.57,1.3351007977819551
2500.0,1,571.43,28.57,1.3826143515784155
3500.0,1,571.43,28.57,1.480768198275022
4500.0,1,571.43,28.57,1.454160674346654
500.0,1,571.43,28.57,1.1602940617063835
5500.0,1,571.43,28.57,1.535351297113433
1500.0,1,571.43,380.95,1.2059854293784538
2500.0,1,571.43,380.95,1.2834192403079507
3500.0,1,571.43,380.95,1.2635291356330407
4500.0,1,571.43,380.95,1.327035394034252
500.0,1,571.43,380.95,1.1248493739736674
5500.0,1,571.43,380.95,1.2999495436658046
1500.0,1,571.43,4897.96,1.024375728558318
2500.0,1,571.43,4897.96,1.127513692470395
3500.0,1,571.43,4897.96,1.0540969451668285
4500.0,1,571.43,4897.96,1.1043904267198372
500.0,1,571.43,4897.96,1.02133859083351
5500.0,1,571.43,4897.96,1.1261290048481432
1500.0,1,571.43,571.43,1.2020327472562005
2500.0,1,571.43,571.43,1.251521680818303
3500.0,1,571.43,571.43,1.2445227106876575
4500.0,1,571.43,571.43,1.2086440786469426
500.0,1,571.43,571.43,1.0849083985609513
5500.0,1,571.43,571.43,1.234572764259182
1500.0,1,571.43,63.49,1.3351049204498637
2500.0,1,571.43,63.49,1.3696893743844278
3500.0,1,571.43,63.49,1.4581475327084086
4500.0,1,571.43,63.49,1.465845979240185
500.0,1,571.43,63.49,1.168326559115266
5500.0,1,571.43,63.49,1.4002780273534858
1500.0,1,571.43,857.14,1.1505894455922114
2500.0,1,571.43,857.14,1.1748579799596777
3500.0,1,571.43,857.14,1.2294110462658185
4500.0,1,571.43,857.14,1.2707008344709574
500.0,1,571.43,857.14,1.0757343557086627
5500.0,1,571.43,857.14,1.2626906274210137
1500.0,1,571.43,97.96,1.3109140138518482
2500.0,1,571.43,97.96,1.398106667051304
3500.0,1,571.43,97.96,1.39764358296282
4500.0,1,571.43,97.96,1.4379127476199387
500.0,1,571.43,97.96,1.1580979445550315
5500.0,1,571.43,97.96,1.4660938720994223
