lifetime, velocity, clife, cof,sep, fripscore
1500.0,1,114.29,6.02,300,0.16832351515151514
500.0,1,114.29,6.02,100,0.14933639
500.0,1,114.29,6.02,300,0.14090651515151514
1000.0,1,114.29,6.35,100,0.14575068
1000.0,1,114.29,6.35,300,0.1548968484848485
1500.0,1,114.29,6.35,100,0.15406536
1500.0,1,114.29,6.35,300,0.16218033333333334
500.0,1,114.29,6.35,100,0.14286717
500.0,1,114.29,6.35,300,0.14490657575757576
1000.0,1,114.29,76.19,100,0.09705526
1000.0,1,114.29,76.19,300,0.09612360606060606
1500.0,1,114.29,76.19,100,0.0939862
1500.0,1,114.29,76.19,300,0.1031969393939394
500.0,1,114.29,76.19,100,0.09097735
500.0,1,114.29,76.19,300,0.09066672727272727
1000.0,1,114.29,979.59,100,0.02638225
1000.0,1,114.29,979.59,300,0.02451209090909091
1500.0,1,114.29,979.59,100,0.02699309
1500.0,1,114.29,979.59,300,0.02472760606060606
500.0,1,114.29,979.59,100,0.02546635
500.0,1,114.29,979.59,300,0.027853363636363638
1000.0,1,1142.86,10285.74,100,0.07313663
1000.0,1,1142.86,10285.74,300,0.09181842424242424
1500.0,1,1142.86,10285.74,100,0.07386131
1500.0,1,1142.86,10285.74,300,0.08836221212121212
500.0,1,1142.86,10285.74,100,0.05774909
500.0,1,1142.86,10285.74,300,0.06297539393939394
1000.0,1,1142.86,10666.67,100,0.06629945
1000.0,1,1142.86,10666.67,300,0.07775348484848485
1500.0,1,1142.86,10666.67,100,0.07977484
1500.0,1,1142.86,10666.67,300,0.09228375757575757
500.0,1,1142.86,10666.67,100,0.05748589
500.0,1,1142.86,10666.67,300,0.0529669696969697
1000.0,1,1142.86,1142.86,100,0.26144728
1000.0,1,1142.86,1142.86,300,0.2882970909090909
1500.0,1,1142.86,1142.86,100,0.29741852
1500.0,1,1142.86,1142.86,300,0.3383360606060606
500.0,1,1142.86,1142.86,100,0.20972523
500.0,1,1142.86,1142.86,300,0.2248190303030303
1000.0,1,1142.86,120.3,100,0.41061254
1000.0,1,1142.86,120.3,300,0.45007660606060607
1500.0,1,1142.86,120.3,100,0.44550699
1500.0,1,1142.86,120.3,300,0.472005
500.0,1,1142.86,120.3,100,0.33193406
500.0,1,1142.86,120.3,300,0.3519378484848485
1000.0,1,1142.86,126.98,100,0.41382386
1000.0,1,1142.86,126.98,300,0.43288739393939396
1500.0,1,1142.86,126.98,100,0.44528947
1500.0,1,1142.86,126.98,300,0.4798533939393939
500.0,1,1142.86,126.98,100,0.32879827
500.0,1,1142.86,126.98,300,0.3385500303030303
1000.0,1,1142.86,133.33,100,0.41728619
1000.0,1,1142.86,133.33,300,0.44007430303030304
1500.0,1,1142.86,133.33,100,0.45538136
1500.0,1,1142.86,133.33,300,0.4803073939393939
500.0,1,1142.86,133.33,100,0.33820399
500.0,1,1142.86,133.33,300,0.3496958787878788
1000.0,1,1142.86,1714.29,100,0.2194413
1000.0,1,1142.86,1714.29,300,0.2634290606060606
1500.0,1,1142.86,1714.29,100,0.24472654
1500.0,1,1142.86,1714.29,300,0.2934459696969697
500.0,1,1142.86,1714.29,100,0.17329539
500.0,1,1142.86,1714.29,300,0.18377436363636362
1000.0,1,1142.86,195.92,100,0.38429163
1000.0,1,1142.86,195.92,300,0.438569303030303
1500.0,1,1142.86,195.92,100,0.4374668
1500.0,1,1142.86,195.92,300,0.489085303030303
500.0,1,1142.86,195.92,100,0.32071951
500.0,1,1142.86,195.92,300,0.3264572727272727
1000.0,1,1142.86,205.74,100,0.39011259
1000.0,1,1142.86,205.74,300,0.42788078787878786
1500.0,1,1142.86,205.74,100,0.44283305
1500.0,1,1142.86,205.74,300,0.4793744848484848
500.0,1,1142.86,205.74,100,0.31692826
500.0,1,1142.86,205.74,300,0.3498912121212121
1000.0,1,1142.86,2666.67,100,0.17972106
1000.0,1,1142.86,2666.67,300,0.19638842424242425
1500.0,1,1142.86,2666.67,100,0.18822895
1500.0,1,1142.86,2666.67,300,0.24697442424242425
500.0,1,1142.86,2666.67,100,0.13827533
500.0,1,1142.86,2666.67,300,0.14839878787878788
1000.0,1,1142.86,285.71,100,0.37917176
1000.0,1,1142.86,285.71,300,0.4060828787878788
1500.0,1,1142.86,285.71,100,0.41134826
1500.0,1,1142.86,285.71,300,0.4218270606060606
500.0,1,1142.86,285.71,100,0.30420165
500.0,1,1142.86,285.71,300,0.3053507878787879
1000.0,1,1142.86,4571.43,100,0.13286565
1000.0,1,1142.86,4571.43,300,0.1289029393939394
1500.0,1,1142.86,4571.43,100,0.15043438
1500.0,1,1142.86,4571.43,300,0.17342906060606061
500.0,1,1142.86,4571.43,100,0.09733574
500.0,1,1142.86,4571.43,300,0.11121366666666667
1000.0,1,1142.86,4571.44,100,0.12660103
1000.0,1,1142.86,4571.44,300,0.14055654545454546
1500.0,1,1142.86,4571.44,100,0.1498576
1500.0,1,1142.86,4571.44,300,0.14341645454545454
500.0,1,1142.86,4571.44,100,0.09806713
500.0,1,1142.86,4571.44,300,0.10234366666666667
1000.0,1,1142.86,489.8,100,0.35297168
1000.0,1,1142.86,489.8,300,0.3681217575757576
1500.0,1,1142.86,489.8,100,0.36831244
1500.0,1,1142.86,489.8,300,0.40991042424242424
500.0,1,1142.86,489.8,100,0.27260618
500.0,1,1142.86,489.8,300,0.2991101212121212
1000.0,1,1142.86,57.14,100,0.43305831
1000.0,1,1142.86,57.14,300,0.46893033333333334
1500.0,1,1142.86,57.14,100,0.46841772
1500.0,1,1142.86,57.14,300,0.4955550909090909
500.0,1,1142.86,57.14,100,0.34744958
500.0,1,1142.86,57.14,300,0.3791065454545455
1000.0,1,1142.86,60.15,100,0.42733801
1000.0,1,1142.86,60.15,300,0.46343445454545457
1500.0,1,1142.86,60.15,100,0.46863042
1500.0,1,1142.86,60.15,300,0.4875321515151515
500.0,1,1142.86,60.15,100,0.34891557
500.0,1,1142.86,60.15,300,0.3706603333333333
1000.0,1,1142.86,63.49,100,0.43646773
1000.0,1,1142.86,63.49,300,0.46376927272727275
1500.0,1,1142.86,63.49,100,0.46842865
1500.0,1,1142.86,63.49,300,0.49568327272727275
500.0,1,1142.86,63.49,100,0.34780339
500.0,1,1142.86,63.49,300,0.35399348484848486
1000.0,1,1142.86,761.91,100,0.31359383
1000.0,1,1142.86,761.91,300,0.3372671818181818
1500.0,1,1142.86,761.91,100,0.35620933
1500.0,1,1142.86,761.91,300,0.37257154545454546
500.0,1,1142.86,761.91,100,0.24323003
500.0,1,1142.86,761.91,300,0.2560053636363636
1000.0,1,11428.57,102857.13,100,0.09703635
1000.0,1,11428.57,102857.13,300,0.1377978484848485
1500.0,1,11428.57,102857.13,100,0.10790862
1500.0,1,11428.57,102857.13,300,0.14258684848484848
500.0,1,11428.57,102857.13,100,0.05773215
500.0,1,11428.57,102857.13,300,0.07643272727272728
1000.0,1,11428.57,11428.57,100,0.35787562
1000.0,1,11428.57,11428.57,300,0.41412327272727273
1500.0,1,11428.57,11428.57,100,0.4368801
1500.0,1,11428.57,11428.57,300,0.48790251515151517
500.0,1,11428.57,11428.57,100,0.26892245
500.0,1,11428.57,11428.57,300,0.2969559696969697
1000.0,1,11428.57,1269.84,100,0.53751284
1000.0,1,11428.57,1269.84,300,0.5699551212121212
1500.0,1,11428.57,1269.84,100,0.61594174
1500.0,1,11428.57,1269.84,300,0.6676660303030303
500.0,1,11428.57,1269.84,100,0.41095913
500.0,1,11428.57,1269.84,300,0.4318317575757576
1000.0,1,11428.57,1333.34,100,0.54123125
1000.0,1,11428.57,1333.34,300,0.5935654545454545
1500.0,1,11428.57,1333.34,100,0.61103812
1500.0,1,11428.57,1333.34,300,0.6657981818181818
500.0,1,11428.57,1333.34,100,0.40409203
500.0,1,11428.57,1333.34,300,0.42985663636363636
1000.0,1,11428.57,17142.86,100,0.28984132
1000.0,1,11428.57,17142.86,300,0.34572745454545456
1500.0,1,11428.57,17142.86,100,0.35791471
1500.0,1,11428.57,17142.86,300,0.4135712424242424
500.0,1,11428.57,17142.86,100,0.21888609
500.0,1,11428.57,17142.86,300,0.24917527272727272
1000.0,1,11428.57,1959.18,100,0.51467741
1000.0,1,11428.57,1959.18,300,0.5867016060606061
1500.0,1,11428.57,1959.18,100,0.58392063
1500.0,1,11428.57,1959.18,300,0.6621374545454546
500.0,1,11428.57,1959.18,100,0.3885083
500.0,1,11428.57,1959.18,300,0.42184445454545455
1000.0,1,11428.57,2057.13,100,0.52568369
1000.0,1,11428.57,2057.13,300,0.57141
1500.0,1,11428.57,2057.13,100,0.59264232
1500.0,1,11428.57,2057.13,300,0.6304555757575757
500.0,1,11428.57,2057.13,100,0.39787338
500.0,1,11428.57,2057.13,300,0.40950742424242426
1000.0,1,11428.57,26666.66,100,0.24888948
1000.0,1,11428.57,26666.66,300,0.2700868484848485
1500.0,1,11428.57,26666.66,100,0.30422006
1500.0,1,11428.57,26666.66,300,0.38361381818181817
500.0,1,11428.57,26666.66,100,0.17089866
500.0,1,11428.57,26666.66,300,0.18496930303030304
1000.0,1,11428.57,2857.14,100,0.49163175
1000.0,1,11428.57,2857.14,300,0.5549946363636363
1500.0,1,11428.57,2857.14,100,0.5730059
1500.0,1,11428.57,2857.14,300,0.641219393939394
500.0,1,11428.57,2857.14,100,0.38128349
500.0,1,11428.57,2857.14,300,0.3910460606060606
1000.0,1,11428.57,45714.28,100,0.18082654
1000.0,1,11428.57,45714.28,300,0.20133948484848485
1500.0,1,11428.57,45714.28,100,0.21792698
1500.0,1,11428.57,45714.28,300,0.2889023636363636
500.0,1,11428.57,45714.28,100,0.11266452
500.0,1,11428.57,45714.28,300,0.1558759090909091
1000.0,1,11428.57,4897.96,100,0.45827949
1000.0,1,11428.57,4897.96,300,0.5194408181818182
1500.0,1,11428.57,4897.96,100,0.5307455
1500.0,1,11428.57,4897.96,300,0.6039943636363636
500.0,1,11428.57,4897.96,100,0.34238686
500.0,1,11428.57,4897.96,300,0.35474036363636363
1000.0,1,11428.57,571.43,100,0.55613653
1000.0,1,11428.57,571.43,300,0.5808769696969697
1500.0,1,11428.57,571.43,100,0.63610945
1500.0,1,11428.57,571.43,300,0.6764813636363637
500.0,1,11428.57,571.43,100,0.42449745
500.0,1,11428.57,571.43,300,0.44342621212121214
1000.0,1,11428.57,601.5,100,0.56090327
1000.0,1,11428.57,601.5,300,0.6173366666666666
1500.0,1,11428.57,601.5,100,0.61208763
1500.0,1,11428.57,601.5,300,0.6846855757575757
500.0,1,11428.57,601.5,100,0.41900634
500.0,1,11428.57,601.5,300,0.44686024242424244
1000.0,1,11428.57,634.92,100,0.54468113
1000.0,1,11428.57,634.92,300,0.5977901212121212
1500.0,1,11428.57,634.92,100,0.62003757
1500.0,1,11428.57,634.92,300,0.682418303030303
500.0,1,11428.57,634.92,100,0.41086018
500.0,1,11428.57,634.92,300,0.46031042424242424
1000.0,1,11428.57,7619.05,100,0.41934728
1000.0,1,11428.57,7619.05,300,0.44677748484848484
1500.0,1,11428.57,7619.05,100,0.48300805
1500.0,1,11428.57,7619.05,300,0.5708726363636364
500.0,1,11428.57,7619.05,100,0.30147354
500.0,1,11428.57,7619.05,300,0.3366710303030303
1000.0,1,22.86,1.27,100,0.06192152
1000.0,1,22.86,1.27,300,0.05796066666666667
1500.0,1,22.86,1.27,100,0.05649585
1500.0,1,22.86,1.27,300,0.06411154545454545
500.0,1,22.86,1.27,100,0.0601007
500.0,1,22.86,1.27,300,0.06212457575757576
1000.0,1,22.86,1.2,100,0.06079718
1000.0,1,22.86,1.2,300,0.05807690909090909
1500.0,1,22.86,1.2,100,0.06542105
1500.0,1,22.86,1.2,300,0.05867730303030303
500.0,1,22.86,1.2,100,0.06311303
500.0,1,22.86,1.2,300,0.061432969696969694
1000.0,1,22.86,15.24,100,0.02982212
1000.0,1,22.86,15.24,300,0.03135045454545454
1500.0,1,22.86,15.24,100,0.03002496
1500.0,1,22.86,15.24,300,0.031697939393939396
500.0,1,22.86,15.24,100,0.03086832
500.0,1,22.86,15.24,300,0.03207015151515152
1000.0,1,22.86,195.92,100,0.01427626
1000.0,1,22.86,195.92,300,0.013438454545454545
1500.0,1,22.86,195.92,100,0.0134054
1500.0,1,22.86,195.92,300,0.01510039393939394
500.0,1,22.86,195.92,100,0.01417079
500.0,1,22.86,195.92,300,0.01375378787878788
1000.0,1,22.86,2.41,100,0.0523396
1000.0,1,22.86,2.41,300,0.0481729696969697
1500.0,1,22.86,2.41,100,0.05034638
1500.0,1,22.86,2.41,300,0.05095687878787879
500.0,1,22.86,2.41,100,0.05255451
500.0,1,22.86,2.41,300,0.04865939393939394
1000.0,1,22.86,2.54,100,0.05120875
1000.0,1,22.86,2.54,300,0.05004330303030303
1500.0,1,22.86,2.54,100,0.0442933
1500.0,1,22.86,2.54,300,0.054382575757575755
500.0,1,22.86,2.54,100,0.04698232
500.0,1,22.86,2.54,300,0.0491899393939394
1000.0,1,22.86,205.74,100,0.01271507
1000.0,1,22.86,205.74,300,0.01544990909090909
1500.0,1,22.86,205.74,100,0.0129222
1500.0,1,22.86,205.74,300,0.01469
500.0,1,22.86,205.74,100,0.01224702
500.0,1,22.86,205.74,300,0.014065242424242425
1000.0,1,22.86,22.86,100,0.02698657
1000.0,1,22.86,22.86,300,0.029547121212121212
1500.0,1,22.86,22.86,100,0.02747512
1500.0,1,22.86,22.86,300,0.02926918181818182
500.0,1,22.86,22.86,100,0.02648114
500.0,1,22.86,22.86,300,0.026686242424242425
1000.0,1,22.86,34.29,100,0.02431464
1000.0,1,22.86,34.29,300,0.023736424242424243
1500.0,1,22.86,34.29,100,0.02510331
1500.0,1,22.86,34.29,300,0.022169121212121213
500.0,1,22.86,34.29,100,0.0243119
500.0,1,22.86,34.29,300,0.024754060606060606
1000.0,1,22.86,5.71,100,0.03743779
1000.0,1,22.86,5.71,300,0.0401650303030303
1500.0,1,22.86,5.71,100,0.04328468
1500.0,1,22.86,5.71,300,0.04692260606060606
500.0,1,22.86,5.71,100,0.03897314
500.0,1,22.86,5.71,300,0.04329678787878788
1000.0,1,22.86,53.34,100,0.02184188
1000.0,1,22.86,53.34,300,0.021444666666666667
1500.0,1,22.86,53.34,100,0.01791515
1500.0,1,22.86,53.34,300,0.018871393939393938
500.0,1,22.86,53.34,100,0.02199784
500.0,1,22.86,53.34,300,0.02068878787878788
1000.0,1,22.86,9.8,100,0.03805773
1000.0,1,22.86,9.8,300,0.03328236363636364
1500.0,1,22.86,9.8,100,0.0371446
1500.0,1,22.86,9.8,300,0.03557654545454546
500.0,1,22.86,9.8,100,0.03621764
500.0,1,22.86,9.8,300,0.036883848484848485
1000.0,1,22.86,91.44,100,0.01749859
1000.0,1,22.86,91.44,300,0.01557539393939394
1500.0,1,22.86,91.44,100,0.01992815
1500.0,1,22.86,91.44,300,0.01928812121212121
500.0,1,22.86,91.44,100,0.01555725
500.0,1,22.86,91.44,300,0.015571393939393939
1000.0,1,228.57,11.43,100,0.22601291
1000.0,1,228.57,11.43,300,0.23564563636363636
1500.0,1,228.57,11.43,100,0.23532428
1500.0,1,228.57,11.43,300,0.25813848484848484
500.0,1,228.57,11.43,100,0.20831422
500.0,1,228.57,11.43,300,0.20414372727272728
1000.0,1,228.57,12.03,100,0.23269139
1000.0,1,228.57,12.03,300,0.24264063636363636
1500.0,1,228.57,12.03,100,0.24388405
1500.0,1,228.57,12.03,300,0.2430991212121212
500.0,1,228.57,12.03,100,0.20478531
500.0,1,228.57,12.03,300,0.2076870303030303
1000.0,1,228.57,12.7,100,0.22301739
1000.0,1,228.57,12.7,300,0.2436350303030303
1500.0,1,228.57,12.7,100,0.22977297
1500.0,1,228.57,12.7,300,0.26237466666666664
500.0,1,228.57,12.7,100,0.20535055
500.0,1,228.57,12.7,300,0.2100278787878788
1000.0,1,228.57,152.38,100,0.14350091
1000.0,1,228.57,152.38,300,0.15691572727272726
1500.0,1,228.57,152.38,100,0.15594687
1500.0,1,228.57,152.38,300,0.1652590606060606
500.0,1,228.57,152.38,100,0.13225617
500.0,1,228.57,152.38,300,0.13773063636363636
1000.0,1,228.57,1959.18,100,0.03283408
1000.0,1,228.57,1959.18,300,0.03490424242424242
1500.0,1,228.57,1959.18,100,0.0360671
1500.0,1,228.57,1959.18,300,0.046090454545454546
500.0,1,228.57,1959.18,100,0.03339675
500.0,1,228.57,1959.18,300,0.034487636363636366
1000.0,1,228.57,2057.13,100,0.03821192
1000.0,1,228.57,2057.13,300,0.03294393939393939
1500.0,1,228.57,2057.13,100,0.03442409
1500.0,1,228.57,2057.13,300,0.040634060606060604
500.0,1,228.57,2057.13,100,0.03293906
500.0,1,228.57,2057.13,300,0.03054569696969697
1000.0,1,228.57,228.56,100,0.12580295
1000.0,1,228.57,228.56,300,0.13125742424242423
1500.0,1,228.57,228.56,100,0.12327996
1500.0,1,228.57,228.56,300,0.1329550303030303
500.0,1,228.57,228.56,100,0.10818928
500.0,1,228.57,228.56,300,0.11697081818181818
1000.0,1,228.57,228.57,100,0.13252409
1000.0,1,228.57,228.57,300,0.1395588787878788
1500.0,1,228.57,228.57,100,0.12151852
1500.0,1,228.57,228.57,300,0.1405589696969697
500.0,1,228.57,228.57,100,0.11543871
500.0,1,228.57,228.57,300,0.11968818181818182
1000.0,1,228.57,24.06,100,0.20829638
1000.0,1,228.57,24.06,300,0.22825542424242423
1500.0,1,228.57,24.06,100,0.2254289
1500.0,1,228.57,24.06,300,0.24416936363636363
500.0,1,228.57,24.06,100,0.1952539
500.0,1,228.57,24.06,300,0.1965029696969697
1000.0,1,228.57,24.49,100,0.21252461
1000.0,1,228.57,24.49,300,0.22761630303030303
1500.0,1,228.57,24.49,100,0.21207903
1500.0,1,228.57,24.49,300,0.23128433333333334
500.0,1,228.57,24.49,100,0.19286984
500.0,1,228.57,24.49,300,0.20092775757575757
1000.0,1,228.57,25.4,100,0.21530795
1000.0,1,228.57,25.4,300,0.22994924242424242
1500.0,1,228.57,25.4,100,0.21314193
1500.0,1,228.57,25.4,300,0.23191260606060607
500.0,1,228.57,25.4,100,0.19495518
500.0,1,228.57,25.4,300,0.1962880606060606
1000.0,1,228.57,26.67,100,0.20832721
1000.0,1,228.57,26.67,300,0.2137598484848485
1500.0,1,228.57,26.67,100,0.20243705
1500.0,1,228.57,26.67,300,0.24009118181818181
500.0,1,228.57,26.67,100,0.18660237
500.0,1,228.57,26.67,300,0.20367521212121212
1000.0,1,228.57,342.86,100,0.10426409
1000.0,1,228.57,342.86,300,0.10202166666666666
1500.0,1,228.57,342.86,100,0.11011523
1500.0,1,228.57,342.86,300,0.11864172727272727
500.0,1,228.57,342.86,100,0.09585937
500.0,1,228.57,342.86,300,0.10006836363636364
1000.0,1,228.57,533.33,100,0.0775363
1000.0,1,228.57,533.33,300,0.0906059696969697
1500.0,1,228.57,533.33,100,0.09821127
1500.0,1,228.57,533.33,300,0.09570757575757576
500.0,1,228.57,533.33,100,0.07656433
500.0,1,228.57,533.33,300,0.07692027272727273
1000.0,1,228.57,57.14,100,0.18597314
1000.0,1,228.57,57.14,300,0.20301269696969698
1500.0,1,228.57,57.14,100,0.18141644
1500.0,1,228.57,57.14,300,0.1976519696969697
500.0,1,228.57,57.14,100,0.17672723
500.0,1,228.57,57.14,300,0.1804590606060606
1000.0,1,228.57,914.28,100,0.05775794
1000.0,1,228.57,914.28,300,0.06071987878787879
1500.0,1,228.57,914.28,100,0.06343666
1500.0,1,228.57,914.28,300,0.057503727272727276
500.0,1,228.57,914.28,100,0.05205858
