lifetime, velocity, clife, cof,sep, fripscore
500.0,1,100000.0,500000.0,100,0.10155121
500.0,1,12.5,0.1,100,0.44054497
500.0,1,12.5,0.2,100,0.156206
500.0,1,12.5,0.3,100,0.10151058
500.0,1,12.5,0.5,100,0.069791
500.0,1,12.5,0.75,100,0.05259712
500.0,1,12.5,1.0,100,0.04696743
500.0,1,12.5,1.25,100,0.04036303
500.0,1,12.5,1.5,100,0.03781364
500.0,1,12.5,10.0,100,0.02206605
500.0,1,12.5,15.0,100,0.01910887
500.0,1,12.5,150.0,100,0.01076464
500.0,1,12.5,3.0,100,0.02945591
500.0,1,12.5,30.0,100,0.01526097
500.0,1,12.5,50.0,100,0.01287754
500.0,1,15.0,0.1,100,0.44268528
500.0,1,15.0,0.2,100,0.16743675
500.0,1,15.0,0.3,100,0.11613982
500.0,1,15.0,0.5,100,0.0768236
500.0,1,15.0,0.75,100,0.05996167
500.0,1,15.0,1.0,100,0.04829041
500.0,1,15.0,1.25,100,0.05061137
500.0,1,15.0,1.5,100,0.04356934
500.0,1,15.0,10.0,100,0.02576129
500.0,1,15.0,100000.0,100,0.00924325
500.0,1,15.0,15.0,100,0.02155675
500.0,1,15.0,150.0,100,0.01152139
500.0,1,15.0,1500.0,100,0.01020951
500.0,1,15.0,15000.0,100,0.0091321
500.0,1,15.0,150000.0,100,0.01012549
500.0,1,15.0,3.0,100,0.03463395
500.0,1,15.0,30.0,100,0.01695276
500.0,1,15.0,5.0,100,0.03082534
500.0,1,15.0,50.0,100,0.01590632
500.0,1,15.0,500.0,100,0.01001264
500.0,1,15.0,5000.0,100,0.00965374
500.0,1,15.0,50000.0,100,0.00991493
500.0,1,15.0,500000.0,100,0.00889376
500.0,1,150.0,0.1,100,0.4424379
500.0,1,150.0,0.2,100,0.38884271
500.0,1,150.0,0.3,100,0.34163994
500.0,1,150.0,0.5,100,0.29725328
500.0,1,150.0,0.75,100,0.26371939
500.0,1,150.0,1.0,100,0.233772
500.0,1,150.0,1.25,100,0.22994251
500.0,1,150.0,1.5,100,0.20617216
500.0,1,150.0,10.0,100,0.16409943
500.0,1,150.0,100000.0,100,0.00943476
500.0,1,150.0,15.0,100,0.15613122
500.0,1,150.0,150.0,100,0.08892578
500.0,1,150.0,1500.0,100,0.0245623
500.0,1,150.0,15000.0,100,0.01037751
500.0,1,150.0,150000.0,100,0.01003829
500.0,1,150.0,3.0,100,0.18980047
500.0,1,150.0,30.0,100,0.14102512
500.0,1,150.0,5.0,100,0.1743313
500.0,1,150.0,50.0,100,0.13274078
500.0,1,150.0,500.0,100,0.04737034
500.0,1,150.0,5000.0,100,0.01354221
500.0,1,150.0,50000.0,100,0.01022811
500.0,1,150.0,500000.0,100,0.00945278
500.0,1,1500.0,0.1,100,0.44182828
500.0,1,1500.0,0.2,100,0.43921266
500.0,1,1500.0,0.3,100,0.42538444
500.0,1,1500.0,0.5,100,0.4259819
500.0,1,1500.0,0.75,100,0.42209447
500.0,1,1500.0,1.0,100,0.40994638
500.0,1,1500.0,1.25,100,0.41042506
500.0,1,1500.0,1.5,100,0.39208323
500.0,1,1500.0,10.0,100,0.36979356
500.0,1,1500.0,100000.0,100,0.01850225
500.0,1,1500.0,15.0,100,0.37674773
500.0,1,1500.0,150.0,100,0.34588708
500.0,1,1500.0,1500.0,100,0.21534652
500.0,1,1500.0,15000.0,100,0.05433263
500.0,1,1500.0,150000.0,100,0.016518
500.0,1,1500.0,3.0,100,0.38733293
500.0,1,1500.0,30.0,100,0.3712218
500.0,1,1500.0,5.0,100,0.38867541
500.0,1,1500.0,50.0,100,0.37267596
500.0,1,1500.0,500.0,100,0.30442659
500.0,1,1500.0,5000.0,100,0.11433547
500.0,1,1500.0,50000.0,100,0.0267494
500.0,1,1500.0,500000.0,100,0.01127517
500.0,1,15000.0,1.0,100,0.44669735
500.0,1,15000.0,1.5,100,0.44137248
500.0,1,15000.0,100000.0,100,0.0771267
500.0,1,15000.0,15.0,100,0.43774218
500.0,1,15000.0,150.0,100,0.43396312
500.0,1,15000.0,1500.0,100,0.40850477
500.0,1,15000.0,15000.0,100,0.25576943
500.0,1,15000.0,150000.0,100,0.06994586
500.0,1,15000.0,3.0,100,0.44003715
500.0,1,15000.0,5.0,100,0.43721119
500.0,1,15000.0,50.0,100,0.43848776
500.0,1,15000.0,500.0,100,0.4291473
500.0,1,15000.0,5000.0,100,0.34558476
500.0,1,15000.0,50000.0,100,0.12629198
500.0,1,15000.0,500000.0,100,0.02897625
500.0,1,150000.0,1.0,100,0.44047694
500.0,1,150000.0,1.5,100,0.44065166
500.0,1,150000.0,100000.0,100,0.32196665
500.0,1,150000.0,15.0,100,0.44772615
500.0,1,150000.0,150.0,100,0.44016394
500.0,1,150000.0,1500.0,100,0.43574774
500.0,1,150000.0,15000.0,100,0.4206619
500.0,1,150000.0,150000.0,100,0.28781083
500.0,1,150000.0,3.0,100,0.44658625
500.0,1,150000.0,5.0,100,0.43962
500.0,1,150000.0,50.0,100,0.44514823
500.0,1,150000.0,500.0,100,0.44615706
500.0,1,150000.0,5000.0,100,0.42494243
500.0,1,150000.0,50000.0,100,0.36445205
500.0,1,150000.0,500000.0,100,0.14216455
500.0,1,2.0,0.1,100,0.44645066
500.0,1,2.0,0.2,100,0.04059129
500.0,1,2.0,0.3,100,0.02772291
500.0,1,2.0,0.5,100,0.019022
500.0,1,2.0,0.75,100,0.01567768
500.0,1,2.0,1.0,100,0.01474631
500.0,1,2.0,1.25,100,0.01415809
500.0,1,2.0,1.5,100,0.01266106
500.0,1,2.0,10.0,100,0.00945733
500.0,1,2.0,15.0,100,0.0095138
500.0,1,2.0,150.0,100,0.00918475
500.0,1,2.0,3.0,100,0.01176554
500.0,1,2.0,30.0,100,0.00982245
500.0,1,3.0,0.1,100,0.44635616
500.0,1,3.0,0.2,100,0.05591825
500.0,1,3.0,0.3,100,0.03404543
500.0,1,3.0,0.5,100,0.02391747
500.0,1,3.0,0.75,100,0.02034626
500.0,1,3.0,1.0,100,0.01801241
500.0,1,3.0,1.25,100,0.01668157
500.0,1,3.0,1.5,100,0.01375637
500.0,1,3.0,10.0,100,0.0104573
500.0,1,3.0,100000.0,100,0.00968523
500.0,1,3.0,15.0,100,0.01008104
500.0,1,3.0,150.0,100,0.00995838
500.0,1,3.0,1500.0,100,0.00914224
500.0,1,3.0,15000.0,100,0.01016506
500.0,1,3.0,150000.0,100,0.00872825
500.0,1,3.0,3.0,100,0.01408718
500.0,1,3.0,30.0,100,0.01027317
500.0,1,3.0,5.0,100,0.01195642
500.0,1,3.0,50.0,100,0.0099619
500.0,1,3.0,500.0,100,0.00919382
500.0,1,3.0,5000.0,100,0.00967767
500.0,1,3.0,50000.0,100,0.00958104
500.0,1,3.0,500000.0,100,0.00986778
500.0,1,30.0,0.1,100,0.44276
500.0,1,30.0,0.2,100,0.25197486
500.0,1,30.0,0.3,100,0.18189944
500.0,1,30.0,0.5,100,0.13293242
500.0,1,30.0,0.75,100,0.10487667
500.0,1,30.0,1.0,100,0.08982801
500.0,1,30.0,1.25,100,0.08278969
500.0,1,30.0,1.5,100,0.07548479
500.0,1,30.0,10.0,100,0.04435263
500.0,1,30.0,15.0,100,0.04139761
500.0,1,30.0,150.0,100,0.01718348
500.0,1,30.0,3.0,100,0.06047761
500.0,1,30.0,30.0,100,0.03175829
500.0,1,30.0,50.0,100,0.02714347
500.0,1,300.0,0.1,100,0.44406714
500.0,1,300.0,0.2,100,0.41492546
500.0,1,300.0,0.3,100,0.39155401
500.0,1,300.0,0.5,100,0.36093582
500.0,1,300.0,0.75,100,0.32938136
500.0,1,300.0,1.0,100,0.32307156
500.0,1,300.0,1.25,100,0.30699745
500.0,1,300.0,1.5,100,0.29404367
500.0,1,300.0,10.0,100,0.24303972
500.0,1,300.0,15.0,100,0.22834826
500.0,1,300.0,150.0,100,0.16612498
500.0,1,300.0,3.0,100,0.26875146
500.0,1,300.0,30.0,100,0.22283984
500.0,1,300.0,50.0,100,0.20785243
500.0,1,5.0,0.1,100,0.44939157
500.0,1,5.0,0.2,100,0.08501773
500.0,1,5.0,0.3,100,0.05072957
500.0,1,5.0,0.5,100,0.03437055
500.0,1,5.0,0.75,100,0.02736612
500.0,1,5.0,1.0,100,0.02280167
500.0,1,5.0,1.25,100,0.02248822
500.0,1,5.0,1.5,100,0.02074239
500.0,1,5.0,10.0,100,0.0123517
500.0,1,5.0,100000.0,100,0.00942202
500.0,1,5.0,15.0,100,0.01222838
500.0,1,5.0,150.0,100,0.00996675
500.0,1,5.0,1500.0,100,0.00996052
500.0,1,5.0,15000.0,100,0.00931947
500.0,1,5.0,150000.0,100,0.00949188
500.0,1,5.0,3.0,100,0.01742258
500.0,1,5.0,30.0,100,0.01033661
500.0,1,5.0,5.0,100,0.01390934
500.0,1,5.0,50.0,100,0.01035644
500.0,1,5.0,500.0,100,0.01029427
500.0,1,5.0,5000.0,100,0.00930224
500.0,1,5.0,50000.0,100,0.0090225
500.0,1,5.0,500000.0,100,0.00942956
500.0,1,50.0,1.0,100,0.12404993
500.0,1,50.0,1.5,100,0.10366351
500.0,1,50.0,100000.0,100,0.00910354
500.0,1,50.0,15.0,100,0.06391201
500.0,1,50.0,150.0,100,0.02900195
500.0,1,50.0,1500.0,100,0.01182218
500.0,1,50.0,15000.0,100,0.01086221
500.0,1,50.0,150000.0,100,0.01057671
500.0,1,50.0,3.0,100,0.09082211
500.0,1,50.0,5.0,100,0.08145157
500.0,1,50.0,50.0,100,0.04515945
500.0,1,50.0,500.0,100,0.01622085
500.0,1,50.0,5000.0,100,0.01020395
500.0,1,50.0,50000.0,100,0.00984509
500.0,1,50.0,500000.0,100,0.00961397
500.0,1,500.0,0.1,100,0.44996587
500.0,1,500.0,0.2,100,0.42271766
500.0,1,500.0,0.3,100,0.41126535
500.0,1,500.0,0.5,100,0.38885657
500.0,1,500.0,0.75,100,0.37382936
500.0,1,500.0,1.0,100,0.34492529
500.0,1,500.0,1.25,100,0.34683457
500.0,1,500.0,1.5,100,0.33365441
500.0,1,500.0,10.0,100,0.29168812
500.0,1,500.0,100000.0,100,0.01060977
500.0,1,500.0,15.0,100,0.28615442
500.0,1,500.0,150.0,100,0.2299186
500.0,1,500.0,1500.0,100,0.09238523
500.0,1,500.0,15000.0,100,0.01918654
500.0,1,500.0,150000.0,100,0.01025939
500.0,1,500.0,3.0,100,0.313171
500.0,1,500.0,30.0,100,0.27754658
500.0,1,500.0,5.0,100,0.30824706
500.0,1,500.0,50.0,100,0.26942021
500.0,1,500.0,500.0,100,0.16302417
500.0,1,500.0,5000.0,100,0.04039793
500.0,1,500.0,50000.0,100,0.01154569
500.0,1,500.0,500000.0,100,0.01113315
500.0,1,5000.0,1.0,100,0.43538756
500.0,1,5000.0,1.5,100,0.42958345
500.0,1,5000.0,100000.0,100,0.03207393
500.0,1,5000.0,15.0,100,0.41817758
500.0,1,5000.0,150.0,100,0.40958412
500.0,1,5000.0,1500.0,100,0.34758619
500.0,1,5000.0,15000.0,100,0.13437368
500.0,1,5000.0,150000.0,100,0.03191122
500.0,1,5000.0,3.0,100,0.42936867
500.0,1,5000.0,5.0,100,0.42829814
500.0,1,5000.0,50.0,100,0.41691793
500.0,1,5000.0,500.0,100,0.38970813
500.0,1,5000.0,5000.0,100,0.25351477
500.0,1,5000.0,50000.0,100,0.05414019
500.0,1,5000.0,500000.0,100,0.01171655
500.0,1,50000.0,1.0,100,0.45162396
500.0,1,50000.0,1.5,100,0.44700085
500.0,1,50000.0,100000.0,100,0.20023118
500.0,1,50000.0,15.0,100,0.44688495
500.0,1,50000.0,150.0,100,0.44420386
500.0,1,50000.0,1500.0,100,0.43667273
500.0,1,50000.0,15000.0,100,0.38176327
500.0,1,50000.0,150000.0,100,0.14439817
500.0,1,50000.0,3.0,100,0.44380509
500.0,1,50000.0,5.0,100,0.44201775
500.0,1,50000.0,50.0,100,0.43601211
500.0,1,50000.0,500.0,100,0.44918367
500.0,1,50000.0,5000.0,100,0.42254865
500.0,1,50000.0,50000.0,100,0.26945608
500.0,1,50000.0,500000.0,100,0.06166734
500.0,1,500000.0,1.0,100,0.44897073
500.0,1,500000.0,1.5,100,0.45075785
500.0,1,500000.0,100000.0,100,0.38498899
500.0,1,500000.0,15.0,100,0.44433563
500.0,1,500000.0,150.0,100,0.4526982
500.0,1,500000.0,1500.0,100,0.45483154
500.0,1,500000.0,15000.0,100,0.43639764
500.0,1,500000.0,150000.0,100,0.36203461
500.0,1,500000.0,3.0,100,0.44751465
500.0,1,500000.0,5.0,100,0.44249922
500.0,1,500000.0,50.0,100,0.44464008
500.0,1,500000.0,500.0,100,0.44125818
500.0,1,500000.0,5000.0,100,0.44814175
500.0,1,500000.0,50000.0,100,0.41704214
500.0,1,500000.0,500000.0,100,0.26700085
500.0,1,7.5,0.1,100,0.44990575
500.0,1,7.5,0.2,100,0.1061327
500.0,1,7.5,0.3,100,0.069591
500.0,1,7.5,0.5,100,0.04919967
500.0,1,7.5,0.75,100,0.03659184
500.0,1,7.5,1.0,100,0.03177918
500.0,1,7.5,1.25,100,0.02804461
500.0,1,7.5,1.5,100,0.0257082
500.0,1,7.5,10.0,100,0.01565794
500.0,1,7.5,15.0,100,0.01393439
500.0,1,7.5,150.0,100,0.01030605
500.0,1,7.5,3.0,100,0.02265334
500.0,1,7.5,30.0,100,0.01209664
500.0,1,7.5,50.0,100,0.01095292
1500.0,1,1.0,0.1,100,0.66824155
1500.0,1,1.0,0.2,100,0.02748526
1500.0,1,1.0,0.3,100,0.02244718
1500.0,1,1.0,0.5,100,0.01372629
1500.0,1,1.0,0.75,100,0.01024731
1500.0,1,1.0,1.0,100,0.00894081
1500.0,1,1.0,1.25,100,0.00995049
1500.0,1,1.0,1.5,100,0.0084497
1500.0,1,1.0,10.0,100,0.00853725
1500.0,1,1.0,15.0,100,0.00845204
1500.0,1,1.0,150.0,100,0.0111322
1500.0,1,1.0,1500.0,100,0.0122411
1500.0,1,1.0,15000.0,100,0.00990334
1500.0,1,1.0,150000.0,100,0.01126871
1500.0,1,1.0,3.0,100,0.00965794
1500.0,1,1.0,30.0,100,0.01027057
1500.0,1,1.0,5.0,100,0.01074567
1500.0,1,1.0,50.0,100,0.00697789
1500.0,1,1.0,500.0,100,0.00891544
1500.0,1,1.0,5000.0,100,0.00715406
1500.0,1,1.0,50000.0,100,0.00760536
1500.0,1,1.0,500000.0,100,0.0102493
1500.0,1,1.5,1.0,100,0.01318627
1500.0,1,1.5,1.5,100,0.01182905
1500.0,1,1.5,15.0,100,0.01083337
1500.0,1,1.5,150.0,100,0.01207112
1500.0,1,1.5,1500.0,100,0.00916657
1500.0,1,1.5,15000.0,100,0.01047838
1500.0,1,1.5,150000.0,100,0.01058187
1500.0,1,1.5,3.0,100,0.01023324
1500.0,1,1.5,5.0,100,0.00990215
1500.0,1,1.5,50.0,100,0.01276014
1500.0,1,1.5,500.0,100,0.00972543
1500.0,1,1.5,5000.0,100,0.00964175
1500.0,1,1.5,50000.0,100,0.01149792
1500.0,1,1.5,500000.0,100,0.00954581
1500.0,1,10.0,0.1,100,0.65741749
1500.0,1,10.0,0.2,100,0.14464178
1500.0,1,10.0,0.3,100,0.10031443
1500.0,1,10.0,0.5,100,0.05081208
1500.0,1,10.0,0.75,100,0.04584713
1500.0,1,10.0,1.0,100,0.03716708
1500.0,1,10.0,1.25,100,0.03192358
1500.0,1,10.0,1.5,100,0.03558966
1500.0,1,10.0,10.0,100,0.0176243
1500.0,1,10.0,15.0,100,0.01382358
1500.0,1,10.0,150.0,100,0.01133339
1500.0,1,10.0,3.0,100,0.02668951
1500.0,1,10.0,30.0,100,0.01395334
1500.0,1,10.0,50.0,100,0.01242182
1500.0,1,100.0,0.1,100,0.66598822
1500.0,1,100.0,0.2,100,0.47864979
1500.0,1,100.0,0.3,100,0.39583034
1500.0,1,100.0,0.5,100,0.30680005
1500.0,1,100.0,0.75,100,0.25745785
1500.0,1,100.0,1.0,100,0.21863423
1500.0,1,100.0,1.25,100,0.19440944
1500.0,1,100.0,1.5,100,0.19202676
1500.0,1,100.0,10.0,100,0.13043402
1500.0,1,100.0,15.0,100,0.11923979
1500.0,1,100.0,150.0,100,0.06352578
1500.0,1,100.0,3.0,100,0.16777912
1500.0,1,100.0,30.0,100,0.10919188
1500.0,1,100.0,50.0,100,0.09702366
1500.0,1,100000.0,1.0,100,0.65954419
1500.0,1,100000.0,1.5,100,0.66795349
1500.0,1,100000.0,15.0,100,0.66291615
1500.0,1,100000.0,150.0,100,0.65707466
1500.0,1,100000.0,1500.0,100,0.66190505
1500.0,1,100000.0,15000.0,100,0.62251742
1500.0,1,100000.0,150000.0,100,0.40458264
1500.0,1,100000.0,3.0,100,0.66882019
1500.0,1,100000.0,5.0,100,0.66688348
1500.0,1,100000.0,50.0,100,0.67241146
1500.0,1,100000.0,500.0,100,0.66105097
1500.0,1,100000.0,5000.0,100,0.63721951
1500.0,1,100000.0,50000.0,100,0.56960548
1500.0,1,100000.0,500000.0,100,0.19630718
1500.0,1,12.5,0.1,100,0.65764616
1500.0,1,12.5,0.2,100,0.17591204
1500.0,1,12.5,0.3,100,0.10969529
1500.0,1,12.5,0.5,100,0.06545831
1500.0,1,12.5,0.75,100,0.05143658
1500.0,1,12.5,1.0,100,0.04238622
1500.0,1,12.5,1.25,100,0.04431073
1500.0,1,12.5,1.5,100,0.03568224
1500.0,1,12.5,10.0,100,0.01980907
1500.0,1,12.5,15.0,100,0.01985703
1500.0,1,12.5,150.0,100,0.0089672
1500.0,1,12.5,3.0,100,0.02733906
1500.0,1,12.5,30.0,100,0.01677955
1500.0,1,12.5,50.0,100,0.01572679
1500.0,1,15.0,0.1,100,0.65775417
1500.0,1,15.0,0.2,100,0.18597939
1500.0,1,15.0,0.3,100,0.12126363
1500.0,1,15.0,0.5,100,0.0812944
1500.0,1,15.0,0.75,100,0.060438
1500.0,1,15.0,1.0,100,0.05055937
1500.0,1,15.0,1.25,100,0.05548432
1500.0,1,15.0,1.5,100,0.04339842
1500.0,1,15.0,10.0,100,0.02311249
1500.0,1,15.0,15.0,100,0.01911644
1500.0,1,15.0,150.0,100,0.01058882
1500.0,1,15.0,1500.0,100,0.00865618
1500.0,1,15.0,15000.0,100,0.00930862
1500.0,1,15.0,150000.0,100,0.00801335
1500.0,1,15.0,3.0,100,0.03692685
1500.0,1,15.0,30.0,100,0.01951185
1500.0,1,15.0,5.0,100,0.03000144
1500.0,1,15.0,50.0,100,0.01498772
1500.0,1,15.0,500.0,100,0.01036272
1500.0,1,15.0,5000.0,100,0.00881983
1500.0,1,15.0,50000.0,100,0.00830749
1500.0,1,15.0,500000.0,100,0.00791261
1500.0,1,150.0,0.1,100,0.67216187
1500.0,1,150.0,0.2,100,0.54382336
1500.0,1,150.0,0.3,100,0.46980474
1500.0,1,150.0,0.5,100,0.38862537
1500.0,1,150.0,0.75,100,0.31215455
1500.0,1,150.0,1.0,100,0.2724921
1500.0,1,150.0,1.25,100,0.26787757
1500.0,1,150.0,1.5,100,0.2347622
1500.0,1,150.0,10.0,100,0.17595758
1500.0,1,150.0,15.0,100,0.16339873
1500.0,1,150.0,150.0,100,0.09966502
1500.0,1,150.0,1500.0,100,0.02172201
1500.0,1,150.0,15000.0,100,0.00965062
1500.0,1,150.0,150000.0,100,0.00964254
1500.0,1,150.0,3.0,100,0.21073731
1500.0,1,150.0,30.0,100,0.15609012
1500.0,1,150.0,5.0,100,0.19359818
1500.0,1,150.0,50.0,100,0.14073401
1500.0,1,150.0,500.0,100,0.04391347
1500.0,1,150.0,5000.0,100,0.01180195
1500.0,1,150.0,50000.0,100,0.00976023
1500.0,1,150.0,500000.0,100,0.00963377
1500.0,1,1500.0,0.1,100,0.6682242
1500.0,1,1500.0,0.2,100,0.64156851
1500.0,1,1500.0,0.3,100,0.64096455
1500.0,1,1500.0,0.5,100,0.60536482
1500.0,1,1500.0,0.75,100,0.59968785
1500.0,1,1500.0,1.0,100,0.58288137
1500.0,1,1500.0,1.25,100,0.59182909
1500.0,1,1500.0,1.5,100,0.56860075
1500.0,1,1500.0,10.0,100,0.52020525
1500.0,1,1500.0,15.0,100,0.51709599
1500.0,1,1500.0,150.0,100,0.48567975
1500.0,1,1500.0,1500.0,100,0.32965595
1500.0,1,1500.0,15000.0,100,0.07158475
1500.0,1,1500.0,150000.0,100,0.01579472
1500.0,1,1500.0,3.0,100,0.54653115
1500.0,1,1500.0,30.0,100,0.51009916
1500.0,1,1500.0,5.0,100,0.54422406
1500.0,1,1500.0,50.0,100,0.5039824
1500.0,1,1500.0,500.0,100,0.42806747
1500.0,1,1500.0,5000.0,100,0.17209739
1500.0,1,1500.0,50000.0,100,0.02982299
1500.0,1,1500.0,500000.0,100,0.010953
1500.0,1,15000.0,1.0,100,0.66415172
1500.0,1,15000.0,1.5,100,0.65989002
1500.0,1,15000.0,15.0,100,0.63769416
1500.0,1,15000.0,150.0,100,0.64178756
1500.0,1,15000.0,1500.0,100,0.62463328
1500.0,1,15000.0,15000.0,100,0.45457569
1500.0,1,15000.0,150000.0,100,0.12896183
1500.0,1,15000.0,3.0,100,0.63989042
1500.0,1,15000.0,5.0,100,0.64792022
1500.0,1,15000.0,50.0,100,0.64462153
1500.0,1,15000.0,500.0,100,0.64294901
1500.0,1,15000.0,5000.0,100,0.56640335
1500.0,1,15000.0,50000.0,100,0.24541213
1500.0,1,15000.0,500000.0,100,0.04030938
1500.0,1,150000.0,1.0,100,0.65949307
1500.0,1,150000.0,1.5,100,0.65394978
1500.0,1,150000.0,15.0,100,0.67073963
1500.0,1,150000.0,150.0,100,0.65851061
1500.0,1,150000.0,1500.0,100,0.66563801
1500.0,1,150000.0,15000.0,100,0.64646635
1500.0,1,150000.0,150000.0,100,0.44738213
1500.0,1,150000.0,3.0,100,0.66845121
1500.0,1,150000.0,5.0,100,0.66664644
1500.0,1,150000.0,50.0,100,0.65807581
1500.0,1,150000.0,500.0,100,0.65848985
1500.0,1,150000.0,5000.0,100,0.66818809
1500.0,1,150000.0,50000.0,100,0.56606628
1500.0,1,150000.0,500000.0,100,0.2718657
1500.0,1,2.0,0.1,100,0.66471325
1500.0,1,2.0,0.2,100,0.03819818
1500.0,1,2.0,0.3,100,0.02472734
1500.0,1,2.0,0.5,100,0.01990856
1500.0,1,2.0,0.75,100,0.01232077
1500.0,1,2.0,1.0,100,0.01268862
1500.0,1,2.0,1.25,100,0.01311705
1500.0,1,2.0,1.5,100,0.01194188
1500.0,1,2.0,10.0,100,0.0098641
1500.0,1,2.0,15.0,100,0.00855304
1500.0,1,2.0,150.0,100,0.00869754
1500.0,1,2.0,3.0,100,0.01409544
1500.0,1,2.0,30.0,100,0.00872321
1500.0,1,3.0,0.1,100,0.67144502
1500.0,1,3.0,0.2,100,0.05700734
1500.0,1,3.0,0.3,100,0.03511687
1500.0,1,3.0,0.5,100,0.02489812
1500.0,1,3.0,0.75,100,0.01924964
1500.0,1,3.0,1.0,100,0.0161903
1500.0,1,3.0,1.25,100,0.01665141
1500.0,1,3.0,1.5,100,0.01175073
1500.0,1,3.0,10.0,100,0.01113887
1500.0,1,3.0,15.0,100,0.01039397
1500.0,1,3.0,150.0,100,0.01150776
1500.0,1,3.0,1500.0,100,0.00768029
1500.0,1,3.0,15000.0,100,0.00919852
1500.0,1,3.0,150000.0,100,0.00756868
1500.0,1,3.0,3.0,100,0.01255733
1500.0,1,3.0,30.0,100,0.00844524
1500.0,1,3.0,5.0,100,0.01240472
1500.0,1,3.0,50.0,100,0.00825876
1500.0,1,3.0,500.0,100,0.01132709
1500.0,1,3.0,5000.0,100,0.00892405
1500.0,1,3.0,50000.0,100,0.00960198
1500.0,1,3.0,500000.0,100,0.00773529
1500.0,1,30.0,0.1,100,0.67089905
1500.0,1,30.0,0.2,100,0.30013294
1500.0,1,30.0,0.3,100,0.20996765
1500.0,1,30.0,0.5,100,0.13784274
1500.0,1,30.0,0.75,100,0.09879029
1500.0,1,30.0,1.0,100,0.09099935
1500.0,1,30.0,1.25,100,0.08520457
1500.0,1,30.0,1.5,100,0.07258924
1500.0,1,30.0,10.0,100,0.04158467
1500.0,1,30.0,15.0,100,0.04922883
