life,velocity,clife,cof,peak_ave
1500.0,1,1500.0,0.3,1.6555713665387988
500.0,1,1500.0,0.3,1.3034255243817667
1500.0,1,1500.0,1.0,1.6422757029626607
500.0,1,1500.0,1.0,1.2703591297024457
1500.0,1,1500.0,15.0,1.5699680073077866
500.0,1,1500.0,15.0,1.2587041673567902
1500.0,1,1500.0,150.0,1.5174689732321953
500.0,1,1500.0,150.0,1.2430563524782838
1500.0,1,1500.0,1500.0,1.3318335256931253
500.0,1,1500.0,1500.0,1.1409566777754665
1500.0,1,1500.0,3.0,1.6017291776308327
500.0,1,1500.0,3.0,1.3005752261406538
1500.0,1,1500.0,50.0,1.5761915625665162
500.0,1,1500.0,50.0,1.243262338706589
1500.0,1,1500.0,500.0,1.4640930710159692
500.0,1,1500.0,500.0,1.1864478982374074
1500.0,1,15000.0,0.15,1.7021508647424872
500.0,1,15000.0,0.15,1.3056845398114787
1500.0,1,15000.0,0.3,1.6827242224564443
500.0,1,15000.0,0.3,1.306829077733013
1500.0,1,15000.0,1.0,1.7423934580312288
500.0,1,15000.0,1.0,1.3036897269324108
1500.0,1,15000.0,15.0,1.7263965732239948
500.0,1,15000.0,15.0,1.2910935368656837
1500.0,1,15000.0,150.0,1.6999333690396843
500.0,1,15000.0,150.0,1.3023148689059385
1500.0,1,15000.0,1500.0,1.6626268904530392
500.0,1,15000.0,1500.0,1.2816235384299424
1500.0,1,15000.0,3.0,1.7165506977736833
500.0,1,15000.0,3.0,1.3142354078875915
1500.0,1,15000.0,50.0,1.7311505185754084
500.0,1,15000.0,50.0,1.3122069489572121
1500.0,1,15000.0,500.0,1.7002554869415505
500.0,1,15000.0,500.0,1.2829459518807262
1500.0,1,3.0,0.15,1.0645431575307187
500.0,1,3.0,0.15,1.0348211694011924
1500.0,1,3.0,0.3,1.0155916035141779
500.0,1,3.0,0.3,1.0121712853346825
1500.0,1,3.0,1.0,1.0041394519253382
500.0,1,3.0,1.0,0.9940302525051327
1500.0,1,3.0,15.0,1.0006687973873205
500.0,1,3.0,15.0,0.9935999105319498
1500.0,1,3.0,150.0,0.9936143161291034
500.0,1,3.0,150.0,1.0027326619447767
1500.0,1,3.0,1500.0,0.9981001500039445
500.0,1,3.0,1500.0,0.9993323143745919
1500.0,1,3.0,3.0,1.0124911804741352
500.0,1,3.0,3.0,0.9977074562748168
1500.0,1,3.0,50.0,0.9896806467593842
500.0,1,3.0,50.0,0.9997644177388613
1500.0,1,3.0,500.0,1.004319927481515
500.0,1,3.0,500.0,1.0003524394882006
1500.0,1,30.0,0.15,1.3917622797304765
500.0,1,30.0,0.15,1.196083479856857
1500.0,1,30.0,0.3,1.155613076589524
500.0,1,30.0,0.3,1.0868218909318408
1500.0,1,30.0,1.0,1.0600044902856798
500.0,1,30.0,1.0,1.0321243637078423
1500.0,1,30.0,15.0,1.025726898005051
500.0,1,30.0,15.0,1.010492233734114
1500.0,1,30.0,150.0,1.0025832402659594
500.0,1,30.0,150.0,0.9938735276541126
1500.0,1,30.0,1500.0,1.0022174068966387
500.0,1,30.0,1500.0,1.0030044160091691
1500.0,1,30.0,3.0,1.0287114429181734
500.0,1,30.0,3.0,1.016921318775746
1500.0,1,30.0,50.0,1.0141591821222602
500.0,1,30.0,50.0,1.0032973985005638
1500.0,1,30.0,500.0,0.9953782638747921
500.0,1,30.0,500.0,1.000205696870946
1500.0,1,500.0,0.15,1.7073408303861102
500.0,1,500.0,0.15,1.337576728247427
1500.0,1,500.0,0.3,1.6625507445200207
500.0,1,500.0,0.3,1.280704825954526
1500.0,1,500.0,1.0,1.4846244098432722
500.0,1,500.0,1.0,1.225987587282539
1500.0,1,500.0,15.0,1.3359824670818212
500.0,1,500.0,15.0,1.1580633392433684
1500.0,1,500.0,150.0,1.263181270503915
500.0,1,500.0,150.0,1.1482042116441327
1500.0,1,500.0,1500.0,1.0960597149694735
500.0,1,500.0,1500.0,1.0387471237557808
1500.0,1,500.0,3.0,1.3855297188100486
500.0,1,500.0,3.0,1.2053644356810793
1500.0,1,500.0,50.0,1.336452763497747
500.0,1,500.0,50.0,1.1607137633824696
1500.0,1,500.0,500.0,1.1838888723622916
500.0,1,500.0,500.0,1.0797635246374704
1500.0,1,5000.0,0.15,1.7124834998784415
500.0,1,5000.0,0.15,1.3004579271090468
1500.0,1,5000.0,0.3,1.7055600568988154
500.0,1,5000.0,0.3,1.3094944403657514
1500.0,1,5000.0,1.0,1.7159518843189212
500.0,1,5000.0,1.0,1.2966308820224939
1500.0,1,5000.0,15.0,1.6733326949556724
500.0,1,5000.0,15.0,1.274131319480432
1500.0,1,5000.0,150.0,1.669912252523252
500.0,1,5000.0,150.0,1.2712714710606072
1500.0,1,5000.0,1500.0,1.606277446584315
500.0,1,5000.0,1500.0,1.2412131768264332
1500.0,1,5000.0,3.0,1.6682532138542918
500.0,1,5000.0,3.0,1.317957793494103
1500.0,1,5000.0,50.0,1.6322929083084334
500.0,1,5000.0,50.0,1.278915942298447
1500.0,1,5000.0,500.0,1.6685500753718192
500.0,1,5000.0,500.0,1.2739916724887663
