orientation,chr_distance,peak_score,n
+-,104.75,1.1339602938773043,6
+-,112.425,1.3074288734856607,8
+-,119.1525,1.1823145800464645,3
+-,127.89825,1.3200256606248568,8
+-,139.267725,1.1292519072089353,5
+-,154.0480425,0.9896685050333084,2
+-,173.26245525000004,1.0639709616435635,14
+-,198.24119182500004,1.1413054195687489,5
+-,230.71354937250007,1.1724623626079453,17
+-,272.9276141842501,1.0182907738071738,14
+-,327.8058984395251,1.017089416227333,11
+-,399.1476679713826,1.1148887391720694,22
+-,491.8919683627974,1.0056055451739947,14
+-,612.4595588716368,1.0596329050885929,38
+-,769.1974265331277,1.0205449492695702,42
+-,972.956654493066,1.0114353681411676,58
+-,1237.843650840986,0.9947936996736908,63
+-,1582.1967460932817,0.9856721768227096,79
+-,2029.855769921266,0.9851226490945506,91
+-,2611.812500897646,0.9937316953871508,130
+-,3368.35625116694,0.9964881574207493,108
+-,4351.8631265170225,0.9955779559006146,107
+-,5630.42206447213,0.9971026358210011,71
+-,7292.548683813768,1.0002967360863464,1
-+,95.0,1.143181585437451,11
-+,119.1525,1.034974622505275,3
-+,139.267725,1.0577804179469517,2
-+,154.0480425,1.1991221372533263,5
-+,173.26245525000004,1.5614330302425543,11
-+,198.24119182500004,1.2654324817317362,18
-+,230.71354937250007,1.0079207825531622,3
-+,272.9276141842501,1.1858331424981254,11
-+,327.8058984395251,1.284883283377926,14
-+,399.1476679713826,1.0512778657003459,17
-+,491.8919683627974,1.1298582076732666,28
-+,612.4595588716368,1.1046612528911157,37
-+,769.1974265331277,1.0244826268818295,39
-+,972.956654493066,1.0095877873200525,49
-+,1237.843650840986,0.9873373993592565,69
-+,1582.1967460932817,0.9933859210542617,82
-+,2029.855769921266,0.9937066817786787,91
-+,2611.812500897646,0.9955462247385998,118
-+,3368.35625116694,0.9903726745222844,116
-+,4351.8631265170225,0.9950026541498306,106
-+,5630.42206447213,0.9974441740334166,61
++,104.75,1.0144823136172538,2
++,112.425,1.1322466071574004,3
++,119.1525,1.1260122096529988,3
++,139.267725,1.256365743118025,3
++,154.0480425,1.1892802036572259,8
++,173.26245525000004,1.148583996104354,5
++,198.24119182500004,1.0580796466939455,11
++,230.71354937250007,1.119174010276918,6
++,272.9276141842501,1.0848451029033137,6
++,327.8058984395251,1.0985758909366021,20
++,399.1476679713826,1.1935597762172534,15
++,491.8919683627974,1.0694640735205043,30
++,612.4595588716368,1.0851718035591222,29
++,769.1974265331277,1.0608811139830463,39
++,972.956654493066,1.0110990752557807,52
++,1237.843650840986,0.9893856438219176,66
++,1582.1967460932817,0.9853933396293795,84
++,2029.855769921266,0.9852335760811307,87
++,2611.812500897646,0.9894121141892283,112
++,3368.35625116694,0.9889083236542313,113
++,4351.8631265170225,0.9969052992081676,99
++,5630.42206447213,0.9975040737203081,55
++,7292.548683813768,1.0000177804529087,2
--,95.0,1.0395316383513622,3
--,112.425,1.2341147162278725,8
--,119.1525,0.9938893455032699,3
--,139.267725,1.0849281823123562,8
--,198.24119182500004,1.0540671479108612,3
--,272.9276141842501,1.229411194338871,16
--,327.8058984395251,1.1027485129613073,26
--,399.1476679713826,1.1604569487067533,26
--,491.8919683627974,1.12526562706908,27
--,612.4595588716368,1.050786935899345,33
--,769.1974265331277,1.047535500175499,44
--,972.956654493066,1.0091977115697273,44
--,1237.843650840986,0.9945707688964996,58
--,1582.1967460932817,0.9952073343004556,74
--,2029.855769921266,0.9924515796350943,96
--,2611.812500897646,0.9927369657014669,152
--,3368.35625116694,0.9952258458126717,106
--,4351.8631265170225,1.0030239153997926,96
--,5630.42206447213,0.9962429579517158,90
all,95.0,1.1541049977387214,14
all,104.75,1.1361797920815855,8
all,112.425,1.4005674285296668,19
all,119.1525,1.2132664217656788,12
all,127.89825,1.3200256606248568,8
all,139.267725,1.2836365745255651,18
all,154.0480425,1.2613439449717305,15
all,173.26245525000004,1.4215236609655704,30
all,198.24119182500004,1.2805915988406813,37
all,230.71354937250007,1.2102818893331224,26
all,272.9276141842501,1.2524278339851431,47
all,327.8058984395251,1.224258903494763,71
all,399.1476679713826,1.2374158963719575,80
all,491.8919683627974,1.1690606733874156,99
all,612.4595588716368,1.139897665865402,137
all,769.1974265331277,1.076427469264604,164
all,972.956654493066,1.0227342271201045,203
all,1237.843650840986,0.9812961677069655,256
all,1582.1967460932817,0.9765755507842683,319
all,2029.855769921266,0.9728567414529169,365
all,2611.812500897646,0.9815655560362302,512
all,3368.35625116694,0.9783879137377729,443
all,4351.8631265170225,0.9924835623953217,408
all,5630.42206447213,0.9899909745363866,277
all,7292.548683813768,1.0003140616504012,3
