orientation,chr_distance,peak_score
+-,42.5,2.554737583466553
+-,66.25,4.540092838702283
+-,80.0,3.899483554236718
+-,96.25,4.8385768197792585
+-,117.5,5.374707908028121
+-,146.25,4.36057532582601
+-,182.5,7.027834506303597
+-,230.0,3.79181627095606
+-,292.5,3.9728757022506938
+-,372.5,5.083157662602732
+-,476.25,2.244937545579036
+-,612.5,3.7898660813164375
+-,790.0,3.0593044321915337
+-,1018.75,1.6160213796249625
+-,1316.25,1.0567226789995021
+-,1705.0,0.981625402143232
+-,2210.0,0.970515088573449
+-,2865.0,0.9772651448405979
+-,3717.5,0.9926170394556707
+-,4826.25,0.9998324753156426
-+,48.75,1.0155367466201206
-+,56.25,1.1604756146944168
-+,66.25,0.8858152596974537
-+,80.0,1.1265261239575186
-+,96.25,1.2997115787186275
-+,117.5,1.3672542753970367
-+,146.25,1.1437564894858459
-+,182.5,1.3981826714771417
-+,230.0,1.3835646452255976
-+,292.5,1.2428786710937072
-+,372.5,0.9946826836676912
-+,476.25,1.330162871578905
-+,612.5,1.1511332249881567
-+,790.0,1.0141692353420795
-+,1018.75,0.9522338803630312
-+,1316.25,0.9565148916245247
-+,1705.0,0.9821644646059425
-+,2210.0,0.9696410003191527
-+,2865.0,0.9872057404006079
-+,3717.5,0.9969328184643098
-+,4826.25,0.9998921158097501
++,38.75,1.4895524427390525
++,48.75,1.3980469629915815
++,56.25,1.647086785298207
++,66.25,1.5914220531287782
++,117.5,1.9745095962654202
++,146.25,2.7369479524513776
++,182.5,3.097860139806647
++,230.0,1.578988500405023
++,292.5,1.973440973290071
++,372.5,1.2566306933859837
++,476.25,1.3571929021103484
++,612.5,1.834343089078403
++,790.0,1.1486372284874786
++,1018.75,1.090242360065498
++,1316.25,0.985624326364102
++,1705.0,0.9699622072599421
++,2210.0,0.9797569050649291
++,2865.0,0.9828889362052986
++,3717.5,0.995965522813629
++,4826.25,0.9999340025616019
--,66.25,1.8713461882616556
--,96.25,1.8765137329900097
--,117.5,2.8825880415178524
--,146.25,1.3468566608987933
--,182.5,2.42208357255336
--,230.0,2.5310184724176965
--,292.5,2.663000136727314
--,372.5,2.1610282734396007
--,476.25,2.248515395301151
--,612.5,2.192665609261322
--,790.0,1.4293005404718815
--,1018.75,1.0787548588963616
--,1316.25,0.9711055534424359
--,1705.0,0.9761285763143864
--,2210.0,0.9755973035471197
--,2865.0,0.9762918492394292
--,3717.5,0.9948570035199386
--,4826.25,0.9999195554139649
all,38.75,1.4895524427390525
all,42.5,2.554737583466553
all,48.75,1.2117279845024964
all,56.25,1.5743510690331124
all,66.25,2.833961580327391
all,80.0,2.6516567618661187
all,96.25,3.1886091340076685
all,117.5,3.8171341772506473
all,146.25,3.3679108840675442
all,182.5,4.856600682584058
all,230.0,2.8938715356273574
all,292.5,3.045745021561146
all,372.5,3.4841610699618104
all,476.25,2.4905761888606355
all,612.5,2.614335628841196
all,790.0,1.917008556180691
all,1018.75,1.3525059278754339
all,1316.25,0.9776740434735859
all,1705.0,0.8972430999046459
all,2210.0,0.8759292366914664
all,2865.0,0.8927425861700877
all,3717.5,0.9486837642097691
all,4826.25,0.998358648163128
