orientation,chr_distance,peak_score
+-,114.75,1.3322168836576451
+-,122.425,1.0985169673907844
+-,129.1525,1.5141949215170136
+-,137.89825000000002,1.3067834630119166
+-,164.0480425,2.356770665783272
+-,183.26245525000004,1.7726530891746575
+-,208.24119182500004,1.9438310951393292
+-,240.71354937250007,2.252207709891262
+-,282.9276141842501,1.310198618596859
+-,337.8058984395251,2.2764573913719683
+-,409.1476679713826,1.8519361048423169
+-,501.8919683627974,2.1067355791242965
+-,622.4595588716368,2.198997811174742
+-,779.1974265331277,2.002833371346442
+-,982.956654493066,2.196097468858705
+-,1247.843650840986,1.7637963017672877
+-,1592.1967460932817,1.406764335004879
+-,2039.855769921266,1.1761817381587858
+-,2621.812500897646,1.061995559204982
+-,3378.35625116694,0.9461682013070625
+-,4361.8631265170225,0.9395633864605418
+-,5640.42206447213,0.9642140244697572
+-,7302.548683813768,0.9959455541842233
-+,105.0,1.0786766616191794
-+,114.75,1.5640141912837775
-+,122.425,1.3933601503800985
-+,129.1525,1.8729389226656614
-+,137.89825000000002,1.9508925413325535
-+,149.267725,1.2049403813051764
-+,164.0480425,1.501711057571795
-+,183.26245525000004,1.844460090376602
-+,208.24119182500004,1.7883203662698222
-+,240.71354937250007,1.2622585051315065
-+,282.9276141842501,1.4307864124706402
-+,337.8058984395251,1.6347475098865354
-+,409.1476679713826,2.0832155289422163
-+,501.8919683627974,2.046482163208025
-+,622.4595588716368,2.5531017691655613
-+,779.1974265331277,2.2324476550944325
-+,982.956654493066,1.6642989773003571
-+,1247.843650840986,1.712210783637361
-+,1592.1967460932817,1.4488063816241958
-+,2039.855769921266,1.1443897867022748
-+,2621.812500897646,1.0561202816807198
-+,3378.35625116694,0.9594156010239187
-+,4361.8631265170225,0.9599418320173465
-+,5640.42206447213,0.9768516312842395
-+,7302.548683813768,0.9989739684137018
++,105.0,1.7460226006172268
++,114.75,1.921789662575676
++,122.425,1.5892849439990258
++,137.89825000000002,1.460020017677103
++,164.0480425,1.3920984308286466
++,183.26245525000004,2.058486312799193
++,208.24119182500004,1.4025396810871438
++,240.71354937250007,1.325565021288217
++,282.9276141842501,2.534055927571134
++,337.8058984395251,1.9201648488395078
++,409.1476679713826,2.658709137851282
++,501.8919683627974,2.2602424283218294
++,622.4595588716368,2.0596456011399007
++,779.1974265331277,1.9682242906530463
++,982.956654493066,1.7715329530023223
++,1247.843650840986,1.7102168787346788
++,1592.1967460932817,1.5116339039698778
++,2039.855769921266,1.1557810070230112
++,2621.812500897646,1.0173726228453432
++,3378.35625116694,0.9347710119950854
++,4361.8631265170225,0.938024541680293
++,5640.42206447213,0.9658995950038585
++,7302.548683813768,0.9961572403015445
--,114.75,1.247283851075558
--,137.89825000000002,1.3892993165059757
--,149.267725,1.5856749701445008
--,164.0480425,1.658659466688927
--,183.26245525000004,1.8586297470541835
--,208.24119182500004,1.9837463007932346
--,240.71354937250007,1.6004429426958726
--,282.9276141842501,1.5585417561874249
--,337.8058984395251,1.8347419663435254
--,409.1476679713826,2.798448539654512
--,501.8919683627974,1.709272168475244
--,622.4595588716368,1.7245359328293732
--,779.1974265331277,1.8963043210062716
--,982.956654493066,1.8581108832819397
--,1247.843650840986,1.623310315082442
--,1592.1967460932817,1.352977036973455
--,2039.855769921266,1.2950733123074367
--,2621.812500897646,1.06990038289814
--,3378.35625116694,0.9480495789758796
--,4361.8631265170225,0.9519356559195873
--,5640.42206447213,0.9625926853240231
--,7302.548683813768,0.9999410429431462
all,105.0,1.5572616836511592
all,114.75,2.017095932852698
all,122.425,1.6882772446553849
all,129.1525,2.0851239253755476
all,137.89825000000002,2.0665409155220376
all,149.267725,1.6654946221829514
all,164.0480425,2.3018757647971246
all,183.26245525000004,2.7051815289717913
all,208.24119182500004,2.3020768834500105
all,240.71354937250007,2.22990050162864
all,282.9276141842501,2.37695461726634
all,337.8058984395251,2.3073924139074466
all,409.1476679713826,2.985118917541898
all,501.8919683627974,2.4229223348334745
all,622.4595588716368,2.4049933731717577
all,779.1974265331277,2.2920359956279097
all,982.956654493066,2.1319533974936014
all,1247.843650840986,1.9167653663319975
all,1592.1967460932817,1.5901489556671384
all,2039.855769921266,1.2690938777303638
all,2621.812500897646,1.0767118287769148
all,3378.35625116694,0.9068642618418336
all,4361.8631265170225,0.8872255041640602
all,5640.42206447213,0.9118465223458402
all,7302.548683813768,0.9912170390504997
