orientation,chr_distance,peak_score,n
+-,104.75,1.050798594463285,6
+-,112.425,1.1225762509022044,8
+-,119.1525,1.1256014753996626,3
+-,127.89825,1.241532632575151,8
+-,139.267725,1.0933754108520568,5
+-,154.0480425,1.0215388027804861,2
+-,173.26245525000004,1.0473951361882654,14
+-,198.24119182500004,1.1699203263423623,5
+-,230.71354937250007,1.1525942152349178,17
+-,272.9276141842501,1.10523240712214,14
+-,327.8058984395251,1.0532794086130908,11
+-,399.1476679713826,1.0906395645135005,22
+-,491.8919683627974,1.0359903940295498,14
+-,612.4595588716368,1.1317176351271316,38
+-,769.1974265331277,1.077259476024735,42
+-,972.956654493066,1.082506723234054,58
+-,1237.843650840986,1.058926136585787,63
+-,1582.1967460932817,1.0272097839276615,79
+-,2029.855769921266,1.0148905789812737,91
+-,2611.812500897646,0.9969409461675585,130
+-,3368.35625116694,0.9889896940534204,108
+-,4351.8631265170225,0.990805356650045,107
+-,5630.42206447213,0.9922353700287333,71
+-,7292.548683813768,1.0002920387831766,1
-+,95.0,1.0410729016056557,11
-+,119.1525,0.9939062922091509,3
-+,139.267725,1.022936329153579,2
-+,154.0480425,1.0708678405035743,5
-+,173.26245525000004,1.3192934191830068,11
-+,198.24119182500004,1.2271196422574882,18
-+,230.71354937250007,0.9851806974970948,3
-+,272.9276141842501,1.1637304993920137,11
-+,327.8058984395251,1.2278793861840043,14
-+,399.1476679713826,1.1446988643887326,17
-+,491.8919683627974,1.2072406848819583,28
-+,612.4595588716368,1.1787580917563127,37
-+,769.1974265331277,1.0823088373165106,39
-+,972.956654493066,1.1137159206005938,49
-+,1237.843650840986,1.0731423160690152,69
-+,1582.1967460932817,1.0424506995908194,82
-+,2029.855769921266,1.0076529079974288,91
-+,2611.812500897646,0.9860010013658814,118
-+,3368.35625116694,0.9862955843170117,116
-+,4351.8631265170225,0.9861269971328785,106
-+,5630.42206447213,0.994395248524385,61
++,104.75,0.9929404827779875,2
++,112.425,1.0417080468054065,3
++,119.1525,1.04474460597577,3
++,139.267725,1.1073131542089605,3
++,154.0480425,1.0933498277897065,8
++,173.26245525000004,1.0700107775543946,5
++,198.24119182500004,1.1150020706388168,11
++,230.71354937250007,1.138711180338522,6
++,272.9276141842501,1.1084056183889104,6
++,327.8058984395251,1.1664135335349393,20
++,399.1476679713826,1.1799543264089574,15
++,491.8919683627974,1.190977342446522,30
++,612.4595588716368,1.1451448312450243,29
++,769.1974265331277,1.2349316872613139,39
++,972.956654493066,1.0891028962870277,52
++,1237.843650840986,1.1009223234454097,66
++,1582.1967460932817,1.0436921978547231,84
++,2029.855769921266,0.9937666785231354,87
++,2611.812500897646,0.9914581626889899,112
++,3368.35625116694,0.9780499122761765,113
++,4351.8631265170225,0.9824522895181559,99
++,5630.42206447213,0.9973420033805444,55
++,7292.548683813768,0.9998013806815422,2
--,95.0,1.0163096227773696,3
--,112.425,1.0912679180673908,8
--,119.1525,0.9956004473773234,3
--,139.267725,1.1209336416516738,8
--,198.24119182500004,1.0940878376884136,3
--,272.9276141842501,1.1367469368068757,16
--,327.8058984395251,1.1263100683544927,26
--,399.1476679713826,1.1641911081481005,26
--,491.8919683627974,1.171298943382885,27
--,612.4595588716368,1.099733000098564,33
--,769.1974265331277,1.1596903125956453,44
--,972.956654493066,1.0522205278718297,44
--,1237.843650840986,1.0623708146777546,58
--,1582.1967460932817,1.0004565447356117,74
--,2029.855769921266,0.9986678530221604,96
--,2611.812500897646,0.9890895386327468,152
--,3368.35625116694,0.9876490184210295,106
--,4351.8631265170225,0.9922817438809253,96
--,5630.42206447213,0.9962251123316372,90
all,95.0,1.0539211849527272,14
all,104.75,1.0488665150389462,8
all,112.425,1.1607917651285748,19
all,119.1525,1.1097794718689589,12
all,127.89825,1.241532632575151,8
all,139.267725,1.2005367833273326,18
all,154.0480425,1.1256072911484938,15
all,173.26245525000004,1.231205378105341,30
all,198.24119182500004,1.2879440947666463,37
all,230.71354937250007,1.183241616389269,26
all,272.9276141842501,1.2247852469290335,47
all,327.8058984395251,1.2285559935457182,71
all,399.1476679713826,1.2223318668342102,80
all,491.8919683627974,1.2483872553881907,99
all,612.4595588716368,1.2048537903130714,137
all,769.1974265331277,1.2014478456141653,164
all,972.956654493066,1.1268438580575835,203
all,1237.843650840986,1.113709197135459,256
all,1582.1967460932817,1.0472188286889548,319
all,2029.855769921266,1.0068309663021198,365
all,2611.812500897646,0.9835285959369271,512
all,3368.35625116694,0.9675389715039028,443
all,4351.8631265170225,0.9692293113633634,408
all,5630.42206447213,0.9852914807175464,277
all,7292.548683813768,1.0000926409479531,3
