orientation,chr_distance,peak_score
+-,42.5,2.671532120856091
+-,66.25,5.518563782308243
+-,80.0,4.8550134506372515
+-,96.25,5.45831908851459
+-,117.5,6.059741940459563
+-,146.25,5.398334221560963
+-,182.5,8.370217611455843
+-,230.0,4.3646758959099365
+-,292.5,3.3947824827020434
+-,372.5,5.378842740050579
+-,476.25,1.607300834337698
+-,612.5,4.15601222825763
+-,790.0,3.08511267449072
+-,1018.75,1.3908913280533273
+-,1316.25,0.9649589582944563
+-,1705.0,0.9837375117904161
+-,2210.0,0.9770952936667507
+-,2865.0,0.9864919114379833
+-,3717.5,0.994161381592463
+-,4826.25,0.9998802539555769
-+,48.75,1.0049669312039997
-+,56.25,1.1710003043402364
-+,66.25,0.8923474701053182
-+,80.0,1.081757360723062
-+,96.25,1.3445103078497964
-+,117.5,1.3877265778108585
-+,146.25,1.1187237629758247
-+,182.5,1.3907732535267197
-+,230.0,1.3293119942771312
-+,292.5,1.1607438055180512
-+,372.5,0.9923939359379123
-+,476.25,1.175047325047322
-+,612.5,1.1323701097339627
-+,790.0,0.9751848993615844
-+,1018.75,0.9362229448754873
-+,1316.25,0.9668752181195552
-+,1705.0,0.9867180484757196
-+,2210.0,0.9804949226055522
-+,2865.0,0.9916856157197372
-+,3717.5,0.9976552823231792
-+,4826.25,0.9999522931670074
++,38.75,1.359274496122222
++,48.75,1.5360840489803431
++,56.25,1.7698620450016525
++,66.25,1.659084502917968
++,117.5,1.7561803569703278
++,146.25,2.5624962201987223
++,182.5,3.257790747292921
++,230.0,1.2875181935015254
++,292.5,1.603654566865528
++,372.5,1.0917548791312803
++,476.25,1.0640528099700426
++,612.5,1.7832141144226026
++,790.0,1.0831416103185365
++,1018.75,0.9990571098581598
++,1316.25,0.9673110968027778
++,1705.0,0.9794798849502109
++,2210.0,0.9896014913566457
++,2865.0,0.9866023461028501
++,3717.5,0.9977555699545584
++,4826.25,0.9999552368372786
--,66.25,1.879674344904928
--,96.25,1.8146884339246905
--,117.5,2.9194291470943385
--,146.25,1.3675998623625103
--,182.5,2.530057519102773
--,230.0,2.607713610724051
--,292.5,2.9805881397122778
--,372.5,2.4172890225769867
--,476.25,2.3555450761870613
--,612.5,2.290539685881401
--,790.0,1.2521879712061437
--,1018.75,0.9982098094802645
--,1316.25,0.9623915235043317
--,1705.0,0.9821738840340419
--,2210.0,0.9836223812874415
--,2865.0,0.9825934737066637
--,3717.5,0.9963599857922419
--,4826.25,0.9999072487379794
all,38.75,1.359274496122222
all,42.5,2.671532120856091
all,48.75,1.258157199059407
all,56.25,1.6722685175630594
all,66.25,3.2911117426552883
all,80.0,3.1454484422105726
all,96.25,3.4560883257964123
all,117.5,3.9927201818203137
all,146.25,3.728270599692255
all,182.5,5.492348179059715
all,230.0,3.036092534066909
all,292.5,3.0129361876047738
all,372.5,3.840221137773661
all,476.25,2.2392079174896455
all,612.5,2.8242685773040686
all,790.0,1.9148143767798789
all,1018.75,1.193415303618126
all,1316.25,0.8765149603602029
all,1705.0,0.8978565180164112
all,2210.0,0.8878515936865974
all,2865.0,0.9037320458043557
all,3717.5,0.95827677209136
all,4826.25,0.9988356460389165
