orientation,chr_distance,peak_score,n
+-,104.75,1.1848527666209263,6
+-,112.425,1.1574004625779517,8
+-,119.1525,1.1245482565252545,3
+-,127.89825,1.2506709400092082,8
+-,139.267725,1.1012841115222618,5
+-,154.0480425,1.0658880479621624,2
+-,173.26245525000004,1.1312814502887845,14
+-,198.24119182500004,1.2259861802948104,5
+-,230.71354937250007,1.2501722988983504,17
+-,272.9276141842501,1.1534633491574722,14
+-,327.8058984395251,1.0359347534408405,11
+-,399.1476679713826,1.364761739383912,22
+-,491.8919683627974,1.2436610166505047,14
+-,612.4595588716368,1.1824002552850612,38
+-,769.1974265331277,1.2074178577915518,42
+-,972.956654493066,1.2018222345948884,58
+-,1237.843650840986,1.1458635654691702,63
+-,1582.1967460932817,1.102284640140895,79
+-,2029.855769921266,1.0403106471277173,91
+-,2611.812500897646,0.9977303262952385,130
+-,3368.35625116694,0.983681953422852,108
+-,4351.8631265170225,0.9856265729197732,107
+-,5630.42206447213,0.988647793426314,71
+-,7292.548683813768,1.0003202345774964,1
-+,95.0,1.1502790774894645,11
-+,119.1525,0.9932382622876007,3
-+,139.267725,1.0824503920399442,2
-+,154.0480425,1.183856229137565,5
-+,173.26245525000004,1.4553103943545476,11
-+,198.24119182500004,1.2473536575017121,18
-+,230.71354937250007,1.026173028839058,3
-+,272.9276141842501,1.3084417510794497,11
-+,327.8058984395251,1.3531352824919232,14
-+,399.1476679713826,1.0962000260134486,17
-+,491.8919683627974,1.2524908971532673,28
-+,612.4595588716368,1.372790390673117,37
-+,769.1974265331277,1.2345144723182075,39
-+,972.956654493066,1.2355387470136576,49
-+,1237.843650840986,1.1332759713055518,69
-+,1582.1967460932817,1.1398976794380495,82
-+,2029.855769921266,1.078785267551033,91
-+,2611.812500897646,1.028489473337008,118
-+,3368.35625116694,0.9823267842387828,116
-+,4351.8631265170225,0.9900725223517539,106
-+,5630.42206447213,0.9948781137239154,61
++,104.75,1.0213614990633568,2
++,112.425,1.0707502272810148,3
++,119.1525,1.081429644728291,3
++,139.267725,1.1243834886956736,3
++,154.0480425,1.1906456498671187,8
++,173.26245525000004,1.2296263303314325,5
++,198.24119182500004,1.2002130052643334,11
++,230.71354937250007,1.164673457683103,6
++,272.9276141842501,1.2465346463914735,6
++,327.8058984395251,1.1660991958084221,20
++,399.1476679713826,1.4042255348215429,15
++,491.8919683627974,1.3123538160060046,30
++,612.4595588716368,1.2405251940139574,29
++,769.1974265331277,1.2876122372363272,39
++,972.956654493066,1.2610435554985768,52
++,1237.843650840986,1.179858637240132,66
++,1582.1967460932817,1.0873819572296588,84
++,2029.855769921266,1.0236295927722268,87
++,2611.812500897646,0.9885787014624439,112
++,3368.35625116694,0.9811402603052695,113
++,4351.8631265170225,0.9844484666091811,99
++,5630.42206447213,0.9912185615349751,55
++,7292.548683813768,0.9997411087617252,2
--,95.0,0.9382089061544961,3
--,112.425,1.1146777137200174,8
--,119.1525,1.001571133612842,3
--,139.267725,1.0225777115372277,8
--,198.24119182500004,1.071132610818946,3
--,272.9276141842501,1.3254788900774221,16
--,327.8058984395251,1.2176978671423957,26
--,399.1476679713826,1.3608422931716575,26
--,491.8919683627974,1.2691215173727868,27
--,612.4595588716368,1.3106574379919396,33
--,769.1974265331277,1.274880716681059,44
--,972.956654493066,1.2063872418357078,44
--,1237.843650840986,1.197670984460709,58
--,1582.1967460932817,1.1102351302682272,74
--,2029.855769921266,1.024416436191224,96
--,2611.812500897646,1.0084475521822884,152
--,3368.35625116694,0.9833798088834742,106
--,4351.8631265170225,0.9868686155436268,96
--,5630.42206447213,0.9918336916672712,90
all,95.0,1.1011447857183798,14
all,104.75,1.1823850020293005,8
all,112.425,1.2168535119737296,19
all,119.1525,1.1331984639511412,12
all,127.89825,1.2506709400092082,8
all,139.267725,1.173327053202681,18
all,154.0480425,1.2858786195813374,15
all,173.26245525000004,1.4199188241413574,30
all,198.24119182500004,1.365626446406154,37
all,230.71354937250007,1.2967842105983571,26
all,272.9276141842501,1.4500630213328116,47
all,327.8058984395251,1.3017264356294098,71
all,399.1476679713826,1.4617961604963647,80
all,491.8919683627974,1.407614030729561,99
all,612.4595588716368,1.3911314543220872,137
all,769.1974265331277,1.3531856116238603,164
all,972.956654493066,1.3243464033511845,203
all,1237.843650840986,1.2365038652115516,256
all,1582.1967460932817,1.164423999277294,319
all,2029.855769921266,1.066173780996448,365
all,2611.812500897646,1.0098711345235252,512
all,3368.35625116694,0.9656373883612159,443
all,4351.8631265170225,0.968777206087362,408
all,5630.42206447213,0.9754572865991917,277
all,7292.548683813768,1.0000605933271964,3
