orientation,chr_distance,peak_score,n
+-,114.75,1.0971347559723568,8
+-,122.425,1.2811175709356175,8
+-,129.1525,1.6871478822235182,9
+-,137.89825000000002,1.5015642629452528,14
+-,149.267725,1.5222967912023158,13
+-,164.0480425,1.6659321463776025,18
+-,183.26245525000004,1.315936075150146,21
+-,208.24119182500004,1.3195234661185007,26
+-,240.71354937250007,1.5892954527733563,30
+-,282.9276141842501,1.3289350183429203,55
+-,337.8058984395251,1.3571178919838323,57
+-,409.1476679713826,1.2969245583789515,85
+-,501.8919683627974,1.2568139377762424,110
+-,622.4595588716368,1.1359858221844619,141
+-,779.1974265331277,1.0518810534673089,179
+-,982.956654493066,1.0020039836050572,221
+-,1247.843650840986,0.9943026275418688,318
+-,1592.1967460932817,0.9669528874917855,392
+-,2039.855769921266,0.9672598163696634,492
+-,2621.812500897646,0.9644015040550358,601
+-,3378.35625116694,0.9576969251468219,710
+-,4361.8631265170225,0.9702945346526921,832
+-,5640.42206447213,0.9597618725537893,1085
+-,7302.548683813768,0.9635980239190548,1227
-+,114.75,1.2972458432681595,6
-+,122.425,1.2722981912407385,7
-+,129.1525,1.4893724832833568,10
-+,137.89825000000002,1.261439675042964,6
-+,149.267725,1.5489244155091844,12
-+,164.0480425,1.4871005108433004,21
-+,183.26245525000004,1.4999932674555003,19
-+,208.24119182500004,1.4719489414255909,34
-+,240.71354937250007,1.5775907399954527,30
-+,282.9276141842501,1.71496982698512,55
-+,337.8058984395251,1.3588291521174813,67
-+,409.1476679713826,1.44413703954561,69
-+,501.8919683627974,1.3002464156298121,106
-+,622.4595588716368,1.107986443858232,123
-+,779.1974265331277,1.0705900770635255,174
-+,982.956654493066,1.0015205887558896,242
-+,1247.843650840986,0.9797897637298029,309
-+,1592.1967460932817,0.9618680283824426,350
-+,2039.855769921266,0.9640699365556917,466
-+,2621.812500897646,0.9631901119324547,564
-+,3378.35625116694,0.9603647988228503,723
-+,4361.8631265170225,0.9567322218611471,887
-+,5640.42206447213,0.9633762275596318,1168
-+,7302.548683813768,0.968767172124476,1471
++,114.75,1.280694404450083,8
++,122.425,1.2027241870964729,13
++,129.1525,1.2866145217169114,11
++,137.89825000000002,1.472383604892925,11
++,149.267725,1.3120549232052012,9
++,164.0480425,1.5835470096917972,16
++,183.26245525000004,1.4622806518653455,22
++,208.24119182500004,1.41910505319604,30
++,240.71354937250007,1.5292599849389135,33
++,282.9276141842501,1.3331819066009272,46
++,337.8058984395251,1.3837069575024499,58
++,409.1476679713826,1.2088001073997048,77
++,501.8919683627974,1.22863391072528,123
++,622.4595588716368,1.146471577674892,144
++,779.1974265331277,1.0367120563343661,140
++,982.956654493066,1.0083998790083548,216
++,1247.843650840986,0.9865457845510432,292
++,1592.1967460932817,0.9712055688749623,363
++,2039.855769921266,0.96809643816535,446
++,2621.812500897646,0.9715052556828817,610
++,3378.35625116694,0.9587381373771664,746
++,4361.8631265170225,0.9569513919515644,884
++,5640.42206447213,0.9664053018176302,1075
++,7302.548683813768,0.9696664003859287,1420
--,114.75,1.6763087905659053,13
--,122.425,1.0226366754378493,6
--,129.1525,1.3808730304199959,13
--,137.89825000000002,1.4946721184971943,10
--,149.267725,1.365556195171403,8
--,164.0480425,1.4783699213346557,27
--,183.26245525000004,1.4911383110123002,22
--,208.24119182500004,1.6805068480501817,33
--,240.71354937250007,1.5509047900965165,30
--,282.9276141842501,1.340339934846179,51
--,337.8058984395251,1.4330895424613308,62
--,409.1476679713826,1.3122792627495325,83
--,501.8919683627974,1.1812089823531653,113
--,622.4595588716368,1.1024650167754393,133
--,779.1974265331277,1.0728615625814535,172
--,982.956654493066,0.9928818340033583,230
--,1247.843650840986,0.967328372599978,274
--,1592.1967460932817,0.966997979085209,372
--,2039.855769921266,0.9681050628218332,483
--,2621.812500897646,0.9629020676077684,617
--,3378.35625116694,0.9604869742124005,721
--,4361.8631265170225,0.9592008849275464,852
--,5640.42206447213,0.9548260539916765,1091
--,7302.548683813768,0.9508260707358605,1299
all,114.75,1.5808027402253326,35
all,122.425,1.3235909428626231,34
all,129.1525,1.6833681146357786,43
all,137.89825000000002,1.678057089370498,41
all,149.267725,1.6936791011734167,42
all,164.0480425,1.7201972382765156,82
all,183.26245525000004,1.5993992315837293,84
all,208.24119182500004,1.6197722405208967,123
all,240.71354937250007,1.7391503826408132,123
all,282.9276141842501,1.5354823922007745,207
all,337.8058984395251,1.4842384772688448,244
all,409.1476679713826,1.3945872722277382,314
all,501.8919683627974,1.3043927882019815,452
all,622.4595588716368,1.1649001634446385,541
all,779.1974265331277,1.080864032288388,665
all,982.956654493066,1.0028956101396878,909
all,1247.843650840986,0.9762590643322449,1193
all,1592.1967460932817,0.9515212561511315,1477
all,2039.855769921266,0.9501309813341757,1887
all,2621.812500897646,0.9471404259245852,2392
all,3378.35625116694,0.9365078525971094,2900
all,4361.8631265170225,0.9409914390904317,3455
all,5640.42206447213,0.9445094631900071,4419
all,7302.548683813768,0.9496387427140776,5417
