orientation,chr_distance,peak_score
+-,114.75,0.9424442061257471
+-,122.425,0.947397838999591
+-,129.1525,0.9703698623566492
+-,137.89825000000002,0.9739408992579097
+-,164.0480425,0.987014427734753
+-,183.26245525000004,0.9719677008169552
+-,208.24119182500004,0.9611585606192904
+-,240.71354937250007,1.0153400517189992
+-,282.9276141842501,0.9719838116340984
+-,337.8058984395251,0.9937401802117027
+-,409.1476679713826,1.1091434931261606
+-,501.8919683627974,1.0208439562735263
+-,622.4595588716368,1.0091082337649973
+-,779.1974265331277,1.0246065204929076
+-,982.956654493066,1.0300741589423588
+-,1247.843650840986,1.0065450024362828
+-,1592.1967460932817,0.968989491919394
+-,2039.855769921266,0.9772065346785954
+-,2621.812500897646,0.9934036886519654
+-,3378.35625116694,0.995002888373753
+-,4361.8631265170225,0.9950900865705492
+-,5640.42206447213,0.9990287418312435
+-,7302.548683813768,0.9987827599077368
-+,105.0,0.904927887928858
-+,114.75,0.9464421356825782
-+,122.425,0.9425868269117423
-+,129.1525,0.9596840151763258
-+,137.89825000000002,0.9587736997825991
-+,149.267725,0.9717709309277754
-+,164.0480425,0.9835545149706494
-+,183.26245525000004,0.9847382440080468
-+,208.24119182500004,1.0114282861527637
-+,240.71354937250007,0.9796261631685856
-+,282.9276141842501,0.9773943047994329
-+,337.8058984395251,1.0174558117362966
-+,409.1476679713826,0.9415979516758155
-+,501.8919683627974,0.9942866586778262
-+,622.4595588716368,0.9546548148315613
-+,779.1974265331277,0.9915580488073282
-+,982.956654493066,1.0342464800819333
-+,1247.843650840986,1.0129233865896599
-+,1592.1967460932817,1.022066067449132
-+,2039.855769921266,1.0245993274311103
-+,2621.812500897646,0.9926637329561978
-+,3378.35625116694,0.9875075901023623
-+,4361.8631265170225,0.9935897203363497
-+,5640.42206447213,1.0070090064789559
-+,7302.548683813768,1.000370821141964
++,105.0,0.9117685654588572
++,114.75,0.9411786851055521
++,122.425,0.9578228060527546
++,137.89825000000002,0.9461482564512624
++,164.0480425,0.9922093061916293
++,183.26245525000004,1.0194653688135713
++,208.24119182500004,0.9794008395260223
++,240.71354937250007,0.9537120366564268
++,282.9276141842501,0.9953541657789815
++,337.8058984395251,0.9954448996958887
++,409.1476679713826,0.9933168637153097
++,501.8919683627974,1.0177076950956399
++,622.4595588716368,0.9916770527656957
++,779.1974265331277,0.9729202343339058
++,982.956654493066,0.9736399877092008
++,1247.843650840986,1.0418990529439927
++,1592.1967460932817,0.9926308519693879
++,2039.855769921266,0.993141049793269
++,2621.812500897646,0.9957706286540062
++,3378.35625116694,0.9938955359777878
++,4361.8631265170225,0.9961513198299237
++,5640.42206447213,1.010244960879089
++,7302.548683813768,1.001859523166612
--,114.75,0.9395594641320005
--,137.89825000000002,0.9697737764222292
--,149.267725,0.9898672426078086
--,164.0480425,0.961570053040214
--,183.26245525000004,0.9692136687124158
--,208.24119182500004,0.9867485292992647
--,240.71354937250007,1.0100629076528236
--,282.9276141842501,1.0039324959632698
--,337.8058984395251,0.9671410954494776
--,409.1476679713826,0.9348117015729377
--,501.8919683627974,0.9897887227454568
--,622.4595588716368,0.9788318176572384
--,779.1974265331277,1.0098973013838164
--,982.956654493066,0.9848534269171203
--,1247.843650840986,0.9964970613935572
--,1592.1967460932817,0.9870825042893824
--,2039.855769921266,0.9929627917814433
--,2621.812500897646,1.0124195501402504
--,3378.35625116694,1.0104016648570135
--,4361.8631265170225,1.0030036921520544
--,5640.42206447213,0.9972060623549531
--,7302.548683813768,1.0012982242251314
all,105.0,0.8968850953005423
all,114.75,0.9425131134232747
all,122.425,0.9274957911578537
all,129.1525,0.953434210990817
all,137.89825000000002,0.9326311729419154
all,149.267725,0.9706196813389697
all,164.0480425,0.9678300881231178
all,183.26245525000004,0.9723998118499746
all,208.24119182500004,0.9774646308526334
all,240.71354937250007,0.9834348153690478
all,282.9276141842501,0.9791967230445805
all,337.8058984395251,0.9893645113467076
all,409.1476679713826,0.9848263666393556
all,501.8919683627974,1.0089870321156162
all,622.4595588716368,0.9733228901050346
all,779.1974265331277,1.0013146924595449
all,982.956654493066,1.0061354312798565
all,1247.843650840986,1.0189174396245866
all,1592.1967460932817,0.9901874023880584
all,2039.855769921266,0.9950908199981244
all,2621.812500897646,0.9990322397786309
all,3378.35625116694,0.995103116051691
all,4361.8631265170225,0.9952189749622367
all,5640.42206447213,1.006006567057798
all,7302.548683813768,1.0021180204955538
