orientation,chr_distance,peak_score,n
+-,105.0,1.2794304838831072,6
+-,114.75,1.3873164102908118,8
+-,122.425,1.408410035674288,3
+-,129.1525,1.64471931601059,8
+-,137.89825000000002,1.324600909823558,5
+-,164.0480425,1.1911623141167227,8
+-,183.26245525000004,1.2618062867855901,8
+-,208.24119182500004,1.7545667838076107,13
+-,240.71354937250007,1.3955893096593697,12
+-,282.9276141842501,1.2141322979199003,11
+-,337.8058984395251,1.0804767069825876,14
+-,409.1476679713826,1.461739980588181,19
+-,501.8919683627974,1.3040110570358048,14
+-,622.4595588716368,1.4901629353592076,41
+-,779.1974265331277,1.2681852980899424,39
+-,982.956654493066,1.4818841346532279,60
+-,1247.843650840986,1.2900158734837226,68
+-,1592.1967460932817,1.2807076636535772,78
+-,2039.855769921266,1.0754981531940973,89
+-,2621.812500897646,1.0087799350577962,129
+-,3378.35625116694,0.9721033471347982,106
+-,4361.8631265170225,0.9720966842417592,109
+-,5640.42206447213,0.9918632828028683,68
+-,7302.548683813768,0.9998606467998562,1
-+,95.0,1.0749569637231848,11
-+,122.425,1.1110472635911623,3
-+,137.89825000000002,1.103173202226954,2
-+,164.0480425,1.682339128889933,10
-+,183.26245525000004,1.7563940061061296,9
-+,208.24119182500004,1.4381243772527756,15
-+,240.71354937250007,1.4655064537291524,10
-+,282.9276141842501,1.495512962346027,7
-+,337.8058984395251,1.5666719152453463,11
-+,409.1476679713826,1.3735203383824064,19
-+,501.8919683627974,1.6474064312808077,29
-+,622.4595588716368,1.7384365379340565,36
-+,779.1974265331277,1.4800682793711712,44
-+,982.956654493066,1.5547544701974434,44
-+,1247.843650840986,1.4047034169979413,69
-+,1592.1967460932817,1.1867568855303383,80
-+,2039.855769921266,1.1032705774983864,94
-+,2621.812500897646,0.9908531930333421,117
-+,3378.35625116694,0.9764159454144314,114
-+,4361.8631265170225,0.9776855083679379,106
-+,5640.42206447213,0.9881936057499752,61
++,105.0,1.0736038611901868,2
++,114.75,1.121261433050507,3
++,122.425,1.1305304974590709,3
++,137.89825000000002,1.3467788274830799,3
++,149.267725,1.3815017515749266,5
++,164.0480425,1.426921564064109,5
++,183.26245525000004,1.2354877471637908,6
++,208.24119182500004,1.2670444490414763,10
++,240.71354937250007,1.3846029428816526,4
++,282.9276141842501,1.4565044791163348,8
++,337.8058984395251,1.4647986175915846,21
++,409.1476679713826,1.6746959872326246,12
++,501.8919683627974,1.5218310055353412,34
++,622.4595588716368,1.4173529791116446,27
++,779.1974265331277,1.579619873603733,39
++,982.956654493066,1.399513592782255,54
++,1247.843650840986,1.3110892482895253,64
++,1592.1967460932817,1.202652712537415,84
++,2039.855769921266,1.1060029782898673,89
++,2621.812500897646,0.9959697863262238,111
++,3378.35625116694,0.9643160102291591,111
++,4361.8631265170225,0.9751111478554157,98
++,5640.42206447213,0.9919761393677484,55
++,7302.548683813768,0.9993603649559161,2
--,95.0,1.1484345555041457,3
--,114.75,1.300130768842555,8
--,122.425,1.0317176234924856,3
--,137.89825000000002,1.2276377188957188,8
--,208.24119182500004,1.133647029605439,3
--,240.71354937250007,1.2691341705177073,5
--,282.9276141842501,1.3803010078930376,14
--,337.8058984395251,1.4688727137044162,26
--,409.1476679713826,1.8495040196466386,29
--,501.8919683627974,1.6331853226199042,23
--,622.4595588716368,1.4903211473335727,33
--,779.1974265331277,1.52722035188727,42
--,982.956654493066,1.447340667586621,44
--,1247.843650840986,1.4155533423160729,60
--,1592.1967460932817,1.2044573427387126,72
--,2039.855769921266,1.0894076380089632,98
--,2621.812500897646,1.0222054730841041,154
--,3378.35625116694,0.9768145691764317,103
--,4361.8631265170225,0.9749221036579976,96
--,5640.42206447213,0.988564942188694,89
all,95.0,1.1620158799317424,14
all,105.0,1.307524980539631,8
all,114.75,1.501396895644342,19
all,122.425,1.4320449695856912,12
all,129.1525,1.64471931601059,8
all,137.89825000000002,1.5474546447510262,18
all,149.267725,1.3815017515749266,5
all,164.0480425,1.7102872867594974,23
all,183.26245525000004,1.7626568485341279,23
all,208.24119182500004,1.7338571179587492,41
all,240.71354937250007,1.7716356221145344,31
all,282.9276141842501,1.6670294755339117,40
all,337.8058984395251,1.6290369922064691,72
all,409.1476679713826,1.9112749713724515,79
all,501.8919683627974,1.834486475678772,100
all,622.4595588716368,1.7550688885149075,137
all,779.1974265331277,1.6503795779659016,164
all,982.956654493066,1.6666790640496254,202
all,1247.843650840986,1.5059185260344772,261
all,1592.1967460932817,1.3334843265403626,314
all,2039.855769921266,1.1494553727474057,370
all,2621.812500897646,1.0091490487140382,511
all,3378.35625116694,0.9415371882484052,434
all,4361.8631265170225,0.9365162653568939,409
all,5640.42206447213,0.9685593619956825,273
all,7302.548683813768,0.9992224439464349,3
