orientation,chr_distance,peak_score
+-,105.0,1.481581365869825
+-,114.75,1.9612025728880171
+-,122.425,1.387264636097263
+-,129.1525,1.670313196729035
+-,137.89825000000002,1.220780498192001
+-,164.0480425,0.8828573315786004
+-,183.26245525000004,1.1144907507554047
+-,208.24119182500004,1.4407909566912194
+-,240.71354937250007,1.2274801495103347
+-,282.9276141842501,1.0056794127108932
+-,337.8058984395251,0.9616635608374795
+-,409.1476679713826,1.3765341153607535
+-,501.8919683627974,1.0206413967325756
+-,622.4595588716368,1.0896795692501542
+-,779.1974265331277,0.9988105974508297
+-,982.956654493066,0.9976035464304411
+-,1247.843650840986,0.9836534238289423
+-,1592.1967460932817,0.9792877168618483
+-,2039.855769921266,0.9817969782124032
+-,2621.812500897646,0.9850506645629943
+-,3378.35625116694,0.9836991209189737
+-,4361.8631265170225,0.9795030075518754
+-,5640.42206447213,0.9956336371051204
+-,7302.548683813768,1.0000629395284548
-+,122.425,1.186777861465169
-+,137.89825000000002,1.097503459374081
-+,164.0480425,2.234658460176409
-+,183.26245525000004,2.3106747478228518
-+,208.24119182500004,1.4075097635320222
-+,240.71354937250007,1.1975577640518704
-+,282.9276141842501,1.3017884371027415
-+,337.8058984395251,1.3740369061843845
-+,409.1476679713826,1.039058475890959
-+,501.8919683627974,1.155306240088687
-+,622.4595588716368,1.1164750589487689
-+,779.1974265331277,1.0094001768862846
-+,982.956654493066,0.9957860490555333
-+,1247.843650840986,0.9735234740793649
-+,1592.1967460932817,0.984823649082765
-+,2039.855769921266,0.9835554259863657
-+,2621.812500897646,0.981580656979682
-+,3378.35625116694,0.9812897533745236
-+,4361.8631265170225,0.9833471303810909
-+,5640.42206447213,0.9911855817920165
++,105.0,1.0061271539775327
++,114.75,1.3287729802691455
++,122.425,1.3145137398064373
++,137.89825000000002,1.8501113650854961
++,149.267725,1.5042364592433421
++,164.0480425,1.473242638576917
++,183.26245525000004,1.151968546685754
++,208.24119182500004,1.1506786174360706
++,240.71354937250007,1.260544755526033
++,282.9276141842501,1.0822593656219777
++,337.8058984395251,1.2202303367714633
++,409.1476679713826,1.5135279106465482
++,501.8919683627974,1.0278611473170134
++,622.4595588716368,1.1398643752116544
++,779.1974265331277,1.0994961988858567
++,982.956654493066,0.9871562586396716
++,1247.843650840986,0.9690097194863618
++,1592.1967460932817,0.9747347047619614
++,2039.855769921266,0.9770102314837621
++,2621.812500897646,0.9765581159827368
++,3378.35625116694,0.9813744058622599
++,4361.8631265170225,0.9780286862962171
++,5640.42206447213,0.9928513610884252
++,7302.548683813768,0.9997494318809537
--,114.75,1.5914825269962232
--,122.425,0.9850286480701073
--,137.89825000000002,1.226504057334888
--,208.24119182500004,1.0443581452790833
--,240.71354937250007,1.211651482478425
--,282.9276141842501,1.409561926398346
--,337.8058984395251,1.196737072636768
--,409.1476679713826,1.291706466872192
--,501.8919683627974,1.026471906091731
--,622.4595588716368,1.021141993102344
--,779.1974265331277,1.0046759849370144
--,982.956654493066,0.9728318327398899
--,1247.843650840986,0.9916054585482089
--,1592.1967460932817,0.9902263049420832
--,2039.855769921266,0.99092261574493
--,2621.812500897646,0.987012143925079
--,3378.35625116694,0.990634059678565
--,4361.8631265170225,0.9927649166960654
--,5640.42206447213,0.9921242022724481
all,105.0,1.4469053110357821
all,114.75,2.0743528870645966
all,122.425,1.5098923327957083
all,129.1525,1.670313196729035
all,137.89825000000002,1.6925844523955398
all,149.267725,1.5042364592433421
all,164.0480425,1.806472988705599
all,183.26245525000004,1.9704875032666882
all,208.24119182500004,1.5128820917980474
all,240.71354937250007,1.4610902855655068
all,282.9276141842501,1.4044844307760345
all,337.8058984395251,1.3355386369920192
all,409.1476679713826,1.5624014998627096
all,501.8919683627974,1.1189869473354066
all,622.4595588716368,1.1773840234389608
all,779.1974265331277,1.0580400542820951
all,982.956654493066,0.9778568202682509
all,1247.843650840986,0.9560652043742959
all,1592.1967460932817,0.9590670854961191
all,2039.855769921266,0.9614244020759977
all,2621.812500897646,0.9601305293381123
all,3378.35625116694,0.9605518717334766
all,4361.8631265170225,0.958150123576577
all,5640.42206447213,0.9790443261451376
all,7302.548683813768,0.9998124763878987
