orientation,chr_distance,peak_score
+-,114.75,0.9198942466188389
+-,122.425,0.9540576041882374
+-,129.1525,0.9713903525079215
+-,137.89825000000002,0.9967837842847658
+-,164.0480425,0.9754283428259675
+-,183.26245525000004,1.0858461386061058
+-,208.24119182500004,0.9957138698513528
+-,240.71354937250007,0.9871753989007457
+-,282.9276141842501,1.0109482935087701
+-,337.8058984395251,0.9981411335389346
+-,409.1476679713826,1.0097321892021947
+-,501.8919683627974,1.0649504546815116
+-,622.4595588716368,0.9826494879344776
+-,779.1974265331277,0.9337974036112955
+-,982.956654493066,0.9969892359196515
+-,1247.843650840986,1.0017133422423092
+-,1592.1967460932817,1.0013393156360024
+-,2039.855769921266,1.0024674419613115
+-,2621.812500897646,0.9914687297579665
+-,3378.35625116694,1.0081805926482614
+-,4361.8631265170225,0.9961697672376095
+-,5640.42206447213,0.9914921132852895
+-,7302.548683813768,0.9968312384512172
-+,105.0,0.9029634030429505
-+,114.75,0.9327051769171187
-+,122.425,0.9298661178074501
-+,129.1525,0.9422094305013452
-+,137.89825000000002,0.9582618850877231
-+,149.267725,0.9953707210940241
-+,164.0480425,0.9759993251874952
-+,183.26245525000004,0.987782834296503
-+,208.24119182500004,1.0543589411344283
-+,240.71354937250007,0.9953941487029206
-+,282.9276141842501,1.0502546811668392
-+,337.8058984395251,0.9782089225035381
-+,409.1476679713826,1.0782190827283658
-+,501.8919683627974,0.9744809016607546
-+,622.4595588716368,0.9630022933365708
-+,779.1974265331277,1.0003579563953604
-+,982.956654493066,1.0419454489768154
-+,1247.843650840986,1.0219157779585404
-+,1592.1967460932817,0.980310368094254
-+,2039.855769921266,0.984301472655704
-+,2621.812500897646,0.9968964139068828
-+,3378.35625116694,0.9994607001932115
-+,4361.8631265170225,0.9984763357310164
-+,5640.42206447213,1.0009180264256092
-+,7302.548683813768,1.001159488175057
++,105.0,0.9244690317383247
++,114.75,0.9217709058330397
++,122.425,0.9520346169273921
++,137.89825000000002,0.9565393344859157
++,164.0480425,0.999204314372739
++,183.26245525000004,0.9775377000934431
++,208.24119182500004,0.9838388299390446
++,240.71354937250007,1.0269038348773387
++,282.9276141842501,0.9715247917512545
++,337.8058984395251,0.9605045745419235
++,409.1476679713826,0.9738295943773061
++,501.8919683627974,1.0503436993283437
++,622.4595588716368,0.9481023306151015
++,779.1974265331277,0.9643506448570287
++,982.956654493066,1.0524356774266175
++,1247.843650840986,1.0309929149267032
++,1592.1967460932817,0.9729713831426111
++,2039.855769921266,0.9975240286548166
++,2621.812500897646,0.9888976983328902
++,3378.35625116694,0.990773161739638
++,4361.8631265170225,0.9922431084712717
++,5640.42206447213,1.0036156459546395
++,7302.548683813768,0.999519686997398
--,114.75,0.9410047514963673
--,137.89825000000002,0.965340153502024
--,149.267725,0.9765606645204139
--,164.0480425,0.979944960416523
--,183.26245525000004,0.9458991261513454
--,208.24119182500004,1.0425753462596363
--,240.71354937250007,0.9613866398104599
--,282.9276141842501,0.9914203460367467
--,337.8058984395251,0.9939984735669796
--,409.1476679713826,1.0538472915237496
--,501.8919683627974,0.9830875632625191
--,622.4595588716368,0.9766603109141343
--,779.1974265331277,1.0151667149006063
--,982.956654493066,0.9382808776331637
--,1247.843650840986,0.970474252506115
--,1592.1967460932817,0.957210731488958
--,2039.855769921266,1.0085855744628207
--,2621.812500897646,0.9975901657123436
--,3378.35625116694,1.00615953559247
--,4361.8631265170225,1.0041986938610612
--,5640.42206447213,1.007449576829397
--,7302.548683813768,1.0013937771415216
all,105.0,0.9044913251990654
all,114.75,0.9145246310398527
all,122.425,0.9189970549780366
all,129.1525,0.939190348215814
all,137.89825000000002,0.9464731272237865
all,149.267725,0.9779025578178963
all,164.0480425,0.9696812101523371
all,183.26245525000004,1.0004821436571705
all,208.24119182500004,1.042770601885141
all,240.71354937250007,0.9844863847042973
all,282.9276141842501,1.0010846395094453
all,337.8058984395251,0.9747277870126796
all,409.1476679713826,1.0432952849452952
all,501.8919683627974,1.032138047581527
all,622.4595588716368,0.952731594072327
all,779.1974265331277,0.9676354593778143
all,982.956654493066,1.013501297006831
all,1247.843650840986,1.0100457172679456
all,1592.1967460932817,0.9711928070605055
all,2039.855769921266,0.9975021725471562
all,2621.812500897646,0.9920596860954713
all,3378.35625116694,1.0015620074775833
all,4361.8631265170225,0.9963408109461056
all,5640.42206447213,1.0016916782730851
all,7302.548683813768,0.9988978171781568
