orientation,chr_distance,peak_score
+-,42.5,2.9677195590244336
+-,66.25,6.1092131656971995
+-,80.0,5.326908227504903
+-,96.25,6.470332159084339
+-,117.5,7.584535827324255
+-,146.25,6.280770853667207
+-,182.5,10.432309068950435
+-,230.0,4.53452023560508
+-,292.5,4.192485214073337
+-,372.5,7.8148457628402905
+-,476.25,2.0717823541417375
+-,612.5,5.793818488588826
+-,790.0,5.174582871821255
+-,1018.75,1.8233403496343201
+-,1316.25,0.965320778949281
+-,1705.0,0.9742773272165282
+-,2210.0,0.9725330115720074
+-,2865.0,0.9846111388901982
+-,3717.5,0.9930804342815744
+-,4826.25,0.9996896746060768
-+,48.75,0.8928882646404709
-+,56.25,1.4291542764355352
-+,66.25,1.0791846149144655
-+,80.0,1.1134846749716831
-+,96.25,1.9916062371439969
-+,117.5,1.5503249277139983
-+,146.25,1.2185903970421432
-+,182.5,1.9844499858316706
-+,230.0,1.8582189941201044
-+,292.5,1.5713719036342275
-+,372.5,1.0497840349065313
-+,476.25,1.7181315294688342
-+,612.5,1.3342893095691981
-+,790.0,1.0198457447914882
-+,1018.75,0.915366727567823
-+,1316.25,0.9426613357751008
-+,1705.0,0.9766655742537347
-+,2210.0,0.9850441043287792
-+,2865.0,0.9890204155251382
-+,3717.5,0.9961933086224747
-+,4826.25,0.9997904442781287
++,38.75,1.396282315104087
++,48.75,1.3177421036155081
++,56.25,2.3948049473357926
++,66.25,1.9711943778131547
++,117.5,2.1466936966609005
++,146.25,3.379148788411765
++,182.5,4.8234966384713545
++,230.0,1.3184538531719951
++,292.5,2.104288557309726
++,372.5,1.3019280922867076
++,476.25,1.2055064824898922
++,612.5,2.68725868242571
++,790.0,1.1283314607529498
++,1018.75,1.0856671912141826
++,1316.25,0.9670540101317416
++,1705.0,0.9742862213790797
++,2210.0,0.984754095976095
++,2865.0,0.9848589597802044
++,3717.5,0.9952045169341117
++,4826.25,0.9998358251827908
--,66.25,1.8711710133794828
--,96.25,2.166591935460947
--,117.5,3.4537299353290223
--,146.25,1.4959513801366127
--,182.5,4.343338399412261
--,230.0,3.5794257182940172
--,292.5,4.669860669484203
--,372.5,4.099091694422553
--,476.25,3.3243100317450023
--,612.5,3.3742620641871808
--,790.0,1.577211616409787
--,1018.75,1.0071258379727155
--,1316.25,0.9433228596332608
--,1705.0,0.9704781087050512
--,2210.0,0.9795528768518602
--,2865.0,0.9798997704708968
--,3717.5,0.994797056724053
--,4826.25,0.9997978141894421
all,38.75,1.396282315104087
all,42.5,2.9677195590244336
all,48.75,1.0870938050984627
all,56.25,2.259432334824015
all,66.25,3.705634100352901
all,80.0,3.652531311770073
all,96.25,4.378469920887136
all,117.5,4.87980853826086
all,146.25,4.4848264384453875
all,182.5,7.458014746133229
all,230.0,3.69710118051441
all,292.5,4.0282833188369445
all,372.5,5.756860817073588
all,476.25,3.1090201576511007
all,612.5,3.8622431956240373
all,790.0,2.6398576251915635
all,1018.75,1.3954540475085873
all,1316.25,0.8654601424106072
all,1705.0,0.8503200943279517
all,2210.0,0.8722103678992167
all,2865.0,0.8869637453726398
all,3717.5,0.9402671844140178
all,4826.25,0.9965325885038839
