orientation,chr_distance,peak_score,n
+-,114.75,0.9779266852692123,8
+-,122.425,1.0563855430120432,8
+-,129.1525,1.1336895770659534,9
+-,137.89825000000002,1.1698238404878827,14
+-,149.267725,1.2135717620740922,13
+-,164.0480425,1.2336508431021995,18
+-,183.26245525000004,1.1434868476023694,21
+-,208.24119182500004,1.221744629958623,26
+-,240.71354937250007,1.2707906674157163,30
+-,282.9276141842501,1.3073875695460706,55
+-,337.8058984395251,1.269164655023714,56
+-,409.1476679713826,1.2433446152986583,84
+-,501.8919683627974,1.3039182432927134,110
+-,622.4595588716368,1.2340225896642356,139
+-,779.1974265331277,1.2599826630635889,177
+-,982.956654493066,1.162614639971039,216
+-,1247.843650840986,1.1111179805560427,312
+-,1592.1967460932817,1.0629252407715515,385
+-,2039.855769921266,0.9931303873808293,487
+-,2621.812500897646,0.9704569534071589,585
+-,3378.35625116694,0.9699779645535503,687
+-,4361.8631265170225,0.9737510849764303,819
+-,5640.42206447213,0.9667776878149923,1072
+-,7302.548683813768,0.9787261513802272,1205
-+,114.75,1.0437805213372917,6
-+,122.425,1.0110189279944988,6
-+,129.1525,1.0661062942684758,10
-+,137.89825000000002,1.0485209590665108,6
-+,149.267725,1.1688129231086717,12
-+,164.0480425,1.2196694147650629,21
-+,183.26245525000004,1.144374723534445,19
-+,208.24119182500004,1.2659930455651054,34
-+,240.71354937250007,1.3314550089917447,30
-+,282.9276141842501,1.3594363674765317,54
-+,337.8058984395251,1.271244238425711,66
-+,409.1476679713826,1.3282125438922239,68
-+,501.8919683627974,1.29713226944371,105
-+,622.4595588716368,1.22952519921925,121
-+,779.1974265331277,1.2557772799513698,170
-+,982.956654493066,1.181989662643882,236
-+,1247.843650840986,1.1400154830335125,301
-+,1592.1967460932817,1.0513911321161022,345
-+,2039.855769921266,1.0194741807514593,463
-+,2621.812500897646,0.9866266793096052,559
-+,3378.35625116694,0.9719647651170173,711
-+,4361.8631265170225,0.9666988297445098,874
-+,5640.42206447213,0.9733984407126715,1160
-+,7302.548683813768,0.9800012376302538,1446
++,114.75,1.0328096721249185,8
++,122.425,1.0631352781634442,13
++,129.1525,1.0910310291920644,11
++,137.89825000000002,1.179002178791134,11
++,149.267725,1.1067840216278149,9
++,164.0480425,1.1302442824007544,16
++,183.26245525000004,1.1655451784977684,22
++,208.24119182500004,1.173971393445009,30
++,240.71354937250007,1.343871797687067,32
++,282.9276141842501,1.2192367346952409,45
++,337.8058984395251,1.2675638634402937,57
++,409.1476679713826,1.2789964941355993,76
++,501.8919683627974,1.283943566790036,123
++,622.4595588716368,1.2480426002482012,140
++,779.1974265331277,1.2232235701218248,137
++,982.956654493066,1.1568047043118102,209
++,1247.843650840986,1.1185562456050433,285
++,1592.1967460932817,1.031726997990054,358
++,2039.855769921266,1.0019808881799017,444
++,2621.812500897646,0.9858588830777271,604
++,3378.35625116694,0.968770864114217,735
++,4361.8631265170225,0.9772854529159152,871
++,5640.42206447213,0.9727063102360891,1067
++,7302.548683813768,0.9807784037345147,1395
--,114.75,1.168136432802859,13
--,122.425,1.0383763948948488,6
--,129.1525,1.1492329662888099,13
--,137.89825000000002,1.1142174324134777,10
--,149.267725,1.149525629816945,8
--,164.0480425,1.2447743004167766,27
--,183.26245525000004,1.1967685907259888,22
--,208.24119182500004,1.2705921664245259,33
--,240.71354937250007,1.3442764006951575,30
--,282.9276141842501,1.2452386948954735,51
--,337.8058984395251,1.2738891878589125,62
--,409.1476679713826,1.3764424543936373,82
--,501.8919683627974,1.2942873880686867,112
--,622.4595588716368,1.2819261955901262,132
--,779.1974265331277,1.321051832351114,169
--,982.956654493066,1.2019798414325575,225
--,1247.843650840986,1.1420874757692405,270
--,1592.1967460932817,1.0926682034096715,364
--,2039.855769921266,1.0117911541464215,478
--,2621.812500897646,0.9938857521542689,600
--,3378.35625116694,0.975168752405432,698
--,4361.8631265170225,0.9702135216273919,840
--,5640.42206447213,0.9693666958397428,1078
--,7302.548683813768,0.9826035297178118,1276
all,114.75,1.1626539177348982,35
all,122.425,1.1147758546453013,33
all,129.1525,1.239038132492106,43
all,137.89825000000002,1.2788517638615269,41
all,149.267725,1.3399224422992688,42
all,164.0480425,1.3602884331039422,82
all,183.26245525000004,1.2837310144826155,84
all,208.24119182500004,1.3636755684671849,123
all,240.71354937250007,1.517693178444223,122
all,282.9276141842501,1.4064016294383357,205
all,337.8058984395251,1.3812300149416004,241
all,409.1476679713826,1.4149159188451987,310
all,501.8919683627974,1.3811365298587526,450
all,622.4595588716368,1.326774996407828,532
all,779.1974265331277,1.3521440441780337,653
all,982.956654493066,1.2305518090396341,886
all,1247.843650840986,1.1687327702733508,1168
all,1592.1967460932817,1.0821031524027753,1452
all,2039.855769921266,1.009862904299729,1872
all,2621.812500897646,0.9767109353567256,2348
all,3378.35625116694,0.9543810829843054,2831
all,4361.8631265170225,0.9506791248054556,3404
all,5640.42206447213,0.9457262518194849,4377
all,7302.548683813768,0.9588106651292649,5322
