orientation,chr_distance,peak_score,n
+-,105.0,0.9174448065451255,6
+-,114.75,0.961499698692049,8
+-,122.425,0.9849697876564619,3
+-,129.1525,0.9946397779732988,8
+-,137.89825000000002,0.9912388647396005,5
+-,164.0480425,0.9864826659017628,8
+-,183.26245525000004,1.0017437705168402,8
+-,208.24119182500004,1.011897376728836,13
+-,240.71354937250007,1.0079213779684664,12
+-,282.9276141842501,1.0044912340391914,11
+-,337.8058984395251,0.98123163578107,14
+-,409.1476679713826,1.0054704212440018,19
+-,501.8919683627974,0.9777085240328558,14
+-,622.4595588716368,1.0002286168928995,41
+-,779.1974265331277,1.005332511095542,39
+-,982.956654493066,1.0068368076225835,60
+-,1247.843650840986,1.0038216560427158,68
+-,1592.1967460932817,1.0054759846704546,78
+-,2039.855769921266,0.9991383596923851,89
+-,2621.812500897646,1.000380557792807,129
+-,3378.35625116694,1.0003526723577947,106
+-,4361.8631265170225,0.9954913556671702,109
+-,5640.42206447213,1.0002607137102277,68
+-,7302.548683813768,0.9999227402415551,1
-+,95.0,0.9537124545666243,11
-+,122.425,0.9662262765162678,3
-+,137.89825000000002,0.9970588271403231,2
-+,164.0480425,1.0026121082221313,10
-+,183.26245525000004,1.0084503405353349,9
-+,208.24119182500004,1.0261737342784338,15
-+,240.71354937250007,1.0173121874305442,10
-+,282.9276141842501,1.0052093026880957,7
-+,337.8058984395251,1.0089301415969136,11
-+,409.1476679713826,1.003718862911849,19
-+,501.8919683627974,1.010320936407302,29
-+,622.4595588716368,0.99996005852241,36
-+,779.1974265331277,0.9865844037112632,44
-+,982.956654493066,0.9899427148538728,44
-+,1247.843650840986,1.0000771976364522,69
-+,1592.1967460932817,0.990207737732262,80
-+,2039.855769921266,0.9910523912900083,94
-+,2621.812500897646,0.9963114902413603,117
-+,3378.35625116694,0.9996613194259379,114
-+,4361.8631265170225,0.9935883326769527,106
-+,5640.42206447213,1.0037497037826328,61
++,105.0,0.9463655313702437,2
++,114.75,0.9768673043354457,3
++,122.425,0.989998247308103,3
++,137.89825000000002,0.986885161971045,3
++,149.267725,1.005269893559382,5
++,164.0480425,1.0045650981651517,5
++,183.26245525000004,1.007487963333692,6
++,208.24119182500004,0.991040527108449,10
++,240.71354937250007,1.005260556328561,4
++,282.9276141842501,0.9813580795695758,8
++,337.8058984395251,1.0035019256681676,21
++,409.1476679713826,1.0043586248411478,12
++,501.8919683627974,0.9978645741648255,34
++,622.4595588716368,0.9979420598782742,27
++,779.1974265331277,1.0074437985291875,39
++,982.956654493066,0.9920316664591564,54
++,1247.843650840986,0.9944305201635286,64
++,1592.1967460932817,1.002929853549165,84
++,2039.855769921266,1.0049393540329543,89
++,2621.812500897646,0.996884072034593,111
++,3378.35625116694,1.0047495726359688,111
++,4361.8631265170225,0.9991342712527376,98
++,5640.42206447213,0.9974488301850156,55
++,7302.548683813768,0.9999514905660605,2
--,95.0,0.9742294952411107,3
--,114.75,0.981507326982758,8
--,122.425,0.996776583548572,3
--,137.89825000000002,0.9656829358870279,8
--,208.24119182500004,1.001268153138135,3
--,240.71354937250007,1.0127841739452954,5
--,282.9276141842501,0.9989270757508528,14
--,337.8058984395251,1.0199344828714891,26
--,409.1476679713826,1.0366731227926849,29
--,501.8919683627974,1.0145708751373979,23
--,622.4595588716368,1.022525544274279,33
--,779.1974265331277,1.0048300581062215,42
--,982.956654493066,1.0015020846256943,44
--,1247.843650840986,1.000690855184685,60
--,1592.1967460932817,0.9923226044165673,72
--,2039.855769921266,1.0007861349543696,98
--,2621.812500897646,1.0018088151341091,154
--,3378.35625116694,1.000521313155955,103
--,4361.8631265170225,1.0030995478457194,96
--,5640.42206447213,1.0006421777061174,89
all,95.0,0.9626926328607311,14
all,105.0,0.9139864720109934,8
all,114.75,0.9814821168753527,19
all,122.425,0.9875646427005076,12
all,129.1525,0.9946397779732988,8
all,137.89825000000002,0.9804496117945217,18
all,149.267725,1.005269893559382,5
all,164.0480425,1.0043557207652356,23
all,183.26245525000004,1.0172318598431223,23
all,208.24119182500004,1.02364918948901,41
all,240.71354937250007,1.026996285466521,31
all,282.9276141842501,1.0008926285917006,40
all,337.8058984395251,1.0117964552380825,72
all,409.1476679713826,1.0279509743689494,79
all,501.8919683627974,1.0047857265546798,100
all,622.4595588716368,1.011486179565784,137
all,779.1974265331277,1.0033106837944237,164
all,982.956654493066,0.9968082408286818,202
all,1247.843650840986,1.0001063711951859,261
all,1592.1967460932817,0.9955035136850833,314
all,2039.855769921266,0.9977745942460688,370
all,2621.812500897646,0.9977308815228781,511
all,3378.35625116694,1.0034813571260177,434
all,4361.8631265170225,0.9936286436438074,409
all,5640.42206447213,1.0018019510791518,273
all,7302.548683813768,0.9998743498086569,3
