orientation,chr_distance,peak_score,n
+-,105.0,0.9591603986455887,6
+-,114.75,0.9845049797616023,8
+-,122.425,1.0241982079538223,3
+-,129.1525,1.0574472376582673,8
+-,137.89825000000002,1.0461537210170933,5
+-,164.0480425,1.028926934575555,8
+-,183.26245525000004,1.0235640852766397,8
+-,208.24119182500004,1.0367303033320892,13
+-,240.71354937250007,1.0318972639610315,12
+-,282.9276141842501,1.036817120955637,11
+-,337.8058984395251,1.0119482158226731,14
+-,409.1476679713826,1.0557157892654834,19
+-,501.8919683627974,1.0453037082555734,14
+-,622.4595588716368,1.0104671676325605,41
+-,779.1974265331277,1.0439142755217525,39
+-,982.956654493066,1.05312106566756,60
+-,1247.843650840986,1.0259448244669132,68
+-,1592.1967460932817,1.0128675553965856,78
+-,2039.855769921266,0.9980874544655217,89
+-,2621.812500897646,0.9870133947246894,129
+-,3378.35625116694,1.0011018339607298,106
+-,4361.8631265170225,0.9977640647774548,109
+-,5640.42206447213,0.9982175008639046,68
+-,7302.548683813768,1.0003735488993708,1
-+,95.0,0.9837862765837322,11
-+,122.425,1.0040262710925005,3
-+,137.89825000000002,0.9997307029237608,2
-+,164.0480425,1.090304180409317,10
-+,183.26245525000004,1.0841315572120769,9
-+,208.24119182500004,1.1072735762206622,15
-+,240.71354937250007,1.0266180578757136,10
-+,282.9276141842501,1.0118110966411478,7
-+,337.8058984395251,1.0242064322545257,11
-+,409.1476679713826,1.090229460338905,19
-+,501.8919683627974,1.0565304062856802,29
-+,622.4595588716368,1.1213090419948912,36
-+,779.1974265331277,1.0815168213437854,44
-+,982.956654493066,1.061195198481836,44
-+,1247.843650840986,1.0272152754789783,69
-+,1592.1967460932817,1.0057340791755094,80
-+,2039.855769921266,0.9846215087280383,94
-+,2621.812500897646,0.9985029699636213,117
-+,3378.35625116694,0.9863045931900465,114
-+,4361.8631265170225,0.9970383029892225,106
-+,5640.42206447213,0.9987521929117054,61
++,105.0,0.9936362905572728,2
++,114.75,0.9829949222712433,3
++,122.425,0.9941819961257377,3
++,137.89825000000002,1.0602148197462413,3
++,149.267725,1.0600837618985242,5
++,164.0480425,1.1135162620962207,5
++,183.26245525000004,1.0141149283107032,6
++,208.24119182500004,1.0705763357943467,10
++,240.71354937250007,1.0334736853980009,4
++,282.9276141842501,1.0222242819112728,8
++,337.8058984395251,1.0753577344349232,21
++,409.1476679713826,1.071913598934101,12
++,501.8919683627974,1.1238359018495199,34
++,622.4595588716368,1.0751888351126078,27
++,779.1974265331277,1.078083267635107,39
++,982.956654493066,1.0492097548212418,54
++,1247.843650840986,1.0289867192109745,64
++,1592.1967460932817,1.0125359386288184,84
++,2039.855769921266,0.9949400225932374,89
++,2621.812500897646,1.0014971642280788,111
++,3378.35625116694,0.9957502115695824,111
++,4361.8631265170225,0.9918593042780908,98
++,5640.42206447213,0.9987038409385893,55
++,7302.548683813768,0.9997460246870081,2
--,95.0,1.0090661707747277,3
--,114.75,1.067582715838766,8
--,122.425,1.006516278469702,3
--,137.89825000000002,1.008975745441952,8
--,208.24119182500004,1.026097204308938,3
--,240.71354937250007,1.076556097523938,5
--,282.9276141842501,1.0828859287865487,14
--,337.8058984395251,1.0887373130757403,26
--,409.1476679713826,1.1101264706809355,29
--,501.8919683627974,1.0723100729367494,23
--,622.4595588716368,1.0781303684811894,33
--,779.1974265331277,1.0327944334726602,42
--,982.956654493066,1.0359142302796265,44
--,1247.843650840986,1.0207785521791353,60
--,1592.1967460932817,1.0167178199711238,72
--,2039.855769921266,1.0009462578007498,98
--,2621.812500897646,0.9925543708250558,154
--,3378.35625116694,0.9943944956359487,103
--,4361.8631265170225,0.9956258618784553,96
--,5640.42206447213,1.0000773385247237,89
all,95.0,1.0075723253184126,14
all,105.0,0.9691877535478279,8
all,114.75,1.0359705379321997,19
all,122.425,1.0275718750533402,12
all,129.1525,1.0574472376582673,8
all,137.89825000000002,1.063680783307977,18
all,149.267725,1.0600837618985242,5
all,164.0480425,1.1273558873522478,23
all,183.26245525000004,1.07234532289398,23
all,208.24119182500004,1.1131474893346707,41
all,240.71354937250007,1.0806035685255342,31
all,282.9276141842501,1.074212278090183,40
all,337.8058984395251,1.0890382490965111,72
all,409.1476679713826,1.1321644770852317,79
all,501.8919683627974,1.1199154884363007,100
all,622.4595588716368,1.1016582261113008,137
all,779.1974265331277,1.0865402113902505,164
all,982.956654493066,1.0737683367585347,202
all,1247.843650840986,1.0387972003370585,261
all,1592.1967460932817,1.0188363711254744,314
all,2039.855769921266,0.9908790977353298,370
all,2621.812500897646,0.9908682386484975,511
all,3378.35625116694,0.9873808793492842,434
all,4361.8631265170225,0.9885206025365443,409
all,5640.42206447213,0.9966463503387335,273
all,7302.548683813768,1.0001191174528141,3
