orientation,chr_distance,peak_score
+-,42.5,1.190025396559355
+-,66.25,1.3648775304387404
+-,80.0,1.3627754017701723
+-,96.25,1.4620940635974482
+-,117.5,1.4491476704492745
+-,146.25,1.5575210245597777
+-,182.5,1.8553563376215907
+-,230.0,1.5563286926876763
+-,292.5,1.6273384825455235
+-,372.5,1.9217887599954318
+-,476.25,1.6946560489745224
+-,612.5,1.7072605817259379
+-,790.0,1.561473316057536
+-,1018.75,1.435685780113551
+-,1316.25,1.2789943228413767
+-,1705.0,1.0862713910785788
+-,2210.0,1.021500463680952
+-,2865.0,0.9839765066985364
+-,3717.5,0.9937402889934894
+-,4826.25,0.9998139480260564
-+,48.75,0.8931988145364783
-+,56.25,0.8972635319678505
-+,66.25,0.9106197671796458
-+,80.0,0.987855064027938
-+,96.25,1.0727910007059156
-+,117.5,1.1272684425496433
-+,146.25,1.1152385399280564
-+,182.5,1.264450776804264
-+,230.0,1.283894957817259
-+,292.5,1.2299689321821803
-+,372.5,1.0366138689338154
-+,476.25,1.2559784124585727
-+,612.5,1.1121496465470255
-+,790.0,1.1909980486883704
-+,1018.75,1.1072981119460816
-+,1316.25,1.0383821555549302
-+,1705.0,0.9960162315419239
-+,2210.0,0.993250161618534
-+,2865.0,0.9865008363776713
-+,3717.5,0.9958662031984682
-+,4826.25,0.9999969696212057
++,38.75,1.016645747038811
++,48.75,1.0425578738312442
++,56.25,1.004673717988034
++,66.25,1.0474304747891423
++,117.5,1.2146438645904554
++,146.25,1.2608470412239061
++,182.5,1.4915236215020653
++,230.0,1.1775323140236709
++,292.5,1.3263436553716272
++,372.5,1.1581608030973567
++,476.25,1.3649537900566373
++,612.5,1.3955129038210852
++,790.0,1.2354971088639994
++,1018.75,1.2056496123678886
++,1316.25,1.1462203376689597
++,1705.0,1.0529248724569156
++,2210.0,0.9884847339589187
++,2865.0,0.9926317832349304
++,3717.5,0.9965738220569322
++,4826.25,0.9999948140719116
--,66.25,1.0541546670935336
--,96.25,1.3207091348629756
--,117.5,1.4357319163389548
--,146.25,1.0420905731795096
--,182.5,1.1396823117995514
--,230.0,1.4959935096565005
--,292.5,1.4107331162090806
--,372.5,1.5955120393320346
--,476.25,1.3956860966263562
--,612.5,1.467702386973265
--,790.0,1.4253131216515236
--,1018.75,1.2613049859300158
--,1316.25,1.1281665019726383
--,1705.0,1.0270777920938612
--,2210.0,0.9994753577345282
--,2865.0,0.9816984741881393
--,3717.5,0.9963306702584517
--,4826.25,1.000035869136569
all,38.75,1.016645747038811
all,42.5,1.190025396559355
all,48.75,0.9692597176535236
all,56.25,0.9935607755473268
all,66.25,1.1844875592277901
all,80.0,1.209326979507808
all,96.25,1.4110987344895927
all,117.5,1.5373588115238126
all,146.25,1.4261236515967624
all,182.5,1.682199872019466
all,230.0,1.5626003076808153
all,292.5,1.5316070362208323
all,372.5,1.6157703201619853
all,476.25,1.572494224661895
all,612.5,1.519055123622882
all,790.0,1.413723008557159
all,1018.75,1.313949773847736
all,1316.25,1.1935366687043292
all,1705.0,1.0698852179388967
all,2210.0,1.0013920517672124
all,2865.0,0.9596394858035017
all,3717.5,0.9684246144389561
all,4826.25,0.9995252127968737
