orientation,chr_distance,peak_score
+-,42.5,2.9389504256702357
+-,66.25,5.825376549442562
+-,80.0,5.703881435369645
+-,96.25,6.9387473768855585
+-,117.5,6.630862309754634
+-,146.25,5.666843626637479
+-,182.5,10.039122706653629
+-,230.0,3.6359955656824434
+-,292.5,3.54901977817353
+-,372.5,6.72774142864189
+-,476.25,1.54931567931586
+-,612.5,4.981803791119212
+-,790.0,4.384810678494461
+-,1018.75,1.268662358263243
+-,1316.25,0.948605040633411
+-,1705.0,0.9744171065952651
+-,2210.0,0.968970962795052
+-,2865.0,0.9816944478019949
+-,3717.5,0.9881470719751649
+-,4826.25,0.9995369441936275
-+,48.75,0.961995550872591
-+,56.25,1.279163507805675
-+,66.25,1.0035752792069048
-+,80.0,1.0982970564116212
-+,96.25,1.6179371531302966
-+,117.5,1.6322547850274305
-+,146.25,1.1656106427140243
-+,182.5,1.553540881199996
-+,230.0,1.4346836526012148
-+,292.5,1.3000137086629135
-+,372.5,0.9253295113873743
-+,476.25,1.4514568023248304
-+,612.5,1.133910655224902
-+,790.0,0.9447576478503878
-+,1018.75,0.9286570921438774
-+,1316.25,0.9525706085190397
-+,1705.0,0.9733872821950673
-+,2210.0,0.9771659394967888
-+,2865.0,0.984106790659953
-+,3717.5,0.9934335682972114
-+,4826.25,0.9998642890665446
++,38.75,1.3998457572643392
++,48.75,1.3547150912982606
++,56.25,2.0519682755142483
++,66.25,1.7835972491325998
++,117.5,1.9213802066630778
++,146.25,2.86700553191075
++,182.5,4.254815399592038
++,230.0,1.213216253640045
++,292.5,1.5865631513268097
++,372.5,1.092958028416275
++,476.25,1.0342896927898968
++,612.5,2.0395476908844725
++,790.0,0.9636465880057355
++,1018.75,0.9552607480999749
++,1316.25,0.9452316718948502
++,1705.0,0.9706051534940858
++,2210.0,0.9773746396664877
++,2865.0,0.9809442385862741
++,3717.5,0.9929481048904857
++,4826.25,0.9998654296757745
--,66.25,2.0619927014724797
--,96.25,2.2182361874222996
--,117.5,3.5323170535915773
--,146.25,1.555163147428167
--,182.5,3.9490674936204773
--,230.0,2.941382579787836
--,292.5,3.779482572084038
--,372.5,3.369487354095959
--,476.25,2.6015952888009797
--,612.5,2.9056690704821766
--,790.0,1.2431860574183091
--,1018.75,0.9428942613271563
--,1316.25,0.9531604084087948
--,1705.0,0.96845644594506
--,2210.0,0.9762200982675562
--,2865.0,0.969355558311726
--,3717.5,0.9903160722964687
--,4826.25,0.9997691417991983
all,38.75,1.3998457572643392
all,42.5,2.9389504256702357
all,48.75,1.151428979007814
all,56.25,1.9268403408699715
all,66.25,3.6146840745322852
all,80.0,3.672591195030498
all,96.25,4.4184370380337015
all,117.5,4.457286078761509
all,146.25,3.973545254580982
all,182.5,6.9306757019758365
all,230.0,2.9929203139089813
all,292.5,3.3933152681323513
all,372.5,4.863202905132842
all,476.25,2.3954489874502602
all,612.5,3.176242714396483
all,790.0,2.2354530271259203
all,1018.75,1.0484350900846384
all,1316.25,0.8443183065937493
all,1705.0,0.8542444264743182
all,2210.0,0.8677330493236625
all,2865.0,0.8723239579778492
all,3717.5,0.9191208780366906
all,4826.25,0.9963412807310984
