orientation,chr_distance,peak_score,n
+-,105.0,1.245295362840641,6
+-,114.75,1.576707247716123,8
+-,122.425,1.3865027234244585,3
+-,129.1525,1.6818127945512602,8
+-,137.89825000000002,1.3131755389415987,5
+-,164.0480425,1.2050496315893353,8
+-,183.26245525000004,1.335785530159738,8
+-,208.24119182500004,1.8609172936092835,13
+-,240.71354937250007,1.5736186446591347,12
+-,282.9276141842501,1.2631981844955948,11
+-,337.8058984395251,1.0788002192282689,14
+-,409.1476679713826,1.8221673471111406,19
+-,501.8919683627974,1.2535221225882025,14
+-,622.4595588716368,1.649280393825153,41
+-,779.1974265331277,1.2810000323202595,39
+-,982.956654493066,1.3903244323392558,60
+-,1247.843650840986,1.1252061222508767,68
+-,1592.1967460932817,1.0403177073242333,78
+-,2039.855769921266,0.9833243236967895,89
+-,2621.812500897646,0.9625041102367606,129
+-,3378.35625116694,0.9655101342007704,106
+-,4361.8631265170225,0.9790670867728166,109
+-,5640.42206447213,0.9910976275742802,68
+-,7302.548683813768,0.9995821337563988,1
-+,95.0,1.2543736535618246,11
-+,122.425,1.1500929328901397,3
-+,137.89825000000002,1.2045935744480591,2
-+,164.0480425,2.3975016982063737,10
-+,183.26245525000004,2.2221221958764175,9
-+,208.24119182500004,1.7622779601298326,15
-+,240.71354937250007,1.2865394691016887,10
-+,282.9276141842501,1.6120279645528093,7
-+,337.8058984395251,1.9699353327703966,11
-+,409.1476679713826,1.4982580323367374,19
-+,501.8919683627974,1.9291637328056912,29
-+,622.4595588716368,1.7139420382426689,36
-+,779.1974265331277,1.274516945729446,44
-+,982.956654493066,1.3838832620015258,44
-+,1247.843650840986,1.178371885267302,69
-+,1592.1967460932817,1.1086716261078176,80
-+,2039.855769921266,1.0382004978826327,94
-+,2621.812500897646,0.9638942955053038,117
-+,3378.35625116694,0.9755633575851218,114
-+,4361.8631265170225,0.9739822809344242,106
-+,5640.42206447213,0.9896045080965348,61
++,105.0,1.0833131429796783,2
++,114.75,1.232079246190174,3
++,122.425,1.2264085074064583,3
++,137.89825000000002,1.9165586503392482,3
++,149.267725,1.4003696805695318,5
++,164.0480425,1.3482198995112302,5
++,183.26245525000004,1.3929521201827866,6
++,208.24119182500004,1.3201649395998938,10
++,240.71354937250007,1.3855743837555552,4
++,282.9276141842501,1.3636670155324755,8
++,337.8058984395251,1.9767306384614112,21
++,409.1476679713826,2.2330797480694913,12
++,501.8919683627974,1.5665797071725744,34
++,622.4595588716368,1.59842548955461,27
++,779.1974265331277,1.9283899665861877,39
++,982.956654493066,1.4827367248592327,54
++,1247.843650840986,1.1885556729436881,64
++,1592.1967460932817,1.0698869737929906,84
++,2039.855769921266,0.9969924875075304,89
++,2621.812500897646,0.9562594526932238,111
++,3378.35625116694,0.9684997778077322,111
++,4361.8631265170225,0.9707595990571973,98
++,5640.42206447213,0.9863396791785987,55
++,7302.548683813768,0.9991588857022176,2
--,95.0,1.0554658715690943,3
--,114.75,1.3962239918018193,8
--,122.425,1.030103924013135,3
--,137.89825000000002,1.2744518312841508,8
--,208.24119182500004,1.2803189063161848,3
--,240.71354937250007,1.5515758315124772,5
--,282.9276141842501,1.6564179226162126,14
--,337.8058984395251,1.446534650395182,26
--,409.1476679713826,2.1034696759303366,29
--,501.8919683627974,1.628075411002859,23
--,622.4595588716368,1.447624775643252,33
--,779.1974265331277,1.5896564941290714,42
--,982.956654493066,1.3179445179297076,44
--,1247.843650840986,1.1825944610362589,60
--,1592.1967460932817,1.035777649903654,72
--,2039.855769921266,1.000671182767425,98
--,2621.812500897646,0.9769006623532971,154
--,3378.35625116694,0.9783727002641869,103
--,4361.8631265170225,0.987305150432198,96
--,5640.42206447213,0.9949416807803275,89
all,95.0,1.2683927831716717,14
all,105.0,1.2811015020834218,8
all,114.75,1.7291876165766316,19
all,122.425,1.4616882863072425,12
all,129.1525,1.6818127945512602,8
all,137.89825000000002,1.9077542033479258,18
all,149.267725,1.4003696805695318,5
all,164.0480425,2.1417428270784984,23
all,183.26245525000004,2.2052709712126934,23
all,208.24119182500004,2.0441996117286716,41
all,240.71354937250007,1.9328648181041586,31
all,282.9276141842501,1.889999370732344,40
all,337.8058984395251,1.9245263963798276,72
all,409.1476679713826,2.411784741142733,79
all,501.8919683627974,2.019475588797086,100
all,622.4595588716368,1.9152652234264322,137
all,779.1974265331277,1.753360643771357,164
all,982.956654493066,1.6202028474250496,202
all,1247.843650840986,1.278583851331131,261
all,1592.1967460932817,1.1174266989783106,314
all,2039.855769921266,1.0090051079861477,370
all,2621.812500897646,0.9279465192217864,511
all,3378.35625116694,0.9298031666168808,434
all,4361.8631265170225,0.9387621719865556,409
all,5640.42206447213,0.969464272067079,273
all,7302.548683813768,0.9987427571759566,3
