orientation,chr_distance,peak_score
+-,42.5,1.4700861681780588
+-,66.25,2.077164432392256
+-,80.0,1.8728587749029197
+-,96.25,1.999308186762287
+-,117.5,2.3130029532741636
+-,146.25,2.2315820043938888
+-,182.5,2.8168336636267113
+-,230.0,2.08906092136698
+-,292.5,2.4619293973878094
+-,372.5,2.5081134869412804
+-,476.25,2.223613103659406
+-,612.5,2.175606029936502
+-,790.0,2.0687743950988557
+-,1018.75,1.8536296481622192
+-,1316.25,1.4395855918214104
+-,1705.0,1.1232491979111927
+-,2210.0,1.0288405615211689
+-,2865.0,0.9772004346147556
+-,3717.5,0.9921272784576367
+-,4826.25,0.9998473990837197
-+,48.75,0.9332621622260177
-+,56.25,1.0792369648726576
-+,66.25,0.947943556437955
-+,80.0,1.097211951709684
-+,96.25,1.2169460236091925
-+,117.5,1.1430404039088262
-+,146.25,1.1464443731058418
-+,182.5,1.3934444454042298
-+,230.0,1.3361706419964516
-+,292.5,1.2382409452109078
-+,372.5,1.0879752761305106
-+,476.25,1.3228209384158678
-+,612.5,1.205909142436542
-+,790.0,1.2019694815926973
-+,1018.75,1.1106928106581815
-+,1316.25,1.0012661997148729
-+,1705.0,0.9779699408203562
-+,2210.0,0.9667350814684146
-+,2865.0,0.9839815335423543
-+,3717.5,0.9941149756165499
-+,4826.25,0.9998974474150168
++,38.75,1.0969627745282584
++,48.75,0.9705670113161747
++,56.25,1.1490373462640622
++,66.25,1.375756033580077
++,117.5,1.4644795369400772
++,146.25,1.7620053222757974
++,182.5,1.798882985976505
++,230.0,1.3582060881863154
++,292.5,1.715165825661141
++,372.5,1.675278125169397
++,476.25,1.4593446780707882
++,612.5,1.6171180211757197
++,790.0,1.2913246177141833
++,1018.75,1.2841244825398186
++,1316.25,1.1741637430679022
++,1705.0,1.0090185094506274
++,2210.0,0.9867247322219302
++,2865.0,0.9885771913402959
++,3717.5,0.9931534432170332
++,4826.25,0.999985324795736
--,66.25,1.1492294809923558
--,96.25,1.3707321066961198
--,117.5,1.7754267233723429
--,146.25,1.1162844654183355
--,182.5,1.3190669985692696
--,230.0,1.9244892798853157
--,292.5,1.748820729785729
--,372.5,1.6315605558278954
--,476.25,1.6391860005928724
--,612.5,1.691262069399906
--,790.0,1.5999232626490465
--,1018.75,1.338538986714831
--,1316.25,1.1468362037717783
--,1705.0,1.0424738017170054
--,2210.0,0.9838572178517391
--,2865.0,0.9758048857540755
--,3717.5,0.9910530478764306
--,4826.25,0.9998555042455776
all,38.75,1.0969627745282584
all,42.5,1.4700861681780588
all,48.75,0.9675776707712757
all,56.25,1.1703224029490549
all,66.25,1.5889046489425467
all,80.0,1.537313377548193
all,96.25,1.71265579192782
all,117.5,2.074854939398847
all,146.25,1.9643727780828093
all,182.5,2.2539383924564516
all,230.0,1.9909195706859788
all,292.5,2.0245385328988474
all,372.5,1.997037114501911
all,476.25,1.8826219219370248
all,612.5,1.8195246342660907
all,790.0,1.6481636708462957
all,1018.75,1.5202086451780596
all,1316.25,1.2772409955210724
all,1705.0,1.077463809413881
all,2210.0,0.9778834651242401
all,2865.0,0.9319077737488615
all,3717.5,0.9421426491259549
all,4826.25,0.9984139257674738
