orientation,chr_distance,peak_score,n
+-,105.0,1.2336018688060681,8
+-,114.75,1.416436959041689,12
+-,122.425,1.5353877999811831,10
+-,129.1525,1.5980391591806118,6
+-,137.89825000000002,1.551980047858967,8
+-,149.267725,1.3450795231216734,12
+-,164.0480425,1.8331250785665147,21
+-,183.26245525000004,1.4427184631350896,18
+-,208.24119182500004,1.5986343461833536,17
+-,240.71354937250007,2.074479377918341,29
+-,282.9276141842501,2.1262907525477703,33
+-,337.8058984395251,2.182498118065542,51
+-,409.1476679713826,2.2314825738362707,58
+-,501.8919683627974,2.3611102034330034,102
+-,622.4595588716368,1.9903641920511996,110
+-,779.1974265331277,2.2145016812208524,108
+-,982.956654493066,1.8092076950824005,181
+-,1247.843650840986,1.7049282088826188,263
+-,1592.1967460932817,1.560216406901033,318
+-,2039.855769921266,1.1788016620644604,390
+-,2621.812500897646,1.0365545103568423,465
+-,3378.35625116694,0.936881271846052,624
+-,4361.8631265170225,0.8957802371292888,763
+-,5640.42206447213,0.9194703633657106,955
+-,7302.548683813768,0.9203306974329064,1136
-+,105.0,1.2488411246113693,6
-+,114.75,1.155367734086155,9
-+,122.425,1.4549010604228974,11
-+,129.1525,1.415552557912113,5
-+,137.89825000000002,1.3629052774222001,9
-+,149.267725,1.5829211225501834,8
-+,164.0480425,1.8673026585805115,17
-+,183.26245525000004,1.7918927452359743,20
-+,208.24119182500004,2.3884301538841433,30
-+,240.71354937250007,1.660618300664556,13
-+,282.9276141842501,2.416691297790991,47
-+,337.8058984395251,2.203753140054447,44
-+,409.1476679713826,2.4177379837956554,65
-+,501.8919683627974,2.247064426480698,78
-+,622.4595588716368,1.99519088837613,122
-+,779.1974265331277,1.9231997939835301,126
-+,982.956654493066,1.9847709283303718,173
-+,1247.843650840986,1.7639295893272995,248
-+,1592.1967460932817,1.5044081417729465,303
-+,2039.855769921266,1.2447315071258496,362
-+,2621.812500897646,1.0575711068021099,456
-+,3378.35625116694,0.9257191120733905,595
-+,4361.8631265170225,0.8844424829844106,704
-+,5640.42206447213,0.9082043822192494,897
-+,7302.548683813768,0.9242889941242636,1024
++,105.0,1.1203993885741745,11
++,114.75,0.9605848764513771,4
++,122.425,1.6037656279639805,11
++,129.1525,1.3638208224995925,5
++,137.89825000000002,1.701651401790276,9
++,149.267725,1.5244089705575314,8
++,164.0480425,1.619534368033058,16
++,183.26245525000004,1.826181026596825,17
++,208.24119182500004,1.7856788584322114,33
++,240.71354937250007,2.146880309011191,34
++,282.9276141842501,2.3214146129234763,55
++,337.8058984395251,1.83146405655616,41
++,409.1476679713826,2.1733871800106304,70
++,501.8919683627974,2.0926546486166666,100
++,622.4595588716368,1.986511685008319,121
++,779.1974265331277,2.0897471199788336,148
++,982.956654493066,1.8817493854809353,188
++,1247.843650840986,1.5825840367788016,241
++,1592.1967460932817,1.383975408110568,319
++,2039.855769921266,1.1346567783517305,430
++,2621.812500897646,1.0499846172608496,545
++,3378.35625116694,0.9367370178360795,717
++,4361.8631265170225,0.9100777271088459,854
++,5640.42206447213,0.9217284451334388,985
++,7302.548683813768,0.9171657853097895,1257
--,105.0,1.388890055250463,9
--,114.75,1.1569708085086803,6
--,122.425,1.4451111185827084,9
--,129.1525,1.6454091989194042,6
--,137.89825000000002,1.3490770017721052,6
--,149.267725,1.6288839179619854,5
--,164.0480425,1.8048492304711963,15
--,183.26245525000004,1.7049866989423572,16
--,208.24119182500004,2.0859926468786427,25
--,240.71354937250007,1.6072471339373233,18
--,282.9276141842501,2.2439771127886257,36
--,337.8058984395251,2.1683015162104606,40
--,409.1476679713826,2.4708533715884204,51
--,501.8919683627974,2.1338795541207163,65
--,622.4595588716368,2.377921773961484,94
--,779.1974265331277,2.0858542203641797,126
--,982.956654493066,1.8421904533806122,155
--,1247.843650840986,1.673021290856788,200
--,1592.1967460932817,1.4801844549404626,281
--,2039.855769921266,1.2720492783889916,342
--,2621.812500897646,1.0448906953050883,424
--,3378.35625116694,0.9396223428329125,528
--,4361.8631265170225,0.8822683151453664,652
--,5640.42206447213,0.9157650722497073,833
--,7302.548683813768,0.9235265015180731,944
all,105.0,1.4754044373999684,34
all,114.75,1.3836904627695,31
all,122.425,1.8547089204002423,41
all,129.1525,1.9980334849027943,22
all,137.89825000000002,1.9248325662401546,32
all,149.267725,1.9109803113293085,33
all,164.0480425,2.145972144195587,69
all,183.26245525000004,2.0360798597749827,71
all,208.24119182500004,2.326601774948741,105
all,240.71354937250007,2.2983435347728522,94
all,282.9276141842501,2.6177096758028995,171
all,337.8058984395251,2.389144534742345,176
all,409.1476679713826,2.6117893284415947,244
all,501.8919683627974,2.4257092965392735,345
all,622.4595588716368,2.227343354280098,447
all,779.1974265331277,2.2527700624505234,508
all,982.956654493066,2.0158160643795293,697
all,1247.843650840986,1.7823475230896402,952
all,1592.1967460932817,1.5573724336699732,1221
all,2039.855769921266,1.2419131882630918,1524
all,2621.812500897646,1.058360213014633,1890
all,3378.35625116694,0.9162886406394022,2464
all,4361.8631265170225,0.8535502262508218,2973
all,5640.42206447213,0.8800231929330505,3670
all,7302.548683813768,0.8766994163469284,4361
