orientation,chr_distance,peak_score,n
+-,105.0,1.1942155589562082,6
+-,114.75,1.4294795495081143,8
+-,122.425,1.3379834810357356,3
+-,129.1525,1.559870000362428,8
+-,137.89825000000002,1.2502062463273802,5
+-,164.0480425,1.0885701188849717,8
+-,183.26245525000004,1.158933571187306,8
+-,208.24119182500004,1.601006175815491,13
+-,240.71354937250007,1.2200215266160608,12
+-,282.9276141842501,1.0509660553868523,11
+-,337.8058984395251,1.1294290009277872,14
+-,409.1476679713826,1.4413626281977896,19
+-,501.8919683627974,1.0961967143960678,14
+-,622.4595588716368,1.2499503167036516,41
+-,779.1974265331277,1.227581328619654,39
+-,982.956654493066,1.1150036354691641,60
+-,1247.843650840986,1.0763057851073607,68
+-,1592.1967460932817,1.0310120974630075,78
+-,2039.855769921266,0.9803387160748814,89
+-,2621.812500897646,0.9672454309061331,129
+-,3378.35625116694,0.9844435464513673,106
+-,4361.8631265170225,0.9837246586535164,109
+-,5640.42206447213,0.9921928964417333,68
+-,7302.548683813768,0.9997065368705536,1
-+,95.0,1.1595500534167773,11
-+,122.425,1.0579754318358905,3
-+,137.89825000000002,1.1028711864987637,2
-+,164.0480425,1.8225146289388727,10
-+,183.26245525000004,1.6607704331913629,9
-+,208.24119182500004,1.5760003869619055,15
-+,240.71354937250007,1.3590103600122436,10
-+,282.9276141842501,1.314650366023295,7
-+,337.8058984395251,1.8485577285797006,11
-+,409.1476679713826,1.197613381707277,19
-+,501.8919683627974,1.6059064088471278,29
-+,622.4595588716368,1.5286070820794113,36
-+,779.1974265331277,1.1884925845351737,44
-+,982.956654493066,1.166290154122333,44
-+,1247.843650840986,1.1054905443973961,69
-+,1592.1967460932817,1.0123262052787134,80
-+,2039.855769921266,0.990031130987285,94
-+,2621.812500897646,0.9736399653975802,117
-+,3378.35625116694,0.9741934892717387,114
-+,4361.8631265170225,0.9887206271641795,106
-+,5640.42206447213,0.9915564367979783,61
++,105.0,1.0552169757469299,2
++,114.75,1.1250520659851495,3
++,122.425,1.115866953305533,3
++,137.89825000000002,1.3862929759962226,3
++,149.267725,1.3339298293874735,5
++,164.0480425,1.3042212373729782,5
++,183.26245525000004,1.2147009226877907,6
++,208.24119182500004,1.0918241799696706,10
++,240.71354937250007,1.190284927872007,4
++,282.9276141842501,1.2392806961887184,8
++,337.8058984395251,1.449567270891512,21
++,409.1476679713826,1.6145751304931464,12
++,501.8919683627974,1.2861659119477362,34
++,622.4595588716368,1.3939330310373588,27
++,779.1974265331277,1.3719919202077362,39
++,982.956654493066,1.2172949629413035,54
++,1247.843650840986,1.1356696366168766,64
++,1592.1967460932817,1.0505512620177848,84
++,2039.855769921266,0.9780139789083244,89
++,2621.812500897646,0.9717839224160671,111
++,3378.35625116694,0.9811868368578306,111
++,4361.8631265170225,0.9828155564501441,98
++,5640.42206447213,0.9907403457393981,55
++,7302.548683813768,0.9993969596895145,2
--,95.0,1.061783158516457,3
--,114.75,1.4742763454044303,8
--,122.425,1.0560857515886342,3
--,137.89825000000002,1.257841288521897,8
--,208.24119182500004,1.153395976628946,3
--,240.71354937250007,1.2546355097151443,5
--,282.9276141842501,1.4771518008797393,14
--,337.8058984395251,1.233560910442695,26
--,409.1476679713826,1.5100720953712448,29
--,501.8919683627974,1.2943795325643084,23
--,622.4595588716368,1.399164947294381,33
--,779.1974265331277,1.225543077201003,42
--,982.956654493066,1.1244409365918158,44
--,1247.843650840986,1.080087920672745,60
--,1592.1967460932817,1.0065116353532884,72
--,2039.855769921266,0.9878595483331511,98
--,2621.812500897646,0.986738249843669,154
--,3378.35625116694,0.983302037466963,103
--,4361.8631265170225,0.9887454698826948,96
--,5640.42206447213,0.9916954659484524,89
all,95.0,1.1771559327230312,14
all,105.0,1.2144035895056262,8
all,114.75,1.6179793116209902,19
all,122.425,1.3354286022528887,12
all,129.1525,1.559870000362428,8
all,137.89825000000002,1.5337062109344393,18
all,149.267725,1.3339298293874735,5
all,164.0480425,1.688601152709065,23
all,183.26245525000004,1.6117647471947645,23
all,208.24119182500004,1.6619400762370793,41
all,240.71354937250007,1.5202670742005617,31
all,282.9276141842501,1.5035239990267035,40
all,337.8058984395251,1.600273058813599,72
all,409.1476679713826,1.6881391886384978,79
all,501.8919683627974,1.5453838438668672,100
all,622.4595588716368,1.5753368805202035,137
all,779.1974265331277,1.3810104308459348,164
all,982.956654493066,1.2511715889349078,202
all,1247.843650840986,1.1684045514195738,261
all,1592.1967460932817,1.047756545811394,314
all,2039.855769921266,0.9695394033178201,370
all,2621.812500897646,0.9492586865547838,511
all,3378.35625116694,0.9524457069437912,434
all,4361.8631265170225,0.9615167208882374,409
all,5640.42206447213,0.972625509616246,273
all,7302.548683813768,0.9991051176018201,3
