orientation,chr_distance,peak_score,n
+-,105.0,1.0732841329153915,8
+-,114.75,1.148662856993667,12
+-,122.425,1.1194826548815862,10
+-,129.1525,1.1764356593401946,6
+-,137.89825000000002,1.210516234699902,8
+-,149.267725,1.233342621896928,12
+-,164.0480425,1.3453984024337908,21
+-,183.26245525000004,1.0905037795036023,18
+-,208.24119182500004,1.156839905281235,17
+-,240.71354937250007,1.314471251551749,29
+-,282.9276141842501,1.2053703196555101,33
+-,337.8058984395251,1.2068487970760509,51
+-,409.1476679713826,1.1976986942383525,58
+-,501.8919683627974,1.1622997790100522,102
+-,622.4595588716368,1.1110340589167793,110
+-,779.1974265331277,1.0550791203563534,108
+-,982.956654493066,1.010658512220363,181
+-,1247.843650840986,0.995121922250056,263
+-,1592.1967460932817,0.9713696319815657,318
+-,2039.855769921266,0.970183431286118,390
+-,2621.812500897646,0.9797786984354538,465
+-,3378.35625116694,0.9795584294896774,624
+-,4361.8631265170225,0.9780562091925037,763
+-,5640.42206447213,0.9733387733109865,955
+-,7302.548683813768,0.9818504463178566,1136
-+,105.0,1.0940786364596775,6
-+,114.75,1.1068150323746007,9
-+,122.425,1.1976567726823328,11
-+,129.1525,1.0427329675354715,5
-+,137.89825000000002,1.0913879949957428,9
-+,149.267725,1.0898164604387715,8
-+,164.0480425,1.1974023811830974,17
-+,183.26245525000004,1.2422364686126923,20
-+,208.24119182500004,1.3023912678055862,30
-+,240.71354937250007,1.1476156542105043,13
-+,282.9276141842501,1.3302918407799533,47
-+,337.8058984395251,1.2412019434872683,44
-+,409.1476679713826,1.2213048975483896,65
-+,501.8919683627974,1.1548217998178922,78
-+,622.4595588716368,1.1287753752442493,122
-+,779.1974265331277,1.0395644027552366,126
-+,982.956654493066,1.0078299320005284,173
-+,1247.843650840986,0.98364063537866,248
-+,1592.1967460932817,0.9916959662940844,303
-+,2039.855769921266,0.991070310536117,362
-+,2621.812500897646,0.966279480464596,456
-+,3378.35625116694,0.9745004970219655,595
-+,4361.8631265170225,0.9722323947682736,704
-+,5640.42206447213,0.965809811442408,897
-+,7302.548683813768,0.9848363924657545,1024
++,105.0,1.0817672973719321,11
++,114.75,0.9941930607940864,4
++,122.425,1.225470080218014,11
++,129.1525,1.0523167057692402,5
++,137.89825000000002,1.1165655608234104,9
++,149.267725,1.164188939047199,8
++,164.0480425,1.2293117590040648,16
++,183.26245525000004,1.2234489947084075,17
++,208.24119182500004,1.2300452681575118,33
++,240.71354937250007,1.3295270064158615,34
++,282.9276141842501,1.3147093093060258,55
++,337.8058984395251,1.1654340850670462,41
++,409.1476679713826,1.1549401023043955,70
++,501.8919683627974,1.18148447671344,100
++,622.4595588716368,1.1070808017920373,121
++,779.1974265331277,1.0485713909655257,148
++,982.956654493066,1.0070337824829072,188
++,1247.843650840986,0.9843039935532102,241
++,1592.1967460932817,0.9929509605259419,319
++,2039.855769921266,0.9735940807972523,430
++,2621.812500897646,0.9716432770598896,545
++,3378.35625116694,0.9632958728044209,717
++,4361.8631265170225,0.9794097545446384,854
++,5640.42206447213,0.9680675342069853,985
++,7302.548683813768,0.9676451457238092,1257
--,105.0,1.140031263980978,9
--,114.75,1.0639191998143829,6
--,122.425,1.1223809146307488,9
--,129.1525,1.1553173711009195,6
--,137.89825000000002,1.0882250508110276,6
--,149.267725,1.165997807664739,5
--,164.0480425,1.2802366108352334,15
--,183.26245525000004,1.1840133325134556,16
--,208.24119182500004,1.2389328506473982,25
--,240.71354937250007,1.1612268867957503,18
--,282.9276141842501,1.2156912880782778,36
--,337.8058984395251,1.236558232612281,40
--,409.1476679713826,1.2397974016540916,51
--,501.8919683627974,1.1348629393645584,65
--,622.4595588716368,1.11314668349124,94
--,779.1974265331277,1.043640216099424,126
--,982.956654493066,1.0093466383944583,155
--,1247.843650840986,0.9860324184059142,200
--,1592.1967460932817,0.9701748144127748,281
--,2039.855769921266,0.9892766013170307,342
--,2621.812500897646,0.9763465153949606,424
--,3378.35625116694,0.9763707358328568,528
--,4361.8631265170225,0.9759851318706321,652
--,5640.42206447213,0.9810094727719794,833
--,7302.548683813768,0.9853522548826401,944
all,105.0,1.2084231849243436,34
all,114.75,1.1870646161368301,31
all,122.425,1.2902405984814496,41
all,129.1525,1.2269493377619263,22
all,137.89825000000002,1.240998222985394,32
all,149.267725,1.299772317958857,33
all,164.0480425,1.3866869097943555,69
all,183.26245525000004,1.280366566821348,71
all,208.24119182500004,1.3289545387211235,105
all,240.71354937250007,1.3716308547446368,94
all,282.9276141842501,1.36011177822152,171
all,337.8058984395251,1.289930847472911,176
all,409.1476679713826,1.2693256416518472,244
all,501.8919683627974,1.2100585257548055,345
all,622.4595588716368,1.152841711765513,447
all,779.1974265331277,1.0660846974633036,508
all,982.956654493066,1.0135075528194952,697
all,1247.843650840986,0.982877005753849,952
all,1592.1967460932817,0.9734443681208399,1221
all,2039.855769921266,0.9710060610401381,1524
all,2621.812500897646,0.9586394131764555,1890
all,3378.35625116694,0.9575243455019045,2464
all,4361.8631265170225,0.9614954636513429,2973
all,5640.42206447213,0.9546255405322027,3670
all,7302.548683813768,0.9664737113409723,4361
