orientation,chr_distance,peak_score
+-,105.0,1.0737317197020055
+-,114.75,1.255845190538498
+-,122.425,1.1891923973620326
+-,129.1525,1.3297976875382338
+-,137.89825000000002,1.1266040170376737
+-,164.0480425,0.952872771677355
+-,183.26245525000004,1.058470409339262
+-,208.24119182500004,1.2085989700480124
+-,240.71354937250007,1.0974436098327445
+-,282.9276141842501,0.9877693847297282
+-,337.8058984395251,1.0114359704998341
+-,409.1476679713826,1.0939060334242892
+-,501.8919683627974,1.0435950865093875
+-,622.4595588716368,1.0352766354959935
+-,779.1974265331277,1.022353281841932
+-,982.956654493066,0.9947231364091242
+-,1247.843650840986,0.9954151522223972
+-,1592.1967460932817,0.9862849375021123
+-,2039.855769921266,0.9930107972442547
+-,2621.812500897646,0.9881079103144792
+-,3378.35625116694,0.989440391044252
+-,4361.8631265170225,0.9967440609359848
+-,5640.42206447213,0.9956068660274904
+-,7302.548683813768,0.9999983507340822
-+,122.425,1.0425109954245089
-+,137.89825000000002,1.0678115573796996
-+,164.0480425,1.3948641366068932
-+,183.26245525000004,1.3700633555525998
-+,208.24119182500004,1.185279888667461
-+,240.71354937250007,1.1253382427704974
-+,282.9276141842501,1.133833679574168
-+,337.8058984395251,1.1879023287442578
-+,409.1476679713826,1.0406579178154252
-+,501.8919683627974,1.1285862346467095
-+,622.4595588716368,1.0926894798558027
-+,779.1974265331277,1.0283371937215375
-+,982.956654493066,1.013193490195193
-+,1247.843650840986,0.9901703090641845
-+,1592.1967460932817,0.9928062097355881
-+,2039.855769921266,0.9889930468445568
-+,2621.812500897646,0.990897454201967
-+,3378.35625116694,0.9946434431888731
-+,4361.8631265170225,0.989002290076218
-+,5640.42206447213,1.0018216873619596
++,105.0,0.9816709249514642
++,114.75,1.087658210381467
++,122.425,1.0959444144540584
++,137.89825000000002,1.2168567260994223
++,149.267725,1.1475361454642776
++,164.0480425,1.1387001697255434
++,183.26245525000004,1.0536742467760072
++,208.24119182500004,1.0370258634321123
++,240.71354937250007,1.115397690073069
++,282.9276141842501,1.029331298082224
++,337.8058984395251,1.1392525745391622
++,409.1476679713826,1.137922388541
++,501.8919683627974,1.051704435698676
++,622.4595588716368,1.044383823431452
++,779.1974265331277,1.0466638184229002
++,982.956654493066,1.0156281026336687
++,1247.843650840986,1.001016285498995
++,1592.1967460932817,0.9861945726473137
++,2039.855769921266,0.9847808898870968
++,2621.812500897646,0.9808005685656527
++,3378.35625116694,0.9928666999954125
++,4361.8631265170225,0.9926097426632432
++,5640.42206447213,0.99549897061324
++,7302.548683813768,0.9995901326995149
--,114.75,1.2067337139933931
--,122.425,1.0145525836499891
--,137.89825000000002,1.078638555619939
--,208.24119182500004,1.0661008639572789
--,240.71354937250007,1.1053679370948906
--,282.9276141842501,1.2199677477471573
--,337.8058984395251,1.0932524352286075
--,409.1476679713826,1.1555462837713562
--,501.8919683627974,1.0525806430803732
--,622.4595588716368,1.0599972856691096
--,779.1974265331277,1.027259337065563
--,982.956654493066,0.9932776970688619
--,1247.843650840986,0.9770236977450022
--,1592.1967460932817,0.9971967288980255
--,2039.855769921266,0.9936028933394736
--,2621.812500897646,0.9884148081575261
--,3378.35625116694,0.9985855675279272
--,4361.8631265170225,0.9944384820037035
--,5640.42206447213,0.9981734827045798
all,105.0,1.07543632121003
all,114.75,1.321914039021463
all,122.425,1.205745870372505
all,129.1525,1.3297976875382338
all,137.89825000000002,1.2427354168063727
all,149.267725,1.1475361454642776
all,164.0480425,1.2598026364789208
all,183.26245525000004,1.2817352132014652
all,208.24119182500004,1.2248147416207646
all,240.71354937250007,1.2113415582791203
all,282.9276141842501,1.1764821280853404
all,337.8058984395251,1.172820504095791
all,409.1476679713826,1.1837296650879283
all,501.8919683627974,1.122341357082396
all,622.4595588716368,1.101110307205928
all,779.1974265331277,1.0579291382769256
all,982.956654493066,1.0090714521215451
all,1247.843650840986,0.9830995748874714
all,1592.1967460932817,0.9812719108332881
all,2039.855769921266,0.9787994950630355
all,2621.812500897646,0.9724045883694129
all,3378.35625116694,0.9847260942242869
all,4361.8631265170225,0.9821465867529334
all,5640.42206447213,0.9929929067464738
all,7302.548683813768,0.9995887563396092
