orientation,chr_distance,peak_score,n
+-,105.0,0.9746917223385918,6
+-,114.75,1.0182818152116775,8
+-,122.425,1.0080717453040988,3
+-,129.1525,1.0349907304324055,8
+-,137.89825000000002,1.015862303448358,5
+-,164.0480425,0.9831770516231693,8
+-,183.26245525000004,1.015330875935422,8
+-,208.24119182500004,1.0791315887011923,13
+-,240.71354937250007,1.0491395930744312,12
+-,282.9276141842501,1.0026281868846938,11
+-,337.8058984395251,1.0307331797534784,14
+-,409.1476679713826,1.0383971653680022,19
+-,501.8919683627974,1.0205573382191995,14
+-,622.4595588716368,1.0057443491355715,41
+-,779.1974265331277,1.0015207282159921,39
+-,982.956654493066,1.0083178318935415,60
+-,1247.843650840986,0.999123843518523,68
+-,1592.1967460932817,0.9912349444874107,78
+-,2039.855769921266,0.9954366882566991,89
+-,2621.812500897646,0.9978547735646565,129
+-,3378.35625116694,0.9948239876983634,106
+-,4361.8631265170225,0.9931822499949136,109
+-,5640.42206447213,0.9968276894061758,68
+-,7302.548683813768,0.999945344648531,1
-+,95.0,1.013792205414148,11
-+,122.425,0.9943109896720006,3
-+,137.89825000000002,1.016473454303002,2
-+,164.0480425,1.1224530876987302,10
-+,183.26245525000004,1.1309954797817428,9
-+,208.24119182500004,1.0840589400592775,15
-+,240.71354937250007,1.0364174213769908,10
-+,282.9276141842501,1.0302866302905553,7
-+,337.8058984395251,1.090824859203154,11
-+,409.1476679713826,1.0304469353920949,19
-+,501.8919683627974,1.0694610218440959,29
-+,622.4595588716368,1.0350504452430007,36
-+,779.1974265331277,1.0039889733648963,44
-+,982.956654493066,0.9935369603353179,44
-+,1247.843650840986,1.0091689695618646,69
-+,1592.1967460932817,1.001209171825957,80
-+,2039.855769921266,0.9988206083965468,94
-+,2621.812500897646,1.0006074108478467,117
-+,3378.35625116694,0.9994050555779205,114
-+,4361.8631265170225,0.9958577659955792,106
-+,5640.42206447213,1.001244306357464,61
++,105.0,0.9942645480387617,2
++,114.75,1.0172860768990677,3
++,122.425,1.029481173818233,3
++,137.89825000000002,1.0338062364102665,3
++,149.267725,1.0415664462479013,5
++,164.0480425,1.0565202974382617,5
++,183.26245525000004,1.013216301069825,6
++,208.24119182500004,1.0039677053469789,10
++,240.71354937250007,1.0341501708889327,4
++,282.9276141842501,1.0537889911585425,8
++,337.8058984395251,1.0625565890643571,21
++,409.1476679713826,1.0485446675219818,12
++,501.8919683627974,1.0297788510951391,34
++,622.4595588716368,1.0186020721118343,27
++,779.1974265331277,1.0426468151986628,39
++,982.956654493066,1.0044113044170706,54
++,1247.843650840986,1.002597297063088,64
++,1592.1967460932817,0.9953235936108138,84
++,2039.855769921266,0.9994330284338242,89
++,2621.812500897646,0.9982524017643719,111
++,3378.35625116694,0.9951448606263028,111
++,4361.8631265170225,0.9985687838442253,98
++,5640.42206447213,1.0015964681418008,55
++,7302.548683813768,1.000415758210762,2
--,95.0,0.9917950274444245,3
--,114.75,1.015950244306437,8
--,122.425,0.9950839134556826,3
--,137.89825000000002,1.0211734824463852,8
--,208.24119182500004,1.0193022225313455,3
--,240.71354937250007,1.0195827799208264,5
--,282.9276141842501,1.0634922597845322,14
--,337.8058984395251,1.034908743973686,26
--,409.1476679713826,1.0678096767841843,29
--,501.8919683627974,1.024316508270618,23
--,622.4595588716368,1.0220894039595834,33
--,779.1974265331277,1.0178375570441203,42
--,982.956654493066,0.9927808880686035,44
--,1247.843650840986,1.003772618837587,60
--,1592.1967460932817,1.000882397029989,72
--,2039.855769921266,1.0010711723161283,98
--,2621.812500897646,0.9974368060256512,154
--,3378.35625116694,0.9950856134828522,103
--,4361.8631265170225,0.9961652971336552,96
--,5640.42206447213,1.000170610955157,89
all,95.0,1.0169218007492469,14
all,105.0,0.9838143724490123,8
all,114.75,1.0408725577671534,19
all,122.425,1.0293394632829693,12
all,129.1525,1.0349907304324055,8
all,137.89825000000002,1.0527569248778608,18
all,149.267725,1.0415664462479013,5
all,164.0480425,1.096298372863312,23
all,183.26245525000004,1.0986526828628143,23
all,208.24119182500004,1.0924972976488312,41
all,240.71354937250007,1.0749603467217697,31
all,282.9276141842501,1.0753150534104263,40
all,337.8058984395251,1.0912340903435116,72
all,409.1476679713826,1.0839933595561229,79
all,501.8919683627974,1.0679737414158064,100
all,622.4595588716368,1.03796851681681,137
all,779.1974265331277,1.032238176316729,164
all,982.956654493066,1.0010558313346378,202
all,1247.843650840986,1.0080509962597717,261
all,1592.1967460932817,0.9940050353522741,314
all,2039.855769921266,0.9969098748855174,370
all,2621.812500897646,0.9963903063396091,511
all,3378.35625116694,0.9893909097747751,434
all,4361.8631265170225,0.9885640726798559,409
all,5640.42206447213,0.9998260557376957,273
all,7302.548683813768,1.0003609049121678,3
