orientation,chr_distance,peak_score
+-,42.5,2.666384717264143
+-,66.25,4.549776705345913
+-,80.0,4.113228290568804
+-,96.25,4.709870757778367
+-,117.5,4.791753813749952
+-,146.25,3.636380578736181
+-,182.5,6.113358480057233
+-,230.0,2.1374917617653812
+-,292.5,2.043197599016014
+-,372.5,3.0181068537037836
+-,476.25,1.1041666159465668
+-,612.5,1.3487504829244459
+-,790.0,1.181380080691469
+-,1018.75,0.9850947941840145
+-,1316.25,0.984920541363251
+-,1705.0,0.9940626025658469
+-,2210.0,0.9839871225249937
+-,2865.0,0.9879047421538547
+-,3717.5,0.9962568608966871
+-,4826.25,0.9998281372697575
-+,48.75,0.9002239347030897
-+,56.25,1.0551814975174374
-+,66.25,0.887820862916188
-+,80.0,1.00601895255636
-+,96.25,0.9988012697958427
-+,117.5,1.2439469372864744
-+,146.25,1.054771751352471
-+,182.5,1.0171245448485127
-+,230.0,1.0133907059712566
-+,292.5,1.0343892551534293
-+,372.5,0.9616616208480939
-+,476.25,1.0107611629059041
-+,612.5,0.9817016349133458
-+,790.0,0.9860675305068826
-+,1018.75,0.9784584040657276
-+,1316.25,0.9831711617388679
-+,1705.0,0.9934044638644326
-+,2210.0,0.9865099442418102
-+,2865.0,0.9953959647020907
-+,3717.5,0.9978476443311877
-+,4826.25,0.9998376832210194
++,38.75,1.2460872919651265
++,48.75,1.4154729212934571
++,56.25,1.6249714884180564
++,66.25,1.4124357809963202
++,117.5,1.6372825174596815
++,146.25,1.905662139819617
++,182.5,2.225629077356708
++,230.0,1.1397005788086974
++,292.5,1.177685198761402
++,372.5,0.9964598728240986
++,476.25,1.0094892862946567
++,612.5,1.0508199618650407
++,790.0,0.9691754865109798
++,1018.75,0.990148139332677
++,1316.25,0.9838979177553109
++,1705.0,0.9930974690891491
++,2210.0,0.9930645023221094
++,2865.0,0.98870344253854
++,3717.5,0.9963727144151189
++,4826.25,0.9998506009145367
--,66.25,1.733316897428542
--,96.25,1.8180356625004244
--,117.5,2.70490586021681
--,146.25,1.1402665814918442
--,182.5,1.6226315060050494
--,230.0,1.6650681834891647
--,292.5,1.6932573638425041
--,372.5,1.4477848845157641
--,476.25,1.1533250231956362
--,612.5,1.1738509244862876
--,790.0,0.9732503814077784
--,1018.75,0.9798676186930109
--,1316.25,0.9897233232080588
--,1705.0,0.9891120894425625
--,2210.0,0.9898526912787969
--,2865.0,0.9875206858772652
--,3717.5,0.9971704626658762
--,4826.25,0.999891739264484
all,38.75,1.2460872919651265
all,42.5,2.666384717264143
all,48.75,1.1215356539542554
all,56.25,1.4858184444779545
all,66.25,2.720928621146389
all,80.0,2.5034855972314336
all,96.25,2.8919783931983165
all,117.5,3.411379614234666
all,146.25,2.5693968939458536
all,182.5,3.9123155828314085
all,230.0,1.8793257835931922
all,292.5,1.9787764670684782
all,372.5,2.3086921445345854
all,476.25,1.2251238842625254
all,612.5,1.3182251469204886
all,790.0,1.0719807490184563
all,1018.75,0.9270763510454232
all,1316.25,0.9259463541779551
all,1705.0,0.9437249936319946
all,2210.0,0.9229975144388751
all,2865.0,0.9340783796199899
all,3717.5,0.9686449543186899
all,4826.25,0.9976914332167918
