orientation,chr_distance,peak_score,n
+-,105.0,1.646968533590399,10
+-,114.75,1.7141093597882309,8
+-,122.425,1.8763837603722968,5
+-,129.1525,1.7167770761327825,14
+-,137.89825000000002,1.6758768861597941,12
+-,149.267725,1.9109116027646116,7
+-,164.0480425,1.7339461064401676,23
+-,183.26245525000004,1.7541969496781162,16
+-,208.24119182500004,1.6462180592372504,27
+-,240.71354937250007,1.7332917098070368,36
+-,282.9276141842501,1.6252037832662178,46
+-,337.8058984395251,1.5370436184613085,58
+-,409.1476679713826,1.5188213364234013,75
+-,501.8919683627974,1.371162060337395,112
+-,622.4595588716368,1.235975964320658,120
+-,779.1974265331277,1.174141375713545,196
+-,982.956654493066,1.1050179090089076,237
+-,1247.843650840986,1.00967981346337,322
+-,1592.1967460932817,0.9806820184769725,383
+-,2039.855769921266,0.965494214204692,475
+-,2621.812500897646,0.969766380355747,615
+-,3378.35625116694,0.9698392627542466,734
+-,4361.8631265170225,0.9632699189750044,823
+-,5640.42206447213,0.9542049356104938,1073
+-,7302.548683813768,0.9725569279096082,1242
-+,105.0,0.9678435041986492,11
-+,114.75,1.0191845147918157,6
-+,122.425,0.9095707418809779,14
-+,129.1525,1.020387576273488,11
-+,137.89825000000002,1.0033222371931063,10
-+,149.267725,0.9849105523728051,8
-+,164.0480425,0.9504248865437825,20
-+,183.26245525000004,1.007432172509143,24
-+,208.24119182500004,0.9927584944883511,22
-+,240.71354937250007,1.0277930007088725,30
-+,282.9276141842501,0.9770804873109545,53
-+,337.8058984395251,1.001464529067365,55
-+,409.1476679713826,1.0051096013467318,75
-+,501.8919683627974,0.9913405048618246,103
-+,622.4595588716368,0.9853363395007837,146
-+,779.1974265331277,0.9557209195959936,157
-+,982.956654493066,0.9695130239197516,249
-+,1247.843650840986,0.9653039042505867,292
-+,1592.1967460932817,0.9544349973619556,371
-+,2039.855769921266,0.9499964382090725,458
-+,2621.812500897646,0.9512512547258642,574
-+,3378.35625116694,0.9594421321346938,701
-+,4361.8631265170225,0.9566405344830253,896
-+,5640.42206447213,0.9841744877799699,1175
-+,7302.548683813768,0.9915373236144612,1452
++,105.0,1.178154432568387,9
++,114.75,1.4024105913017306,10
++,122.425,1.1172299187671055,5
++,129.1525,1.3940240141671514,4
++,137.89825000000002,1.1913568577848994,10
++,149.267725,1.3004953785070743,15
++,164.0480425,1.288189304364939,14
++,183.26245525000004,1.2029245305516416,22
++,208.24119182500004,1.2676564421140846,44
++,240.71354937250007,1.3013417643485898,32
++,282.9276141842501,1.2148216347758511,52
++,337.8058984395251,1.1742696630806906,65
++,409.1476679713826,1.1572637489441433,79
++,501.8919683627974,1.152914718144677,119
++,622.4595588716368,1.1178385043451513,129
++,779.1974265331277,1.0773424677501742,163
++,982.956654493066,1.0233504104192015,194
++,1247.843650840986,0.9930867166532097,287
++,1592.1967460932817,0.9724325928744949,357
++,2039.855769921266,0.9965335906394075,467
++,2621.812500897646,0.9919953918997283,575
++,3378.35625116694,0.985741359921907,764
++,4361.8631265170225,0.9500974152156215,837
++,5640.42206447213,0.9652316128114289,1083
++,7302.548683813768,0.9753695568701184,1418
--,105.0,1.1775907688519194,12
--,114.75,1.1867454432255895,11
--,122.425,1.2662277500298948,10
--,129.1525,1.242151651300985,14
--,137.89825000000002,1.3627333351317463,9
--,149.267725,1.3751543329289526,12
--,164.0480425,1.3012208044349758,25
--,183.26245525000004,1.2557567291428384,22
--,208.24119182500004,1.2447336588882834,30
--,240.71354937250007,1.2844564383625707,25
--,282.9276141842501,1.2304655403190852,56
--,337.8058984395251,1.2472509805744612,66
--,409.1476679713826,1.2042283363187902,85
--,501.8919683627974,1.1276386289612386,118
--,622.4595588716368,1.1066880059659947,146
--,779.1974265331277,1.0601349561976179,149
--,982.956654493066,1.0177771216000362,229
--,1247.843650840986,0.9680991528898782,292
--,1592.1967460932817,0.9568858940211523,366
--,2039.855769921266,0.9670807790874952,487
--,2621.812500897646,0.9527434188628252,628
--,3378.35625116694,0.9695787865209524,701
--,4361.8631265170225,0.9528843259430299,899
--,5640.42206447213,0.9593007567962224,1088
--,7302.548683813768,0.9574155841950579,1305
all,105.0,1.2281924390492103,42
all,114.75,1.333127907443667,35
all,122.425,1.1729022634655681,34
all,129.1525,1.337043294687785,43
all,137.89825000000002,1.3104107199240218,41
all,149.267725,1.358506279730812,42
all,164.0480425,1.3269357994113984,82
all,183.26245525000004,1.2585386554073632,84
all,208.24119182500004,1.2929129561874118,123
all,240.71354937250007,1.3557337393541211,123
all,282.9276141842501,1.2470960080629903,207
all,337.8058984395251,1.2399281956063215,244
all,409.1476679713826,1.218639006290052,314
all,501.8919683627974,1.1613805003864122,452
all,622.4595588716368,1.1044774959397048,541
all,779.1974265331277,1.0732189719430176,665
all,982.956654493066,1.0273996461802313,909
all,1247.843650840986,0.9842567664158716,1193
all,1592.1967460932817,0.9659425327366481,1477
all,2039.855769921266,0.9695676221264578,1887
all,2621.812500897646,0.9663575122684933,2392
all,3378.35625116694,0.9710612813307518,2900
all,4361.8631265170225,0.9555539891387128,3455
all,5640.42206447213,0.9659599762900399,4419
all,7302.548683813768,0.9745138738934915,5417
