orientation,chr_distance,peak_score
+-,42.5,1.5322312370169788
+-,66.25,2.429102979632868
+-,80.0,2.357709194135035
+-,96.25,2.8748217067920976
+-,117.5,3.4081384290523
+-,146.25,3.3837986954551953
+-,182.5,4.476610709043396
+-,230.0,3.315439962107941
+-,292.5,3.8389394965677366
+-,372.5,4.329538088754005
+-,476.25,3.3613922055537317
+-,612.5,3.6183455804061566
+-,790.0,3.2763055453468963
+-,1018.75,2.917205478782851
+-,1316.25,2.0910867713704286
+-,1705.0,1.4309886953961553
+-,2210.0,1.152042609523512
+-,2865.0,0.9818252068274712
+-,3717.5,0.9891069559472949
+-,4826.25,0.9996294372565248
-+,48.75,0.9344867289178981
-+,56.25,1.1278415268676718
-+,66.25,1.0028485933658287
-+,80.0,1.1668501623476182
-+,96.25,1.3982481471463675
-+,117.5,1.3330660047842195
-+,146.25,1.3211676471987595
-+,182.5,1.7021578480222228
-+,230.0,1.6855637511911716
-+,292.5,1.7043161534712883
-+,372.5,1.46727529355345
-+,476.25,1.916262025855797
-+,612.5,1.586195434593047
-+,790.0,1.4134002264373775
-+,1018.75,1.303852763608926
-+,1316.25,1.1377988728708293
-+,1705.0,0.9958985959071672
-+,2210.0,0.9619099336677202
-+,2865.0,0.9755316910521479
-+,3717.5,0.9931244435897015
-+,4826.25,0.999838901210434
++,38.75,1.1292735217494168
++,48.75,1.1074468320798334
++,56.25,1.3611181912890726
++,66.25,1.5296632843281108
++,117.5,1.7806193699805948
++,146.25,2.4271443034544777
++,182.5,2.5718174910200906
++,230.0,1.6650875268787124
++,292.5,2.304731836297462
++,372.5,1.8840873097373896
++,476.25,2.1840651928264245
++,612.5,2.3500498393628786
++,790.0,1.680101155733684
++,1018.75,1.7602865946216484
++,1316.25,1.4945697071244042
++,1705.0,1.1666063382560141
++,2210.0,1.0231023981482776
++,2865.0,0.9718678408924732
++,3717.5,0.9920692392560952
++,4826.25,0.9998091755111062
--,66.25,1.4040921179199322
--,96.25,1.5626224447829762
--,117.5,2.387454997762081
--,146.25,1.3314947617970683
--,182.5,2.3724190114101535
--,230.0,2.6445014018823794
--,292.5,2.757800537784892
--,372.5,2.3226081281219795
--,476.25,2.7424182581931005
--,612.5,2.549574487934892
--,790.0,2.2156603504636276
--,1018.75,1.9479313835773817
--,1316.25,1.5082051992035805
--,1705.0,1.1786072835295918
--,2210.0,0.9900298342003244
--,2865.0,0.9708043287352788
--,3717.5,0.9911605588064014
--,4826.25,0.9996637795834761
all,38.75,1.1292735217494168
all,42.5,1.5322312370169788
all,48.75,1.0244354346053823
all,56.25,1.3485599276473677
all,66.25,1.8813725093990459
all,80.0,1.865866367213906
all,96.25,2.2623381259879407
all,117.5,2.8729443185148864
all,146.25,2.8243441923048658
all,182.5,3.5257124113762233
all,230.0,2.7748219671204075
all,292.5,2.962564816024724
all,372.5,3.0898087481845935
all,476.25,2.953748889016442
all,612.5,2.733838125157929
all,790.0,2.273257525925447
all,1018.75,2.1461470726862717
all,1316.25,1.725209151443224
all,1705.0,1.3202401860767627
all,2210.0,1.0653149033352087
all,2865.0,0.9101934771861928
all,3717.5,0.9254926350882637
all,4826.25,0.9959351083139623
