orientation,chr_distance,peak_score
+-,105.0,1.7027413799688083
+-,114.75,2.336841317916115
+-,122.425,1.6291788271717162
+-,129.1525,2.112951625683707
+-,137.89825000000002,1.4347708298672277
+-,164.0480425,0.9110750192931807
+-,183.26245525000004,1.2997980768985533
+-,208.24119182500004,1.6584648818528884
+-,240.71354937250007,1.550820295198275
+-,282.9276141842501,1.0921560218186828
+-,337.8058984395251,1.0013533503304344
+-,409.1476679713826,2.1400418936364876
+-,501.8919683627974,1.133945986437792
+-,622.4595588716368,1.42398360897736
+-,779.1974265331277,1.1729304531884122
+-,982.956654493066,1.0960340131782822
+-,1247.843650840986,0.9735952546707668
+-,1592.1967460932817,0.9619421860951014
+-,2039.855769921266,0.9557843225572615
+-,2621.812500897646,0.9622970416207824
+-,3378.35625116694,0.9713387255218621
+-,4361.8631265170225,0.9799568472536229
+-,5640.42206447213,0.9913293579186109
+-,7302.548683813768,0.9997277012973498
-+,122.425,1.2503951013772479
-+,137.89825000000002,1.2781875402658702
-+,164.0480425,3.1408956820187575
-+,183.26245525000004,3.5338918606568424
-+,208.24119182500004,1.6131885752107418
-+,240.71354937250007,1.5611526884657476
-+,282.9276141842501,1.7763316946167262
-+,337.8058984395251,1.8367238871725453
-+,409.1476679713826,1.161967647261423
-+,501.8919683627974,1.6991546485847984
-+,622.4595588716368,1.6227452550568184
-+,779.1974265331277,1.1694037607054462
-+,982.956654493066,1.1687109147979595
-+,1247.843650840986,1.002446337912845
-+,1592.1967460932817,0.9601880337502414
-+,2039.855769921266,0.9658549999922433
-+,2621.812500897646,0.9615539262957213
-+,3378.35625116694,0.9698530110095716
-+,4361.8631265170225,0.974499170971082
-+,5640.42206447213,0.9809523761907617
++,105.0,1.037112649020798
++,114.75,1.3139160103635787
++,122.425,1.2967630873348064
++,137.89825000000002,2.281325596043545
++,149.267725,1.661018788743505
++,164.0480425,1.7745701257626063
++,183.26245525000004,1.4172621833927437
++,208.24119182500004,1.399897259254298
++,240.71354937250007,1.5793335160647692
++,282.9276141842501,1.331308273419612
++,337.8058984395251,1.8146979058752637
++,409.1476679713826,2.5130027174866907
++,501.8919683627974,1.3167741725514572
++,622.4595588716368,1.7531858813892793
++,779.1974265331277,1.7733249242937943
++,982.956654493066,1.2472695126991171
++,1247.843650840986,0.9934423798176891
++,1592.1967460932817,0.9404654580232028
++,2039.855769921266,0.9429603166533894
++,2621.812500897646,0.9542730204000749
++,3378.35625116694,0.9574167219808742
++,4361.8631265170225,0.9681228939929096
++,5640.42206447213,0.9820982960357934
++,7302.548683813768,0.9984614815943242
--,114.75,1.7121430005321472
--,122.425,1.0564712490407686
--,137.89825000000002,1.3303137643948473
--,208.24119182500004,1.097437959814794
--,240.71354937250007,1.6096165754476803
--,282.9276141842501,1.850939231743045
--,337.8058984395251,1.4751769661963072
--,409.1476679713826,1.942508153860956
--,501.8919683627974,1.1736072926198176
--,622.4595588716368,1.1910209000851906
--,779.1974265331277,1.21315588026967
--,982.956654493066,1.0615711632158744
--,1247.843650840986,0.9995383791743162
--,1592.1967460932817,0.9606666580380756
--,2039.855769921266,0.9704824622629457
--,2621.812500897646,0.9881563868135923
--,3378.35625116694,0.9842613984692203
--,4361.8631265170225,0.9843000753097499
--,5640.42206447213,0.9939928368834825
all,105.0,1.6626859375792111
all,114.75,2.368192282756698
all,122.425,1.6811564190059787
all,129.1525,2.112951625683707
all,137.89825000000002,2.086397766666102
all,149.267725,1.661018788743505
all,164.0480425,2.337781909779281
all,183.26245525000004,2.950595380505979
all,208.24119182500004,1.800905125437841
all,240.71354937250007,2.1122505537815224
all,282.9276141842501,1.9313402843063565
all,337.8058984395251,1.824888532894228
all,409.1476679713826,2.5397118257846185
all,501.8919683627974,1.5915151944431367
all,622.4595588716368,1.797711991106566
all,779.1974265331277,1.5419726011537327
all,982.956654493066,1.2441067094372356
all,1247.843650840986,0.9864807683246094
all,1592.1967460932817,0.9106650263089449
all,2039.855769921266,0.9145826686590546
all,2621.812500897646,0.9296604846041838
all,3378.35625116694,0.9245798484019057
all,4361.8631265170225,0.9371556988027893
all,5640.42206447213,0.9607122990312809
all,7302.548683813768,0.9981933685383936
