orientation,chr_distance,peak_score
+-,42.5,3.1754676785440648
+-,66.25,6.00745768697139
+-,80.0,5.282310673904042
+-,96.25,7.0851125866889335
+-,117.5,6.413748098851331
+-,146.25,6.659905232454042
+-,182.5,10.263088845827577
+-,230.0,3.888739306707129
+-,292.5,4.121807111004595
+-,372.5,7.771215552472776
+-,476.25,2.2371821220598225
+-,612.5,6.123539950762054
+-,790.0,5.735857481362456
+-,1018.75,1.9157867029558011
+-,1316.25,0.9871486565940366
+-,1705.0,0.9771617673090924
+-,2210.0,0.9700806256864266
+-,2865.0,0.9871926924108113
+-,3717.5,0.9874941340353524
+-,4826.25,0.9994806517358554
-+,48.75,0.9645263640676967
-+,56.25,1.592582603336006
-+,66.25,1.1494024337593949
-+,80.0,1.143514904960261
-+,96.25,1.8966176169454476
-+,117.5,1.5366484223275405
-+,146.25,1.2791598811462797
-+,182.5,2.171373221883228
-+,230.0,1.8522771221896517
-+,292.5,1.519294552547043
-+,372.5,1.0794932646122826
-+,476.25,1.865894537347542
-+,612.5,1.2747197303809883
-+,790.0,0.9433409895500634
-+,1018.75,0.9314068928564284
-+,1316.25,0.9543456019246492
-+,1705.0,0.9821244163495286
-+,2210.0,0.9822186121138562
-+,2865.0,0.9850981366643773
-+,3717.5,0.9948124715704537
-+,4826.25,0.999596708824968
++,38.75,1.5730500975835178
++,48.75,1.3624279410946438
++,56.25,2.5540886699624163
++,66.25,2.0891770864929398
++,117.5,2.072458982868171
++,146.25,3.51540761950717
++,182.5,4.508536852411527
++,230.0,1.2095051805648713
++,292.5,1.8667188846976153
++,372.5,1.1456939677964362
++,476.25,1.152782167176141
++,612.5,2.8247453507013094
++,790.0,1.066453851719266
++,1018.75,1.0254420000324391
++,1316.25,0.9645307773058198
++,1705.0,0.9761493857157053
++,2210.0,0.9818621447333928
++,2865.0,0.9822499088778152
++,3717.5,0.9923108520209531
++,4826.25,0.9996463808589472
--,66.25,2.122434057245637
--,96.25,1.856365173096196
--,117.5,3.8131692755618896
--,146.25,1.5612758670374354
--,182.5,4.724948810885701
--,230.0,3.6662135868846475
--,292.5,4.689455885612187
--,372.5,4.238740968055048
--,476.25,3.5656797043976107
--,612.5,3.9569832228229487
--,790.0,1.4862559178705912
--,1018.75,0.9894198193076394
--,1316.25,0.9548870713738071
--,1705.0,0.9773342440088274
--,2210.0,0.9822863436386565
--,2865.0,0.9801481397344027
--,3717.5,0.9903680261055106
--,4826.25,0.999468204775412
all,38.75,1.5730500975835178
all,42.5,3.1754676785440648
all,48.75,1.1457971049151168
all,56.25,2.4533537215211902
all,66.25,3.8671481758301187
all,80.0,3.6773917126348477
all,96.25,4.593949946197927
all,117.5,4.613399941353669
all,146.25,4.793413400316656
all,182.5,7.483556759994925
all,230.0,3.620344318942273
all,292.5,4.078974219528539
all,372.5,5.744987059183997
all,476.25,3.424831581963664
all,612.5,4.148783218572779
all,790.0,2.7255908178419515
all,1018.75,1.4154567208873492
all,1316.25,0.8819788178649447
all,1705.0,0.8621004820513948
all,2210.0,0.8760656542622258
all,2865.0,0.8825296531579371
all,3717.5,0.9136007335766199
all,4826.25,0.9929435832407056
