orientation,chr_distance,peak_score
+-,42.5,1.1058460099833085
+-,66.25,1.0023567510612974
+-,80.0,1.008148993176008
+-,96.25,0.9875506808256898
+-,117.5,1.0229399599438018
+-,146.25,1.03873643948088
+-,182.5,1.0919095243699881
+-,230.0,1.0278785950522413
+-,292.5,1.1022975284914238
+-,372.5,1.2571652975464165
+-,476.25,1.117458445881809
+-,612.5,1.2555780171688027
+-,790.0,1.2374505566888396
+-,1018.75,1.137996717843218
+-,1316.25,1.176288863967617
+-,1705.0,1.1570149928564961
+-,2210.0,1.0759768547785196
+-,2865.0,0.9975550786679798
+-,3717.5,1.0179346725524385
+-,4826.25,0.9993583650803489
-+,48.75,0.9801653153660327
-+,56.25,0.9188167738168249
-+,66.25,0.9384594249347895
-+,80.0,0.9857097625726013
-+,96.25,0.9988200809727157
-+,117.5,0.9955214234470314
-+,146.25,1.0245358846394428
-+,182.5,1.002524254272679
-+,230.0,1.0648894563987652
-+,292.5,1.1869041109380247
-+,372.5,1.2076470835191833
-+,476.25,1.057306994528478
-+,612.5,1.0832368940590809
-+,790.0,1.136780951039077
-+,1018.75,1.168662832631739
-+,1316.25,1.0834223458720729
-+,1705.0,1.0756547400004328
-+,2210.0,0.9988075251275668
-+,2865.0,0.995607943943135
-+,3717.5,0.9944177806774319
-+,4826.25,0.9996710099278061
++,38.75,1.0170779584204157
++,48.75,0.9248876745080381
++,56.25,0.9893502881920578
++,66.25,0.9954240572539391
++,117.5,0.9960345768717631
++,146.25,1.0367581035052682
++,182.5,1.0332097951853298
++,230.0,1.0221784444658195
++,292.5,1.0704923790565586
++,372.5,1.0825343996943668
++,476.25,1.0472694708443646
++,612.5,1.1357093953160688
++,790.0,1.099895094030995
++,1018.75,1.0609436917781396
++,1316.25,1.0546358423602176
++,1705.0,1.0464452912808482
++,2210.0,1.0071428961807956
++,2865.0,1.0131667086442475
++,3717.5,1.0017382264042274
++,4826.25,0.9999472787097081
--,66.25,0.9454436947620732
--,96.25,0.9766914046089669
--,117.5,0.998133587376256
--,146.25,1.0108016227335677
--,182.5,1.0405924336610881
--,230.0,1.0902679217052178
--,292.5,1.1309813854466002
--,372.5,1.0929252349886303
--,476.25,1.1200784584454833
--,612.5,1.1686802367499993
--,790.0,1.342475618611651
--,1018.75,1.1363817222623198
--,1316.25,1.0529941862380685
--,1705.0,1.0596543598069914
--,2210.0,1.0528822388372086
--,2865.0,1.0133642455794836
--,3717.5,0.9886306407894196
--,4826.25,0.9992520324145513
all,38.75,1.0170779584204157
all,42.5,1.1058460099833085
all,48.75,1.001301136147862
all,56.25,1.0041335994838294
all,66.25,1.0266704142148757
all,80.0,1.019820505045964
all,96.25,1.0112330616203355
all,117.5,1.0213193830722014
all,146.25,1.0853333946703372
all,182.5,1.1074117886350479
all,230.0,1.1142289494674733
all,292.5,1.2282106704465052
all,372.5,1.2642176547825343
all,476.25,1.1404942768336805
all,612.5,1.209554805180503
all,790.0,1.2464075723775583
all,1018.75,1.1591004650969308
all,1316.25,1.1118621021701136
all,1705.0,1.1036791135014383
all,2210.0,1.0438088635504925
all,2865.0,1.0068154679950883
all,3717.5,1.0011820449071698
all,4826.25,0.9942199818545088
