orientation,chr_distance,peak_score,n
+-,105.0,1.3131568397886386,10
+-,114.75,1.279373775351911,8
+-,122.425,1.4057040570708264,5
+-,129.1525,1.383552573081473,14
+-,137.89825000000002,1.3903252502947807,12
+-,149.267725,1.520408869695407,7
+-,164.0480425,1.3637526846643377,23
+-,183.26245525000004,1.4422071143333985,16
+-,208.24119182500004,1.3929021592959947,27
+-,240.71354937250007,1.5083602585068987,36
+-,282.9276141842501,1.4559893010768636,46
+-,337.8058984395251,1.4483370795394541,58
+-,409.1476679713826,1.4127318634121546,75
+-,501.8919683627974,1.3718089015813806,112
+-,622.4595588716368,1.371193514650143,120
+-,779.1974265331277,1.310757643077226,196
+-,982.956654493066,1.2806177560483591,237
+-,1247.843650840986,1.1966251695738974,322
+-,1592.1967460932817,1.1041174064356996,383
+-,2039.855769921266,1.0549802283668435,475
+-,2621.812500897646,1.0066772893734335,615
+-,3378.35625116694,0.9649342816802854,734
+-,4361.8631265170225,0.9386637548346792,823
+-,5640.42206447213,0.9587351943586949,1073
+-,7302.548683813768,0.9474406805943311,1242
-+,105.0,0.9833822156774358,11
-+,114.75,0.956225880788521,6
-+,122.425,0.9681022382673541,14
-+,129.1525,1.0202781057464851,11
-+,137.89825000000002,0.9190818101231992,10
-+,149.267725,1.027572128302574,8
-+,164.0480425,1.0757158650994165,20
-+,183.26245525000004,1.0995682395225235,24
-+,208.24119182500004,1.1042812023254058,22
-+,240.71354937250007,1.1635285024541573,30
-+,282.9276141842501,1.1464709212366446,53
-+,337.8058984395251,1.1040166841690242,55
-+,409.1476679713826,1.1089634033027955,75
-+,501.8919683627974,1.060500276417769,103
-+,622.4595588716368,1.1068907777773527,146
-+,779.1974265331277,1.0591445550456222,157
-+,982.956654493066,1.0555884317855937,249
-+,1247.843650840986,1.0255955221777562,292
-+,1592.1967460932817,1.0250316392139327,371
-+,2039.855769921266,0.994697096884366,458
-+,2621.812500897646,0.9653141603643798,574
-+,3378.35625116694,0.9537340866438959,701
-+,4361.8631265170225,0.9543710460734495,896
-+,5640.42206447213,0.9510405230979098,1175
-+,7302.548683813768,0.9627004323694143,1452
++,105.0,0.9934464030510001,9
++,114.75,1.1295908905003573,10
++,122.425,1.069952908772435,5
++,129.1525,1.2151107300927562,4
++,137.89825000000002,1.1649978832461536,10
++,149.267725,1.209065711735015,15
++,164.0480425,1.1880302055952723,14
++,183.26245525000004,1.196710993721256,22
++,208.24119182500004,1.260334787180185,44
++,240.71354937250007,1.2605872281804456,32
++,282.9276141842501,1.2482929795376139,52
++,337.8058984395251,1.2672322962650318,65
++,409.1476679713826,1.2255693308877345,79
++,501.8919683627974,1.1746261578828583,119
++,622.4595588716368,1.2014396287569657,129
++,779.1974265331277,1.164391588032931,163
++,982.956654493066,1.1495775435405493,194
++,1247.843650840986,1.0868158234154164,287
++,1592.1967460932817,1.0606487463210734,357
++,2039.855769921266,1.007557808133098,467
++,2621.812500897646,0.9867242212819546,575
++,3378.35625116694,0.9617233742648594,764
++,4361.8631265170225,0.9512661750861419,837
++,5640.42206447213,0.9646017843644478,1083
++,7302.548683813768,0.9488960620772087,1418
--,105.0,1.0880145358902735,12
--,114.75,1.1654348728109094,11
--,122.425,1.1025559299341416,10
--,129.1525,1.1793965240183737,14
--,137.89825000000002,1.0135416356955664,9
--,149.267725,1.179663526184497,12
--,164.0480425,1.231313553974458,25
--,183.26245525000004,1.2478468977499682,22
--,208.24119182500004,1.207118497336193,30
--,240.71354937250007,1.2381521544346012,25
--,282.9276141842501,1.2882480437465453,56
--,337.8058984395251,1.2378365785462304,66
--,409.1476679713826,1.2598680441464767,85
--,501.8919683627974,1.2783175334796533,118
--,622.4595588716368,1.2145888015622746,146
--,779.1974265331277,1.1884076891834936,149
--,982.956654493066,1.1756814327665646,229
--,1247.843650840986,1.1376825496185943,292
--,1592.1967460932817,1.0512007728143766,366
--,2039.855769921266,1.0206570047152455,487
--,2621.812500897646,0.9886734816684696,628
--,3378.35625116694,0.9511205009154733,701
--,4361.8631265170225,0.9569979005001075,899
--,5640.42206447213,0.9658994682144318,1088
--,7302.548683813768,0.9755103777778371,1305
all,105.0,1.0935725547804762,42
all,114.75,1.1435953017993452,35
all,122.425,1.0829453229151353,34
all,129.1525,1.208948608533139,43
all,137.89825000000002,1.1326597043805997,41
all,149.267725,1.215422776843587,42
all,164.0480425,1.2220923586078651,82
all,183.26245525000004,1.2273182105663143,84
all,208.24119182500004,1.2489790598751391,123
all,240.71354937250007,1.304292848390864,123
all,282.9276141842501,1.2780373129030957,207
all,337.8058984395251,1.263364352992653,244
all,409.1476679713826,1.2512056929712188,314
all,501.8919683627974,1.2241969473562802,452
all,622.4595588716368,1.2181347052899256,541
all,779.1974265331277,1.1896086550848812,665
all,982.956654493066,1.1629840319580451,909
all,1247.843650840986,1.1133900632433893,1193
all,1592.1967460932817,1.0603314107290112,1477
all,2039.855769921266,1.0197092295535974,1887
all,2621.812500897646,0.9874104098974699,2392
all,3378.35625116694,0.9578330515303882,2900
all,4361.8631265170225,0.9506695531619812,3455
all,5640.42206447213,0.9596452686362648,4419
all,7302.548683813768,0.9597134256447645,5417
