orientation,chr_distance,peak_score,n
+-,105.0,1.1637493951620232,6
+-,114.75,1.377643496114552,8
+-,122.425,1.265477047690085,3
+-,129.1525,1.4066410968762206,8
+-,137.89825000000002,1.2153091768000064,5
+-,164.0480425,1.0975413322821015,8
+-,183.26245525000004,1.1724299158194,8
+-,208.24119182500004,1.6826995429799774,13
+-,240.71354937250007,1.3543328021256567,12
+-,282.9276141842501,1.3095773046294783,11
+-,337.8058984395251,1.1950103875394757,14
+-,409.1476679713826,1.3871735536863279,19
+-,501.8919683627974,1.205845779477768,14
+-,622.4595588716368,1.4151940814988178,41
+-,779.1974265331277,1.4366249218220206,39
+-,982.956654493066,1.4791031510886503,60
+-,1247.843650840986,1.2785470730637833,68
+-,1592.1967460932817,1.1792021486685802,78
+-,2039.855769921266,1.1196283161771234,89
+-,2621.812500897646,1.018318752469574,129
+-,3378.35625116694,0.969671994026872,106
+-,4361.8631265170225,0.9780651013613302,109
+-,5640.42206447213,0.9874244909212591,68
+-,7302.548683813768,0.9995673577593732,1
-+,95.0,1.1578469746982316,11
-+,122.425,1.1084872643034926,3
-+,137.89825000000002,1.1510950525438002,2
-+,164.0480425,1.5792097306659396,10
-+,183.26245525000004,1.5737054668105834,9
-+,208.24119182500004,1.6477110262303942,15
-+,240.71354937250007,1.507176739849191,10
-+,282.9276141842501,1.4333791324414302,7
-+,337.8058984395251,1.8245575558121283,11
-+,409.1476679713826,1.409985005877572,19
-+,501.8919683627974,1.9746724243662057,29
-+,622.4595588716368,1.6269910939282237,36
-+,779.1974265331277,1.3391000705039637,44
-+,982.956654493066,1.468420126010613,44
-+,1247.843650840986,1.3187867487521538,69
-+,1592.1967460932817,1.3488451783904005,80
-+,2039.855769921266,1.1362482266853766,94
-+,2621.812500897646,1.0534287137252831,117
-+,3378.35625116694,0.9947727118365854,114
-+,4361.8631265170225,0.9647871592019871,106
-+,5640.42206447213,0.9874417943511538,61
++,105.0,0.9971711565219694,2
++,114.75,1.153775198107698,3
++,122.425,1.15196889605556,3
++,137.89825000000002,1.23052076757032,3
++,149.267725,1.1145533582315208,5
++,164.0480425,1.2585106829042783,5
++,183.26245525000004,1.2064823660559454,6
++,208.24119182500004,1.1466091597740156,10
++,240.71354937250007,1.1060370309624192,4
++,282.9276141842501,1.2146788732650222,8
++,337.8058984395251,1.7208619128508573,21
++,409.1476679713826,1.774328873205711,12
++,501.8919683627974,1.4338612556254897,34
++,622.4595588716368,1.5177486314076736,27
++,779.1974265331277,1.6195595921728834,39
++,982.956654493066,1.624440326230269,54
++,1247.843650840986,1.5345603469497044,64
++,1592.1967460932817,1.2659623156432427,84
++,2039.855769921266,1.1418396028830755,89
++,2621.812500897646,1.0191019968896797,111
++,3378.35625116694,0.9601949903666637,111
++,4361.8631265170225,0.9677301102208691,98
++,5640.42206447213,0.9896644220187536,55
++,7302.548683813768,0.999592052514603,2
--,95.0,0.959862732959714,3
--,114.75,1.2287982508769582,8
--,122.425,1.1379816111360521,3
--,137.89825000000002,1.1899759047995093,8
--,208.24119182500004,1.1199279696921898,3
--,240.71354937250007,1.18687080225316,5
--,282.9276141842501,1.3886094839836942,14
--,337.8058984395251,1.3871192102634933,26
--,409.1476679713826,1.62439194223374,29
--,501.8919683627974,1.6937283438201147,23
--,622.4595588716368,1.6510885522900085,33
--,779.1974265331277,1.5836152908854628,42
--,982.956654493066,1.4997343283080924,44
--,1247.843650840986,1.337101596665664,60
--,1592.1967460932817,1.2322842467793356,72
--,2039.855769921266,1.1091599248425479,98
--,2621.812500897646,1.0775123646461786,154
--,3378.35625116694,0.9894892723113082,103
--,4361.8631265170225,0.974153710814271,96
--,5640.42206447213,0.9846492664319918,89
all,95.0,1.1308134684244953,14
all,105.0,1.1576453949934753,8
all,114.75,1.477477263373035,19
all,122.425,1.42702837762019,12
all,129.1525,1.4066410968762206,8
all,137.89825000000002,1.451842887663286,18
all,149.267725,1.1145533582315208,5
all,164.0480425,1.5476441317787162,23
all,183.26245525000004,1.5913865539211405,23
all,208.24119182500004,1.7923180001189718,41
all,240.71354937250007,1.6332445588016475,31
all,282.9276141842501,1.6376747499065651,40
all,337.8058984395251,1.8371393344216127,72
all,409.1476679713826,1.8404791738087751,79
all,501.8919683627974,1.9210292685833363,100
all,622.4595588716368,1.7645315891543434,137
all,779.1974265331277,1.69125713401028,164
all,982.956654493066,1.7455766226382545,202
all,1247.843650840986,1.5164687844306726,261
all,1592.1967460932817,1.3829874069002714,314
all,2039.855769921266,1.1923438592666464,370
all,2621.812500897646,1.0692705481054743,511
all,3378.35625116694,0.9571194950653872,434
all,4361.8631265170225,0.9321543090570117,409
all,5640.42206447213,0.9611382209473537,273
all,7302.548683813768,0.9991607709424002,3
