orientation,chr_distance,peak_score,n
+-,105.0,1.1634753594399698,6
+-,114.75,1.3731430206215398,8
+-,122.425,1.2348838335052803,3
+-,129.1525,1.4084093698357494,8
+-,137.89825000000002,1.2039473519685755,5
+-,164.0480425,1.0838850124957833,8
+-,183.26245525000004,1.1577391968686934,8
+-,208.24119182500004,1.3399308878380727,13
+-,240.71354937250007,1.2166570194693231,12
+-,282.9276141842501,1.121326672589655,11
+-,337.8058984395251,1.0502487312983788,14
+-,409.1476679713826,1.347468417503087,19
+-,501.8919683627974,1.173297680202489,14
+-,622.4595588716368,1.256594818820298,41
+-,779.1974265331277,1.1583881876112287,39
+-,982.956654493066,1.1899121118671052,60
+-,1247.843650840986,1.0851666685841836,68
+-,1592.1967460932817,1.0231733365574627,78
+-,2039.855769921266,0.9827275631356494,89
+-,2621.812500897646,0.96530203723742,129
+-,3378.35625116694,0.9787196917158066,106
+-,4361.8631265170225,0.9804777147134993,109
+-,5640.42206447213,0.9909360861719366,68
+-,7302.548683813768,0.9998736013008428,1
-+,95.0,1.1773894728023775,11
-+,122.425,1.0935752935430403,3
-+,137.89825000000002,1.1222197030977306,2
-+,164.0480425,1.6419599018432685,10
-+,183.26245525000004,1.6821183083480953,9
-+,208.24119182500004,1.367227478899878,15
-+,240.71354937250007,1.3264086643586337,10
-+,282.9276141842501,1.270734760114136,7
-+,337.8058984395251,1.4356550251965818,11
-+,409.1476679713826,1.2030842745878845,19
-+,501.8919683627974,1.398562560491129,29
-+,622.4595588716368,1.3132369391791598,36
-+,779.1974265331277,1.1998691903908356,44
-+,982.956654493066,1.1551087356255754,44
-+,1247.843650840986,1.0949629924697721,69
-+,1592.1967460932817,1.0457438246983066,80
-+,2039.855769921266,1.0188683234283036,94
-+,2621.812500897646,0.9701020219270791,117
-+,3378.35625116694,0.9857862361290981,114
-+,4361.8631265170225,0.9828641498344146,106
-+,5640.42206447213,0.9939534971570292,61
++,105.0,1.0394977144870223,2
++,114.75,1.170893887811924,3
++,122.425,1.1773513069446928,3
++,137.89825000000002,1.281050574521128,3
++,149.267725,1.2155488834273647,5
++,164.0480425,1.2784668303456759,5
++,183.26245525000004,1.2032334700338543,6
++,208.24119182500004,1.1840280627195314,10
++,240.71354937250007,1.2353296612448748,4
++,282.9276141842501,1.2606701722010087,8
++,337.8058984395251,1.401576936305076,21
++,409.1476679713826,1.427464598022995,12
++,501.8919683627974,1.256776498673525,34
++,622.4595588716368,1.2426916774107275,27
++,779.1974265331277,1.3509139606628215,39
++,982.956654493066,1.2914596918723336,54
++,1247.843650840986,1.161572977075053,64
++,1592.1967460932817,1.03593234135786,84
++,2039.855769921266,0.9996865416224054,89
++,2621.812500897646,0.9694952252748994,111
++,3378.35625116694,0.9717075335678677,111
++,4361.8631265170225,0.9866743915116151,98
++,5640.42206447213,0.9867496868214638,55
++,7302.548683813768,0.9987436978763953,2
--,95.0,1.0503459012657088,3
--,114.75,1.211567207499868,8
--,122.425,0.9943158278385423,3
--,137.89825000000002,1.1301564647463298,8
--,208.24119182500004,1.0778953697731029,3
--,240.71354937250007,1.216370573476158,5
--,282.9276141842501,1.2661535223310063,14
--,337.8058984395251,1.2544634904296799,26
--,409.1476679713826,1.4636366829512566,29
--,501.8919683627974,1.2047047576439167,23
--,622.4595588716368,1.1845824666049973,33
--,779.1974265331277,1.2494884396782995,42
--,982.956654493066,1.095413656327091,44
--,1247.843650840986,1.1023139437426794,60
--,1592.1967460932817,1.045729146966538,72
--,2039.855769921266,1.0069121522946682,98
--,2621.812500897646,0.987514479422696,154
--,3378.35625116694,0.9919085066744264,103
--,4361.8631265170225,0.9850645855215878,96
--,5640.42206447213,0.9946006281457616,89
all,95.0,1.190685777410466,14
all,105.0,1.1785867388354878,8
all,114.75,1.445153149883211,19
all,122.425,1.2950420328503125,12
all,129.1525,1.4084093698357494,8
all,137.89825000000002,1.3840083018254408,18
all,149.267725,1.2155488834273647,5
all,164.0480425,1.5665754918862764,23
all,183.26245525000004,1.6209730784182164,23
all,208.24119182500004,1.4522947854070634,41
all,240.71354937250007,1.491512922653879,31
all,282.9276141842501,1.4138191560261903,40
all,337.8058984395251,1.44064474576601,72
all,409.1476679713826,1.5659305475617231,79
all,501.8919683627974,1.4256224723722122,100
all,622.4595588716368,1.378524902360164,137
all,779.1974265331277,1.366542913836976,164
all,982.956654493066,1.285852843095232,202
all,1247.843650840986,1.1786545462149984,261
all,1592.1967460932817,1.0662279629858227,314
all,2039.855769921266,1.0043831952455406,370
all,2621.812500897646,0.9488396334025078,511
all,3378.35625116694,0.9581206477946393,434
all,4361.8631265170225,0.95798042922437,409
all,5640.42206447213,0.9748141233770098,273
all,7302.548683813768,0.9986200455513036,3
