orientation,chr_distance,peak_score
+-,42.5,1.0545690657147293
+-,66.25,0.9792319416521088
+-,80.0,0.9431251725567863
+-,96.25,1.0057431371922894
+-,117.5,1.0186625968925773
+-,146.25,1.0317560871007703
+-,182.5,1.1506821038564432
+-,230.0,1.0050525066899707
+-,292.5,1.0992824656903606
+-,372.5,1.0955455111865873
+-,476.25,1.2127353015595717
+-,612.5,1.3526931967519378
+-,790.0,0.9956033440018746
+-,1018.75,1.0744758436101576
+-,1316.25,1.0858426120178106
+-,1705.0,1.1231049267821889
+-,2210.0,1.0209608370992747
+-,2865.0,1.0162339037782955
+-,3717.5,1.0056815465430244
+-,4826.25,0.9986059108079364
-+,48.75,0.9904184747698839
-+,56.25,0.8916904324522176
-+,66.25,0.9751832949520901
-+,80.0,0.9833402691912544
-+,96.25,0.971715520905294
-+,117.5,0.9945287943586317
-+,146.25,0.9960206220895166
-+,182.5,0.9988972726211741
-+,230.0,1.1390206770358824
-+,292.5,1.0216685294393966
-+,372.5,0.9830574334517995
-+,476.25,1.0716516299656953
-+,612.5,1.1552534141507735
-+,790.0,1.1256226826045035
-+,1018.75,1.1174373552792454
-+,1316.25,1.0730423789527275
-+,1705.0,1.0526340913404515
-+,2210.0,1.0069525931502479
-+,2865.0,0.9954943277481278
-+,3717.5,0.9949287683413469
-+,4826.25,0.9995406886129704
++,38.75,1.0256952093088163
++,48.75,0.9242313864153959
++,56.25,0.9826280235751403
++,66.25,1.0830674210540299
++,117.5,0.9795274869332308
++,146.25,1.0432812827585116
++,182.5,1.0756997254256577
++,230.0,0.9996682807951003
++,292.5,1.0673227226899047
++,372.5,1.0405323583534019
++,476.25,1.2602740460307964
++,612.5,1.1720898165455245
++,790.0,1.0100875031488528
++,1018.75,1.0381047433657185
++,1316.25,1.13438985090934
++,1705.0,1.0456317241562814
++,2210.0,1.0150022529752447
++,2865.0,0.992003326168826
++,3717.5,0.9868879401981849
++,4826.25,0.9999261830453474
--,66.25,0.9148355699008998
--,96.25,0.9703998696944997
--,117.5,1.0053477180843908
--,146.25,0.9978466444613732
--,182.5,1.0086139518471182
--,230.0,1.0069945062854793
--,292.5,0.9784317168636731
--,372.5,0.9733036024506725
--,476.25,1.0665629808679733
--,612.5,1.0136918655839573
--,790.0,1.048368963264574
--,1018.75,1.1048168501885114
--,1316.25,1.0754877965439102
--,1705.0,1.1046245495991962
--,2210.0,1.0158594853654745
--,2865.0,1.004537875749954
--,3717.5,0.9907057815297675
--,4826.25,0.9992851238476907
all,38.75,1.0256952093088163
all,42.5,1.0545690657147293
all,48.75,1.0043346943067508
all,56.25,0.9862160534298516
all,66.25,1.0515988571000612
all,80.0,0.97891916473778
all,96.25,1.0001439420564537
all,117.5,1.0120405261500167
all,146.25,1.05019320817297
all,182.5,1.1367637706655638
all,230.0,1.075020952598174
all,292.5,1.0779408062309772
all,372.5,1.0429565480292446
all,476.25,1.233947749532554
all,612.5,1.2198057788044365
all,790.0,1.0471085413236523
all,1018.75,1.1031179344214403
all,1316.25,1.1078439029397686
all,1705.0,1.100285194890478
all,2210.0,1.0185195907687905
all,2865.0,1.0026407616133393
all,3717.5,0.9889607702549237
all,4826.25,0.9919145538200165
