orientation,chr_distance,peak_score,n
+-,105.0,1.0763510993074852,6
+-,114.75,1.1414197134839659,8
+-,122.425,1.2086235346314387,3
+-,129.1525,1.3422511192801716,8
+-,137.89825000000002,1.1632790608435206,5
+-,164.0480425,1.0617964818763892,8
+-,183.26245525000004,1.0177441355566075,8
+-,208.24119182500004,1.3684925574466194,13
+-,240.71354937250007,1.318889371059358,12
+-,282.9276141842501,1.0890399189421902,11
+-,337.8058984395251,1.1277511984487567,14
+-,409.1476679713826,1.2623792292615463,19
+-,501.8919683627974,1.0629690743992302,14
+-,622.4595588716368,1.1825436581570181,41
+-,779.1974265331277,1.2412550910805675,39
+-,982.956654493066,1.1370644570624684,60
+-,1247.843650840986,1.1589288463335463,68
+-,1592.1967460932817,1.1681953454127658,78
+-,2039.855769921266,1.1019451059855936,89
+-,2621.812500897646,1.019149318770042,129
+-,3378.35625116694,0.9878826591970649,106
+-,4361.8631265170225,0.9884622540650628,109
+-,5640.42206447213,0.9910424731260665,68
+-,7302.548683813768,0.9996749228838875,1
-+,95.0,1.0176624395227178,11
-+,122.425,1.1240465684985657,3
-+,137.89825000000002,1.028707232360001,2
-+,164.0480425,1.2396405012474432,10
-+,183.26245525000004,1.2066066425529272,9
-+,208.24119182500004,1.3180999999149456,15
-+,240.71354937250007,1.0706717456366115,10
-+,282.9276141842501,1.1467300195134034,7
-+,337.8058984395251,1.2252401023153847,11
-+,409.1476679713826,1.1666197486832637,19
-+,501.8919683627974,1.2900083421911752,29
-+,622.4595588716368,1.342764969149599,36
-+,779.1974265331277,1.166337112601767,44
-+,982.956654493066,1.2431138950792495,44
-+,1247.843650840986,1.2682214228562672,69
-+,1592.1967460932817,1.1951194906489522,80
-+,2039.855769921266,1.0910936867829573,94
-+,2621.812500897646,1.0451028821949364,117
-+,3378.35625116694,1.0005200967684709,114
-+,4361.8631265170225,0.9864216889935677,106
-+,5640.42206447213,0.9946270297993929,61
++,105.0,0.9833278264034638,2
++,114.75,1.0405772707416192,3
++,122.425,1.0799177941104598,3
++,137.89825000000002,1.1158906774375172,3
++,149.267725,1.0799205975432207,5
++,164.0480425,1.111144879215927,5
++,183.26245525000004,1.2110471164030643,6
++,208.24119182500004,1.1760071899358684,10
++,240.71354937250007,1.11752958180894,4
++,282.9276141842501,1.1567889880189652,8
++,337.8058984395251,1.3590684306953587,21
++,409.1476679713826,1.2091510469599214,12
++,501.8919683627974,1.3658709004040939,34
++,622.4595588716368,1.217701383691864,27
++,779.1974265331277,1.3859215724717981,39
++,982.956654493066,1.218699602771305,54
++,1247.843650840986,1.2851316096526426,64
++,1592.1967460932817,1.1823136265242626,84
++,2039.855769921266,1.1078352381419951,89
++,2621.812500897646,1.0427797559479273,111
++,3378.35625116694,0.9956710356697044,111
++,4361.8631265170225,0.9765409961402924,98
++,5640.42206447213,0.9886692242212629,55
++,7302.548683813768,0.9992152164554291,2
--,95.0,1.0294123650834885,3
--,114.75,1.1007513024925344,8
--,122.425,0.9666437576781834,3
--,137.89825000000002,1.0550329371903913,8
--,208.24119182500004,1.01706408649265,3
--,240.71354937250007,1.086623580773435,5
--,282.9276141842501,1.087799402079507,14
--,337.8058984395251,1.1330751861000306,26
--,409.1476679713826,1.3158819907393726,29
--,501.8919683627974,1.1681206630816372,23
--,622.4595588716368,1.0990688470267131,33
--,779.1974265331277,1.233567730901681,42
--,982.956654493066,1.1734650504819681,44
--,1247.843650840986,1.1895406225218246,60
--,1592.1967460932817,1.2231136299725223,72
--,2039.855769921266,1.0515671080111506,98
--,2621.812500897646,1.0329659668568507,154
--,3378.35625116694,0.9949643131417348,103
--,4361.8631265170225,0.9898110360233681,96
--,5640.42206447213,0.9942423047531957,89
all,95.0,1.0434702669244231,14
all,105.0,1.0691192925091058,8
all,114.75,1.1899542398137464,19
all,122.425,1.2404337029557415,12
all,129.1525,1.3422511192801716,8
all,137.89825000000002,1.2041020726461176,18
all,149.267725,1.0799205975432207,5
all,164.0480425,1.2428994601962096,23
all,183.26245525000004,1.2437530717482506,23
all,208.24119182500004,1.4344522925008047,41
all,240.71354937250007,1.3236457761535376,31
all,282.9276141842501,1.2171083002159104,40
all,337.8058984395251,1.3380681959566456,72
all,409.1476679713826,1.3912515592932373,79
all,501.8919683627974,1.360128250569271,100
all,622.4595588716368,1.302130861624292,137
all,779.1974265331277,1.3653142200310258,164
all,982.956654493066,1.2681403182013236,202
all,1247.843650840986,1.314197278333285,261
all,1592.1967460932817,1.2712139915563752,314
all,2039.855769921266,1.1272496921848483,370
all,2621.812500897646,1.0510710142416708,511
all,3378.35625116694,0.9908984755395861,434
all,4361.8631265170225,0.9683063649629551,409
all,5640.42206447213,0.9780765124394926,273
all,7302.548683813768,0.998892208519241,3
