orientation,chr_distance,peak_score,n
+-,114.75,1.0426014031144306,8
+-,122.425,1.110970262414961,8
+-,129.1525,1.4595975882354435,9
+-,137.89825000000002,1.4929930593213476,14
+-,149.267725,1.5218802719139308,13
+-,164.0480425,1.4762050665521045,18
+-,183.26245525000004,1.3359528715218536,21
+-,208.24119182500004,1.3259404586395307,26
+-,240.71354937250007,1.6301159020715812,30
+-,282.9276141842501,1.7177518282883928,55
+-,337.8058984395251,1.5076348420312802,57
+-,409.1476679713826,1.7349996044040445,85
+-,501.8919683627974,1.5919300081426924,110
+-,622.4595588716368,1.6491060644540603,141
+-,779.1974265331277,1.7077167240227331,179
+-,982.956654493066,1.519456067243261,221
+-,1247.843650840986,1.459577358374615,318
+-,1592.1967460932817,1.2940193560486184,392
+-,2039.855769921266,1.159524158305519,492
+-,2621.812500897646,1.023124406209271,601
+-,3378.35625116694,0.9375919970973435,710
+-,4361.8631265170225,0.9083696969291947,832
+-,5640.42206447213,0.9169568308639946,1085
+-,7302.548683813768,0.919188418655127,1227
-+,114.75,1.1404990647649016,6
-+,122.425,1.1605657130401084,7
-+,129.1525,1.2771782622251988,10
-+,137.89825000000002,1.1260159809530759,6
-+,149.267725,1.2520612423900963,12
-+,164.0480425,1.4147307952975763,21
-+,183.26245525000004,1.474698172542403,19
-+,208.24119182500004,1.5790862483072607,34
-+,240.71354937250007,1.6346139012984047,30
-+,282.9276141842501,1.8873059030733363,55
-+,337.8058984395251,1.7206466073498725,67
-+,409.1476679713826,1.8482175665942202,69
-+,501.8919683627974,1.7382637060839516,106
-+,622.4595588716368,1.681941421707646,123
-+,779.1974265331277,1.6287131756216715,174
-+,982.956654493066,1.591370188876383,242
-+,1247.843650840986,1.461202487283705,309
-+,1592.1967460932817,1.3498196496008068,350
-+,2039.855769921266,1.20282575462085,466
-+,2621.812500897646,1.0234851927645403,564
-+,3378.35625116694,0.9402607945316122,723
-+,4361.8631265170225,0.9298437336872238,887
-+,5640.42206447213,0.9237511289334114,1168
-+,7302.548683813768,0.932552193612396,1471
++,114.75,1.1646647042907765,8
++,122.425,1.2701904290921417,13
++,129.1525,1.355736737932918,11
++,137.89825000000002,1.19289563568429,11
++,149.267725,1.2786980700168566,9
++,164.0480425,1.2932496517296257,16
++,183.26245525000004,1.4922240812284857,22
++,208.24119182500004,1.5136476289135488,30
++,240.71354937250007,1.6499783222533713,33
++,282.9276141842501,1.4961389398578,46
++,337.8058984395251,1.8907529585265865,58
++,409.1476679713826,1.767256674579294,77
++,501.8919683627974,1.6911382520294622,123
++,622.4595588716368,1.6779426438947844,144
++,779.1974265331277,1.6473772861348799,140
++,982.956654493066,1.613565960865273,216
++,1247.843650840986,1.5274270596494688,292
++,1592.1967460932817,1.3297271137294482,363
++,2039.855769921266,1.149681950123603,446
++,2621.812500897646,1.0388081512783005,610
++,3378.35625116694,0.9303869460948179,746
++,4361.8631265170225,0.9265855078781142,884
++,5640.42206447213,0.9128964157988939,1075
++,7302.548683813768,0.9298771449226145,1420
--,114.75,1.4586550262970661,13
--,122.425,1.1332302422232916,6
--,129.1525,1.2263501682551807,13
--,137.89825000000002,1.3474699216737849,10
--,149.267725,1.2822154538010753,8
--,164.0480425,1.4120298560502833,27
--,183.26245525000004,1.475643051400897,22
--,208.24119182500004,1.5009092799065265,33
--,240.71354937250007,1.8382924570113892,30
--,282.9276141842501,1.6633581920549962,51
--,337.8058984395251,1.7477526976112159,62
--,409.1476679713826,1.876743770042931,83
--,501.8919683627974,1.7120582538817706,113
--,622.4595588716368,1.6489901616095455,133
--,779.1974265331277,1.7640828737349594,172
--,982.956654493066,1.5182792158948064,230
--,1247.843650840986,1.426798055165357,274
--,1592.1967460932817,1.295188148193776,372
--,2039.855769921266,1.1679954190401747,483
--,2621.812500897646,1.02672211409844,617
--,3378.35625116694,0.9429251595950937,721
--,4361.8631265170225,0.9264622752997652,852
--,5640.42206447213,0.9158331294558898,1091
--,7302.548683813768,0.9137873582925964,1299
all,114.75,1.375385464663467,35
all,122.425,1.2808654825618142,34
all,129.1525,1.4986057168650746,43
all,137.89825000000002,1.4719760763789964,41
all,149.267725,1.5283748668796862,42
all,164.0480425,1.5249744762883914,82
all,183.26245525000004,1.5853206643978948,84
all,208.24119182500004,1.5965364090920389,123
all,240.71354937250007,1.859205990023972,123
all,282.9276141842501,1.808410839287511,207
all,337.8058984395251,1.8130643753706759,244
all,409.1476679713826,1.8958238745427252,314
all,501.8919683627974,1.748040036978083,452
all,622.4595588716368,1.727053645016912,541
all,779.1974265331277,1.7493844179699454,665
all,982.956654493066,1.604430684097104,909
all,1247.843650840986,1.5038452945277925,1193
all,1592.1967460932817,1.3438998986442225,1477
all,2039.855769921266,1.186849917936745,1887
all,2621.812500897646,1.0313431257342551,2392
all,3378.35625116694,0.9285787484293304,2900
all,4361.8631265170225,0.90842879139503,3455
all,5640.42206447213,0.8984804492044441,4419
all,7302.548683813768,0.9040100202172037,5417
