orientation,chr_distance,peak_score,n
+-,114.75,1.0637455182464122,8
+-,122.425,1.367908582565484,8
+-,129.1525,1.4383014753126488,9
+-,137.89825000000002,1.4675242204119725,14
+-,149.267725,1.6246923493586478,13
+-,164.0480425,1.7300681732314995,18
+-,183.26245525000004,1.6391769081344325,21
+-,208.24119182500004,1.5635997114565643,26
+-,240.71354937250007,1.737727107346736,30
+-,282.9276141842501,1.7072744241885336,55
+-,337.8058984395251,1.9890947826986047,57
+-,409.1476679713826,1.8796999727458077,85
+-,501.8919683627974,1.9371478986565294,110
+-,622.4595588716368,1.8255204636849305,141
+-,779.1974265331277,1.7488747524426422,179
+-,982.956654493066,1.607120046473961,221
+-,1247.843650840986,1.4943577356403412,318
+-,1592.1967460932817,1.2675121055190628,392
+-,2039.855769921266,1.1366995219842981,492
+-,2621.812500897646,0.9802001251838484,601
+-,3378.35625116694,0.9337012065110077,710
+-,4361.8631265170225,0.8938871018517964,832
+-,5640.42206447213,0.8903193314942677,1085
+-,7302.548683813768,0.9056062513376876,1227
-+,114.75,1.2273679456684152,6
-+,122.425,1.2604413831012677,7
-+,129.1525,1.4433538751886772,10
-+,137.89825000000002,1.430929602962458,6
-+,149.267725,1.8242463598618683,12
-+,164.0480425,1.7629157401824185,21
-+,183.26245525000004,1.6136789735705932,19
-+,208.24119182500004,1.8102882072576651,34
-+,240.71354937250007,1.8888679344623243,30
-+,282.9276141842501,2.2408547560881718,55
-+,337.8058984395251,1.9955985034975439,67
-+,409.1476679713826,2.205545565777612,69
-+,501.8919683627974,2.1295263267464972,106
-+,622.4595588716368,1.9965642182390164,123
-+,779.1974265331277,1.8468736814865863,174
-+,982.956654493066,1.6574445167137948,242
-+,1247.843650840986,1.5748011294616635,309
-+,1592.1967460932817,1.3110695950191995,350
-+,2039.855769921266,1.18301015826066,466
-+,2621.812500897646,1.0243625574958015,564
-+,3378.35625116694,0.94433211452863,723
-+,4361.8631265170225,0.9192303127384418,887
-+,5640.42206447213,0.9192467843020824,1168
-+,7302.548683813768,0.9105271135504542,1471
++,114.75,1.2949328773630704,8
++,122.425,1.2731125268878518,13
++,129.1525,1.456524878518071,11
++,137.89825000000002,1.436584328205538,11
++,149.267725,1.5244639198295848,9
++,164.0480425,1.485122770226903,16
++,183.26245525000004,1.6875601098832578,22
++,208.24119182500004,1.69350176870363,30
++,240.71354937250007,1.8113275472000034,33
++,282.9276141842501,1.679500796273286,46
++,337.8058984395251,1.9571766973167106,58
++,409.1476679713826,1.789055487543609,77
++,501.8919683627974,1.8717372395452763,123
++,622.4595588716368,1.8939113604560573,144
++,779.1974265331277,1.7932477190314826,140
++,982.956654493066,1.701529887372436,216
++,1247.843650840986,1.5697669985952254,292
++,1592.1967460932817,1.3342515112780033,363
++,2039.855769921266,1.1363343013200815,446
++,2621.812500897646,0.9874191986312193,610
++,3378.35625116694,0.9415868304140066,746
++,4361.8631265170225,0.895791130134844,884
++,5640.42206447213,0.912062434106652,1075
++,7302.548683813768,0.9309031049218067,1420
--,114.75,1.799056927867929,13
--,122.425,1.1161304387756235,6
--,129.1525,1.400042316544868,13
--,137.89825000000002,1.4341227339022402,10
--,149.267725,1.6234804055918137,8
--,164.0480425,1.5825466650245126,27
--,183.26245525000004,1.7170005092802183,22
--,208.24119182500004,1.9360824595825137,33
--,240.71354937250007,2.0775194369901024,30
--,282.9276141842501,1.7065252065063268,51
--,337.8058984395251,1.936918045226776,62
--,409.1476679713826,1.9761898554073314,83
--,501.8919683627974,1.9294456770818955,113
--,622.4595588716368,1.9808192303952425,133
--,779.1974265331277,2.0022391863815296,172
--,982.956654493066,1.629773852820656,230
--,1247.843650840986,1.5809292168732643,274
--,1592.1967460932817,1.3618749443007145,372
--,2039.855769921266,1.1422817008116002,483
--,2621.812500897646,1.0322019575864623,617
--,3378.35625116694,0.9314160079626969,721
--,4361.8631265170225,0.9005399463384629,852
--,5640.42206447213,0.9040948481978854,1091
--,7302.548683813768,0.9042144058047594,1299
all,114.75,1.6123031348303514,35
all,122.425,1.4058210124751789,34
all,129.1525,1.6600293646342719,43
all,137.89825000000002,1.67097022675177,41
all,149.267725,2.0153167861994326,42
all,164.0480425,1.8323974959047284,82
all,183.26245525000004,1.8723799984275369,84
all,208.24119182500004,1.937129888652302,123
all,240.71354937250007,2.093064077114242,123
all,282.9276141842501,1.960637378252076,207
all,337.8058984395251,2.1104511124973815,244
all,409.1476679713826,2.0608236445783557,314
all,501.8919683627974,2.05466346992695,452
all,622.4595588716368,2.01147551441073,541
all,779.1974265331277,1.9300929580429926,665
all,982.956654493066,1.7095540019266404,909
all,1247.843650840986,1.6054064720083407,1193
all,1592.1967460932817,1.35376530723889,1477
all,2039.855769921266,1.1680073143359533,1887
all,2621.812500897646,1.0071840565289674,2392
all,3378.35625116694,0.9258417728253578,2900
all,4361.8631265170225,0.879372040646387,3455
all,5640.42206447213,0.8804199186305892,4419
all,7302.548683813768,0.8842462830024641,5417
