orientation,chr_distance,peak_score,n
+-,105.0,0.984241539646943,8
+-,114.75,1.0498329950442424,12
+-,122.425,1.0414980781952428,10
+-,129.1525,1.1018973017004285,6
+-,137.89825000000002,1.0924094153081179,8
+-,149.267725,1.0565782759171798,12
+-,164.0480425,1.1269814483251124,21
+-,183.26245525000004,1.0283013575852125,18
+-,208.24119182500004,1.0568097576055775,17
+-,240.71354937250007,1.1187838690927112,29
+-,282.9276141842501,1.067082763910908,33
+-,337.8058984395251,1.0908229658725304,51
+-,409.1476679713826,1.07516810069374,58
+-,501.8919683627974,1.0534002118279842,102
+-,622.4595588716368,1.03689271397676,110
+-,779.1974265331277,1.0259559702494356,108
+-,982.956654493066,1.0115840128718172,181
+-,1247.843650840986,1.001425718977434,263
+-,1592.1967460932817,0.990132870472511,318
+-,2039.855769921266,0.9881514210618059,390
+-,2621.812500897646,0.9852094900799022,465
+-,3378.35625116694,0.9945902064676778,624
+-,4361.8631265170225,0.9877561249457674,763
+-,5640.42206447213,0.9979396387765593,955
+-,7302.548683813768,0.9970650927816478,1136
-+,105.0,1.0112854798888984,6
-+,114.75,1.013094548887383,9
-+,122.425,1.0618588607988457,11
-+,129.1525,1.0200466856581223,5
-+,137.89825000000002,1.02407791102036,9
-+,149.267725,1.0453939260467393,8
-+,164.0480425,1.0740537899138094,17
-+,183.26245525000004,1.0887838018145999,20
-+,208.24119182500004,1.1007906370741722,30
-+,240.71354937250007,1.0787946995409916,13
-+,282.9276141842501,1.1373858627081423,47
-+,337.8058984395251,1.1174594206534998,44
-+,409.1476679713826,1.118587429984147,65
-+,501.8919683627974,1.0855332628112397,78
-+,622.4595588716368,1.0575960934520865,122
-+,779.1974265331277,1.0312061445096048,126
-+,982.956654493066,1.0198656421136152,173
-+,1247.843650840986,0.9981939982409005,248
-+,1592.1967460932817,0.9892112496069342,303
-+,2039.855769921266,0.9908749086858935,362
-+,2621.812500897646,0.9851916187857869,456
-+,3378.35625116694,0.9880233823009474,595
-+,4361.8631265170225,1.0063038085217888,704
-+,5640.42206447213,0.9959013524400543,897
-+,7302.548683813768,0.999210837293415,1024
++,105.0,1.0116892699764868,11
++,114.75,0.9651839813452172,4
++,122.425,1.0620936329076969,11
++,129.1525,1.0227772595166147,5
++,137.89825000000002,1.085201564310826,9
++,149.267725,1.0386048461364916,8
++,164.0480425,1.0548316520273409,16
++,183.26245525000004,1.0882260891186437,17
++,208.24119182500004,1.088617415005565,33
++,240.71354937250007,1.126838620338875,34
++,282.9276141842501,1.140138913441644,55
++,337.8058984395251,1.0793408809247995,41
++,409.1476679713826,1.0932612451737829,70
++,501.8919683627974,1.0769291368270235,100
++,622.4595588716368,1.0476543166117973,121
++,779.1974265331277,1.0288441753327517,148
++,982.956654493066,1.007817220397964,188
++,1247.843650840986,0.9963049588569894,241
++,1592.1967460932817,0.9942787204830964,319
++,2039.855769921266,0.9907984535846575,430
++,2621.812500897646,0.9872854865041287,545
++,3378.35625116694,0.9943888392365787,717
++,4361.8631265170225,0.9785034789524867,854
++,5640.42206447213,0.9883063722984157,985
++,7302.548683813768,0.9811179438001031,1257
--,105.0,1.0242905026274416,9
--,114.75,1.0379031949202706,6
--,122.425,1.0573021604697246,9
--,129.1525,1.0579051423339998,6
--,137.89825000000002,1.0260733617810547,6
--,149.267725,1.0585542649057844,5
--,164.0480425,1.0755949687392659,15
--,183.26245525000004,1.0854783899903686,16
--,208.24119182500004,1.0878811338169614,25
--,240.71354937250007,1.0944762315866814,18
--,282.9276141842501,1.0899823304858014,36
--,337.8058984395251,1.105585310620733,40
--,409.1476679713826,1.0930952932900584,51
--,501.8919683627974,1.0526574404763456,65
--,622.4595588716368,1.0489666220877925,94
--,779.1974265331277,1.0322114340517148,126
--,982.956654493066,1.0124001443368598,155
--,1247.843650840986,0.990086419193142,200
--,1592.1967460932817,1.007956707301476,281
--,2039.855769921266,0.988403176369296,342
--,2621.812500897646,0.9816815069657518,424
--,3378.35625116694,0.9880741275249008,528
--,4361.8631265170225,0.9996082887465969,652
--,5640.42206447213,0.9965874987477941,833
--,7302.548683813768,0.994156405246518,944
all,105.0,1.0649369224179552,34
all,114.75,1.0711191384466434,31
all,122.425,1.1123742372638108,41
all,129.1525,1.1189015116938619,22
all,137.89825000000002,1.1171426998344218,32
all,149.267725,1.0985576639657417,33
all,164.0480425,1.1289977538666212,69
all,183.26245525000004,1.1134298413959502,71
all,208.24119182500004,1.120481279294237,105
all,240.71354937250007,1.1612726187146816,94
all,282.9276141842501,1.1487530139381545,171
all,337.8058984395251,1.1342855619007992,176
all,409.1476679713826,1.1263517348385936,244
all,501.8919683627974,1.0879279645981363,345
all,622.4595588716368,1.0639702438003331,447
all,779.1974265331277,1.0417679591280298,508
all,982.956654493066,1.0190926621354315,697
all,1247.843650840986,0.9960837940501536,952
all,1592.1967460932817,0.9932384007077829,1221
all,2039.855769921266,0.9841617701516072,1524
all,2621.812500897646,0.9759058204349488,1890
all,3378.35625116694,0.9857308783332033,2464
all,4361.8631265170225,0.9866744077124364,2973
all,5640.42206447213,0.9905318036038111,3670
all,7302.548683813768,0.9871565458284159,4361
