orientation,chr_distance,peak_score,n
+-,105.0,1.2379191361400246,8
+-,114.75,1.3170465884128113,12
+-,122.425,1.244209886755702,10
+-,129.1525,1.344967415891374,6
+-,137.89825000000002,1.3810662743453752,8
+-,149.267725,1.277125025678708,12
+-,164.0480425,1.5690193255555525,21
+-,183.26245525000004,1.1528367414109373,18
+-,208.24119182500004,1.2257318042767034,17
+-,240.71354937250007,1.3954994269452152,29
+-,282.9276141842501,1.3696622735060842,33
+-,337.8058984395251,1.384552955422443,51
+-,409.1476679713826,1.358984026334829,58
+-,501.8919683627974,1.3082821888614318,102
+-,622.4595588716368,1.1170388365233115,110
+-,779.1974265331277,1.067632846344157,108
+-,982.956654493066,1.0184434905674835,181
+-,1247.843650840986,0.9712058419552485,263
+-,1592.1967460932817,0.9632420819455294,318
+-,2039.855769921266,0.9715245871030986,390
+-,2621.812500897646,0.96824456932467,465
+-,3378.35625116694,0.9656033484825197,624
+-,4361.8631265170225,0.9618365684319091,763
+-,5640.42206447213,0.9646028814081049,955
+-,7302.548683813768,0.9665362745386283,1136
-+,105.0,1.1923440471091966,6
-+,114.75,1.1400849125106622,9
-+,122.425,1.2906524428063408,11
-+,129.1525,1.1507000460490944,5
-+,137.89825000000002,1.2311357246907284,9
-+,149.267725,1.2280178170667972,8
-+,164.0480425,1.2812633117781687,17
-+,183.26245525000004,1.4067185482546012,20
-+,208.24119182500004,1.512300371115911,30
-+,240.71354937250007,1.2809512093110789,13
-+,282.9276141842501,1.5778606652613312,47
-+,337.8058984395251,1.3859292001516519,44
-+,409.1476679713826,1.4837956528060965,65
-+,501.8919683627974,1.2413398410646699,78
-+,622.4595588716368,1.130483734167291,122
-+,779.1974265331277,1.0530609628752525,126
-+,982.956654493066,1.0338890567175654,173
-+,1247.843650840986,0.996314736705902,248
-+,1592.1967460932817,0.9555046706052451,303
-+,2039.855769921266,0.9634433026432625,362
-+,2621.812500897646,0.9607148197668376,456
-+,3378.35625116694,0.9676124649173075,595
-+,4361.8631265170225,0.9673994725283234,704
-+,5640.42206447213,0.9707402264258347,897
-+,7302.548683813768,0.9798212617888876,1024
++,105.0,1.1662243561846017,11
++,114.75,1.0374454096294639,4
++,122.425,1.377682707312086,11
++,129.1525,1.1711412270769053,5
++,137.89825000000002,1.3101793639197041,9
++,149.267725,1.2632046393467324,8
++,164.0480425,1.3865805055044023,16
++,183.26245525000004,1.3208701834120484,17
++,208.24119182500004,1.2894216897766217,33
++,240.71354937250007,1.4764450254447057,34
++,282.9276141842501,1.567620343138892,55
++,337.8058984395251,1.269849172526339,41
++,409.1476679713826,1.3059872085078514,70
++,501.8919683627974,1.2520552017460458,100
++,622.4595588716368,1.145747376304186,121
++,779.1974265331277,1.0556264355595082,148
++,982.956654493066,1.0197888329286187,188
++,1247.843650840986,0.9724716016151486,241
++,1592.1967460932817,0.9680842652203316,319
++,2039.855769921266,0.972948671027717,430
++,2621.812500897646,0.9694724895126906,545
++,3378.35625116694,0.9617650979972568,717
++,4361.8631265170225,0.9729044839716343,854
++,5640.42206447213,0.964454466267654,985
++,7302.548683813768,0.9744478344182913,1257
--,105.0,1.283533101651789,9
--,114.75,1.0888006000592876,6
--,122.425,1.329397088537469,9
--,129.1525,1.2777824460308462,6
--,137.89825000000002,1.2043696941994442,6
--,149.267725,1.2418199825159344,5
--,164.0480425,1.5019660593623576,15
--,183.26245525000004,1.3628135576207276,16
--,208.24119182500004,1.4167589769345443,25
--,240.71354937250007,1.2632676982822015,18
--,282.9276141842501,1.357213851562258,36
--,337.8058984395251,1.395317703032401,40
--,409.1476679713826,1.3624614669382742,51
--,501.8919683627974,1.2703092331633687,65
--,622.4595588716368,1.2011476223580326,94
--,779.1974265331277,1.0464137383455798,126
--,982.956654493066,0.9929951837706035,155
--,1247.843650840986,0.9933061044220508,200
--,1592.1967460932817,0.9678713241868087,281
--,2039.855769921266,0.955857717572633,342
--,2621.812500897646,0.9545891738298832,424
--,3378.35625116694,0.9677122306227778,528
--,4361.8631265170225,0.9688187831863734,652
--,5640.42206447213,0.9779039878596931,833
--,7302.548683813768,0.9776081846533679,944
all,105.0,1.4145841641754873,34
all,114.75,1.3172559553911358,31
all,122.425,1.5299575080403698,41
all,129.1525,1.4733349682535537,22
all,137.89825000000002,1.5196118851129905,32
all,149.267725,1.4593737566183913,33
all,164.0480425,1.6410065115225518,69
all,183.26245525000004,1.4755287288002779,71
all,208.24119182500004,1.520921213164227,105
all,240.71354937250007,1.5525204994688784,94
all,282.9276141842501,1.6434429789395224,171
all,337.8058984395251,1.501868237154508,176
all,409.1476679713826,1.516055905144901,244
all,501.8919683627974,1.3620522476936254,345
all,622.4595588716368,1.2027845199108926,447
all,779.1974265331277,1.0829084019804833,508
all,982.956654493066,1.0264080369393958,697
all,1247.843650840986,0.9754972235335004,952
all,1592.1967460932817,0.9454037524406833,1221
all,2039.855769921266,0.9481093704748771,1524
all,2621.812500897646,0.9412397547586854,1890
all,3378.35625116694,0.9423090256820503,2464
all,4361.8631265170225,0.944604910527464,2973
all,5640.42206447213,0.9501616893476272,3670
all,7302.548683813768,0.9532003188758125,4361
