orientation,chr_distance,peak_score
+-,42.5,2.6440005364708603
+-,66.25,5.027510312776218
+-,80.0,4.7962984946179645
+-,96.25,6.3738968808663525
+-,117.5,6.184270760728788
+-,146.25,5.436030077007621
+-,182.5,8.804474034887068
+-,230.0,4.449591704749386
+-,292.5,4.256500689924958
+-,372.5,6.329715435741919
+-,476.25,1.997718899873934
+-,612.5,4.809076576753812
+-,790.0,4.418680864223241
+-,1018.75,1.7690500355380645
+-,1316.25,0.9951739916208923
+-,1705.0,0.9799391080593889
+-,2210.0,0.9711961245925547
+-,2865.0,0.9858279742539913
+-,3717.5,0.991776445052738
+-,4826.25,0.9997859829379626
-+,48.75,0.9619554327045804
-+,56.25,1.3296879277390066
-+,66.25,1.0247629477488887
-+,80.0,1.1231967745653821
-+,96.25,1.5418859526486917
-+,117.5,1.3972254159771453
-+,146.25,1.2805706389014277
-+,182.5,1.5870585093264917
-+,230.0,1.6106855564043732
-+,292.5,1.3702919411322712
-+,372.5,1.0239801361833
-+,476.25,1.5656987309453063
-+,612.5,1.2813708247399496
-+,790.0,1.0066809778976615
-+,1018.75,0.9525429653654063
-+,1316.25,0.9555284752767603
-+,1705.0,0.9821138347670664
-+,2210.0,0.9754775890074774
-+,2865.0,0.9880714293308042
-+,3717.5,0.9965120004277617
-+,4826.25,0.9998694302203968
++,38.75,1.551628913114668
++,48.75,1.2157548849148299
++,56.25,2.0649242346361962
++,66.25,1.8756403712607561
++,117.5,1.8717122373621717
++,146.25,2.8041223749428843
++,182.5,3.833124102483008
++,230.0,1.4267224965903815
++,292.5,1.8162147991320874
++,372.5,1.1843384530234236
++,476.25,1.1923532708667455
++,612.5,2.2705726423690837
++,790.0,1.109553951251506
++,1018.75,1.0231403550863418
++,1316.25,0.9749853995279991
++,1705.0,0.9783600390438267
++,2210.0,0.9873612168212428
++,2865.0,0.9884649235933322
++,3717.5,0.9934796251129605
++,4826.25,0.9998359871609199
--,66.25,2.174734346880892
--,96.25,1.833181991192279
--,117.5,3.2625955873482826
--,146.25,1.4090181862230478
--,182.5,3.4736021553660823
--,230.0,2.813662988077434
--,292.5,3.659570410150378
--,372.5,2.9930794518367225
--,476.25,2.6812127752652493
--,612.5,2.912218825953923
--,790.0,1.4838262882427409
--,1018.75,1.0408111289051099
--,1316.25,0.9630925462647945
--,1705.0,0.972150576476295
--,2210.0,0.9739408565816015
--,2865.0,0.97947751906979
--,3717.5,0.9939357091715557
--,4826.25,0.9998908460271165
all,38.75,1.551628913114668
all,42.5,2.6440005364708603
all,48.75,1.0867566244505371
all,56.25,1.9593984449525503
all,66.25,3.2973467663532423
all,80.0,3.2512561332281895
all,96.25,4.019739558098856
all,117.5,4.139941963137088
all,146.25,3.8529796606100932
all,182.5,6.1012049810538285
all,230.0,3.1881043567990073
all,292.5,3.472854937902937
all,372.5,4.5267453058562035
all,476.25,2.6510749438446477
all,612.5,3.1878258234781325
all,790.0,2.3378099275533053
all,1018.75,1.3687271237492138
all,1316.25,0.916388665960425
all,1705.0,0.8789817082727164
all,2210.0,0.8659245858156867
all,2865.0,0.8970535838143252
all,3717.5,0.9366384817862285
all,4826.25,0.9975819659491699
