orientation,chr_distance,peak_score,n
+-,104.75,1.2465623510623611,6
+-,112.425,1.2650498663678151,8
+-,119.1525,1.2425957041977593,3
+-,127.89825,1.4048567702078554,8
+-,139.267725,1.178270046534256,5
+-,154.0480425,1.0515965958781512,2
+-,173.26245525000004,1.221439739520012,14
+-,198.24119182500004,1.3657608139056747,5
+-,230.71354937250007,1.3891795764650776,17
+-,272.9276141842501,1.2318625675497636,14
+-,327.8058984395251,1.038598461400807,11
+-,399.1476679713826,1.343686943163752,22
+-,491.8919683627974,1.1551192765813953,14
+-,612.4595588716368,1.3648011228610866,38
+-,769.1974265331277,1.1444964150307717,42
+-,972.956654493066,1.1984769196101175,58
+-,1237.843650840986,1.071786173297521,63
+-,1582.1967460932817,1.032819165424597,79
+-,2029.855769921266,0.98479414154188,91
+-,2611.812500897646,0.9782752928782099,130
+-,3368.35625116694,0.9764273655947519,108
+-,4351.8631265170225,0.9821520736937199,107
+-,5630.42206447213,0.9884142498604828,71
+-,7292.548683813768,0.9999161512429307,1
-+,95.0,1.2363466996015695,11
-+,119.1525,1.0871231204670948,3
-+,139.267725,1.1347163298398923,2
-+,154.0480425,1.2282054973425394,5
-+,173.26245525000004,1.7789988899429185,11
-+,198.24119182500004,1.5292096795298857,18
-+,230.71354937250007,1.0758435944432956,3
-+,272.9276141842501,1.5100140990175048,11
-+,327.8058984395251,1.577657818444555,14
-+,399.1476679713826,1.2073824526759271,17
-+,491.8919683627974,1.4009629097364646,28
-+,612.4595588716368,1.533498512013336,37
-+,769.1974265331277,1.1399126957415868,39
-+,972.956654493066,1.2345367146737165,49
-+,1237.843650840986,1.133222407408921,69
-+,1582.1967460932817,1.0486475954646655,82
-+,2029.855769921266,1.001529328430001,91
-+,2611.812500897646,0.965979951330776,118
-+,3368.35625116694,0.975815883987665,116
-+,4351.8631265170225,0.9829152451319003,106
-+,5630.42206447213,0.995034392363086,61
++,104.75,1.0166422209378316,2
++,112.425,1.0798777740094496,3
++,119.1525,1.0858327374870744,3
++,139.267725,1.2756858121540415,3
++,154.0480425,1.3662188793049386,8
++,173.26245525000004,1.2685146439998531,5
++,198.24119182500004,1.3033487075498948,11
++,230.71354937250007,1.2634294022129167,6
++,272.9276141842501,1.0904282738799707,6
++,327.8058984395251,1.4826556521643135,20
++,399.1476679713826,1.6074681882351332,15
++,491.8919683627974,1.3052982545795726,30
++,612.4595588716368,1.2903735464735884,29
++,769.1974265331277,1.4374398450684236,39
++,972.956654493066,1.2648168444001793,52
++,1237.843650840986,1.1228454401764385,66
++,1582.1967460932817,1.0513320832932211,84
++,2029.855769921266,0.9855208562099678,87
++,2611.812500897646,0.9703251021945514,112
++,3368.35625116694,0.974990034804468,113
++,4351.8631265170225,0.9807687746967403,99
++,5630.42206447213,0.9884269904260683,55
++,7292.548683813768,0.9999154715473867,2
--,95.0,1.077808232443524,3
--,112.425,1.2590037595828547,8
--,119.1525,1.0558726022223885,3
--,139.267725,1.1494851321901185,8
--,198.24119182500004,1.1011090867525126,3
--,272.9276141842501,1.504779871607131,16
--,327.8058984395251,1.2954592935652118,26
--,399.1476679713826,1.473326790934584,26
--,491.8919683627974,1.3343833787767374,27
--,612.4595588716368,1.1575516627704163,33
--,769.1974265331277,1.2964759183562273,44
--,972.956654493066,1.1950685084077086,44
--,1237.843650840986,1.0958864355636808,58
--,1582.1967460932817,1.0333280934490157,74
--,2029.855769921266,1.0007855307571978,96
--,2611.812500897646,0.9806923380465045,152
--,3368.35625116694,0.980681740110142,106
--,4351.8631265170225,0.9861021690230247,96
--,5630.42206447213,0.9912218272436225,90
all,95.0,1.2508312841936822,14
all,104.75,1.2352562402131062,8
all,112.425,1.3689377075527451,19
all,119.1525,1.2898301124854137,12
all,127.89825,1.4048567702078554,8
all,139.267725,1.3910178414219394,18
all,154.0480425,1.4377788882305673,15
all,173.26245525000004,1.6671685420062834,30
all,198.24119182500004,1.649580970593525,37
all,230.71354937250007,1.4798379343928856,26
all,272.9276141842501,1.6129169667591523,47
all,327.8058984395251,1.5358788282403544,71
all,399.1476679713826,1.624619215973266,80
all,491.8919683627974,1.5119075653799605,99
all,612.4595588716368,1.5114504078043378,137
all,769.1974265331277,1.3789381311343027,164
all,972.956654493066,1.347275038877561,203
all,1237.843650840986,1.1750816077181736,256
all,1582.1967460932817,1.0771947978841414,319
all,2029.855769921266,0.9868101571173311,365
all,2611.812500897646,0.9468300298705075,512
all,3368.35625116694,0.9448427212441936,443
all,4351.8631265170225,0.955330356825945,408
all,5630.42206447213,0.9699178311544319,277
all,7292.548683813768,0.9998318764951319,3
