orientation,chr_distance,peak_score,n
+-,105.0,2.6716605156552156,10
+-,114.75,2.4925284847363853,8
+-,122.425,3.2909651204211308,5
+-,129.1525,2.9809295049363063,14
+-,137.89825000000002,3.1073611963596055,12
+-,149.267725,3.067885628418829,7
+-,164.0480425,3.0938775833704772,23
+-,183.26245525000004,3.23617527446813,16
+-,208.24119182500004,2.644158290835164,27
+-,240.71354937250007,2.9459124442883344,36
+-,282.9276141842501,2.7185612361842244,46
+-,337.8058984395251,2.3652521786086593,58
+-,409.1476679713826,2.1015527765501782,75
+-,501.8919683627974,1.9184848202505203,112
+-,622.4595588716368,1.5149781094800088,120
+-,779.1974265331277,1.2226984411537862,196
+-,982.956654493066,1.061590833582954,237
+-,1247.843650840986,0.9938146427791591,322
+-,1592.1967460932817,0.934328641047171,383
+-,2039.855769921266,0.9298810271331601,475
+-,2621.812500897646,0.9328265137777737,615
+-,3378.35625116694,0.933463787069214,734
+-,4361.8631265170225,0.940657793962397,823
+-,5640.42206447213,0.9180398304888289,1073
+-,7302.548683813768,0.9423311589706977,1242
-+,105.0,0.9153238357766905,11
-+,114.75,1.00382150611331,6
-+,122.425,0.8585192819537771,14
-+,129.1525,1.0022055906911427,11
-+,137.89825000000002,1.0356630762996393,10
-+,149.267725,0.9845690063783242,8
-+,164.0480425,0.9529567863681125,20
-+,183.26245525000004,1.0122997819955413,24
-+,208.24119182500004,0.9864550933743265,22
-+,240.71354937250007,1.0018819833180856,30
-+,282.9276141842501,0.9772889974387554,53
-+,337.8058984395251,0.9785559711874166,55
-+,409.1476679713826,0.928087985129094,75
-+,501.8919683627974,0.9536208869728189,103
-+,622.4595588716368,0.9638663662295857,146
-+,779.1974265331277,0.9552425177460228,157
-+,982.956654493066,0.9655607682682001,249
-+,1247.843650840986,0.9714671151278466,292
-+,1592.1967460932817,0.9370366468086675,371
-+,2039.855769921266,0.9536231949519518,458
-+,2621.812500897646,0.921728967023144,574
-+,3378.35625116694,0.914781384050258,701
-+,4361.8631265170225,0.9250302035539467,896
-+,5640.42206447213,0.9368374687867189,1175
-+,7302.548683813768,0.9520573590283122,1452
++,105.0,1.4909516162992045,9
++,114.75,1.7452935257416067,10
++,122.425,1.2174196753338296,5
++,129.1525,1.6877133344853026,4
++,137.89825000000002,1.6298495565968678,10
++,149.267725,1.9768262730213517,15
++,164.0480425,1.5857806407354311,14
++,183.26245525000004,1.4996917398129557,22
++,208.24119182500004,1.6205549791111857,44
++,240.71354937250007,1.6293700929683546,32
++,282.9276141842501,1.3991164524627708,52
++,337.8058984395251,1.3761517711336724,65
++,409.1476679713826,1.3998472761813046,79
++,501.8919683627974,1.1900009161722112,119
++,622.4595588716368,1.1697821512411835,129
++,779.1974265331277,1.0601788829268903,163
++,982.956654493066,1.0067454755034462,194
++,1247.843650840986,0.9619052109311439,287
++,1592.1967460932817,0.965325826021695,357
++,2039.855769921266,0.9599734340142103,467
++,2621.812500897646,0.9366164483933542,575
++,3378.35625116694,0.9118393994082291,764
++,4361.8631265170225,0.9309683983445103,837
++,5640.42206447213,0.933637903276006,1083
++,7302.548683813768,0.9356330523070707,1418
--,105.0,1.3977538896724435,12
--,114.75,1.6419732570420011,11
--,122.425,1.5944154053855013,10
--,129.1525,1.5525248293492542,14
--,137.89825000000002,1.5846060228753722,9
--,149.267725,1.6846433878117644,12
--,164.0480425,1.665259950493354,25
--,183.26245525000004,1.6637124358175526,22
--,208.24119182500004,1.5042789199191606,30
--,240.71354937250007,1.627512514700967,25
--,282.9276141842501,1.495375118716133,56
--,337.8058984395251,1.4892476691267975,66
--,409.1476679713826,1.3878520294508554,85
--,501.8919683627974,1.277184310978174,118
--,622.4595588716368,1.1496720128779996,146
--,779.1974265331277,1.0995209578011518,149
--,982.956654493066,0.9868301431818239,229
--,1247.843650840986,0.9654391073709114,292
--,1592.1967460932817,0.9378302522023472,366
--,2039.855769921266,0.9214168622481513,487
--,2621.812500897646,0.9516718251255096,628
--,3378.35625116694,0.9299387687481959,701
--,4361.8631265170225,0.9238126634766933,899
--,5640.42206447213,0.9549777364198064,1088
--,7302.548683813768,0.9409533568699029,1305
all,105.0,1.5520934820830556,42
all,114.75,1.7260402271655453,35
all,122.425,1.4129406456159919,34
all,129.1525,1.8254899868033072,43
all,137.89825000000002,1.828628762991596,41
all,149.267725,1.8548260263842815,42
all,164.0480425,1.8114228416760132,82
all,183.26245525000004,1.6819617710843136,84
all,208.24119182500004,1.6873352731966065,123
all,240.71354937250007,1.8290474932333443,123
all,282.9276141842501,1.582641768389789,207
all,337.8058984395251,1.5322200815007776,244
all,409.1476679713826,1.4345223837713377,314
all,501.8919683627974,1.3337187205734418,452
all,622.4595588716368,1.185079054173024,541
all,779.1974265331277,1.0925402380968867,665
all,982.956654493066,1.0041227606461907,909
all,1247.843650840986,0.9733333956075763,1193
all,1592.1967460932817,0.9428261109991284,1477
all,2039.855769921266,0.9401584308141345,1887
all,2621.812500897646,0.9358241298832235,2392
all,3378.35625116694,0.9219693567563232,2900
all,4361.8631265170225,0.9293640665994555,3455
all,5640.42206447213,0.9354928829681117,4419
all,7302.548683813768,0.9424238530506548,5417
