orientation,chr_distance,peak_score
+-,42.5,0.949202923479032
+-,66.25,0.9671115725050723
+-,80.0,0.9495788368764555
+-,96.25,0.9847723956395603
+-,117.5,0.9661427680169377
+-,146.25,0.963958589080906
+-,182.5,1.01798014887759
+-,230.0,1.0018670658280249
+-,292.5,0.9805386113305943
+-,372.5,1.014911898610973
+-,476.25,0.9964896242725317
+-,612.5,0.9876212599086525
+-,790.0,0.9950334395477942
+-,1018.75,1.0044523409607995
+-,1316.25,1.0038745285078576
+-,1705.0,0.9996585212725538
+-,2210.0,0.9998566324173134
+-,2865.0,0.9990920418899794
+-,3717.5,0.9981955846359507
+-,4826.25,0.9999902943127627
-+,48.75,0.9190661866295107
-+,56.25,0.8679843521564076
-+,66.25,0.9139544064258571
-+,80.0,0.984910419000909
-+,96.25,0.9964415269329047
-+,117.5,0.9890323198371526
-+,146.25,0.982383812469752
-+,182.5,1.0050434670542718
-+,230.0,0.9930967233956064
-+,292.5,1.0005836148567926
-+,372.5,1.0083535875708267
-+,476.25,0.9807054164009186
-+,612.5,1.016322354558733
-+,790.0,1.0038470402690383
-+,1018.75,1.0044089293661225
-+,1316.25,0.996080047356972
-+,1705.0,0.9957659828521112
-+,2210.0,0.9973141242807645
-+,2865.0,0.9973852135799877
-+,3717.5,1.0001759224001041
-+,4826.25,0.9999762398061217
++,38.75,0.9620424605878174
++,48.75,0.8940984313546742
++,56.25,0.9150640309705736
++,66.25,0.9621353767742259
++,117.5,0.9939926517112727
++,146.25,0.9875967779665803
++,182.5,1.0159294870508486
++,230.0,0.9955446849988029
++,292.5,0.9890220410790332
++,372.5,0.9987604614725485
++,476.25,0.9904367491685934
++,612.5,1.0115322093035675
++,790.0,1.0061552193077423
++,1018.75,1.0111367340261923
++,1316.25,0.9939350414331714
++,1705.0,0.9984244351030238
++,2210.0,1.0036804402121307
++,2865.0,1.001234874034125
++,3717.5,1.0017705662919465
++,4826.25,0.9999987526515147
--,66.25,0.9390283306154829
--,96.25,0.950577187613287
--,117.5,0.9864113220346364
--,146.25,0.9852541529233079
--,182.5,0.9988871256284437
--,230.0,0.9781597485672678
--,292.5,1.0145345274737463
--,372.5,0.9900667955856449
--,476.25,0.9910225165047778
--,612.5,0.9988938233702914
--,790.0,1.0013937765359968
--,1018.75,1.0023252276930876
--,1316.25,0.9954421293663476
--,1705.0,0.997798307599674
--,2210.0,0.9975656948912045
--,2865.0,1.003699199641744
--,3717.5,0.9987471029781424
--,4826.25,1.0000275347113283
all,38.75,0.9620424605878174
all,42.5,0.949202923479032
all,48.75,0.9247034542365882
all,56.25,0.9105145546531399
all,66.25,0.9605581551555054
all,80.0,0.9742810324846782
all,96.25,0.980479852357136
all,117.5,0.9814317504348661
all,146.25,0.9706360187744472
all,182.5,1.0182077641848446
all,230.0,0.9871243600424917
all,292.5,0.996359454130476
all,372.5,1.006241622000653
all,476.25,0.9850161512882589
all,612.5,1.0058206291089604
all,790.0,1.0031449059799555
all,1018.75,1.0123952089072035
all,1316.25,0.9939634276537563
all,1705.0,0.9924065321715515
all,2210.0,0.9985871763701168
all,2865.0,1.0011058038563045
all,3717.5,0.9979901061515846
all,4826.25,0.9999617761823442
