orientation,chr_distance,peak_score,n
+-,105.0,0.9182469593032863,6
+-,114.75,0.9192664355237146,8
+-,122.425,0.9851668564929312,3
+-,129.1525,0.9744125194867581,8
+-,137.89825000000002,0.9665795790723309,5
+-,164.0480425,1.0395487951243523,8
+-,183.26245525000004,1.0230158497925528,8
+-,208.24119182500004,0.9679137736366682,13
+-,240.71354937250007,0.9966413481645399,12
+-,282.9276141842501,0.9668674499064595,11
+-,337.8058984395251,0.9303399481776883,14
+-,409.1476679713826,1.016353487167369,19
+-,501.8919683627974,0.9649817216051911,14
+-,622.4595588716368,0.9685466800980527,41
+-,779.1974265331277,1.0167661361572047,39
+-,982.956654493066,0.9627202630099092,60
+-,1247.843650840986,0.9715140513492954,68
+-,1592.1967460932817,0.9977044303991667,78
+-,2039.855769921266,0.9925071950047795,89
+-,2621.812500897646,0.9903165398082623,129
+-,3378.35625116694,1.0055193563062452,106
+-,4361.8631265170225,0.9907797919649175,109
+-,5640.42206447213,1.0002234195517818,68
+-,7302.548683813768,0.9994122839929507,1
-+,95.0,0.937400453435784,11
-+,122.425,0.9522317810728096,3
-+,137.89825000000002,0.9830202394362693,2
-+,164.0480425,0.9879039479612739,10
-+,183.26245525000004,0.9858808229722024,9
-+,208.24119182500004,1.0290757167710818,15
-+,240.71354937250007,0.996630403474631,10
-+,282.9276141842501,0.9669295698514617,7
-+,337.8058984395251,1.0082098200785705,11
-+,409.1476679713826,0.9352691555417748,19
-+,501.8919683627974,0.9588823005200543,29
-+,622.4595588716368,1.0530559903798609,36
-+,779.1974265331277,0.972139229877795,44
-+,982.956654493066,0.972825653542974,44
-+,1247.843650840986,0.9686232001241344,69
-+,1592.1967460932817,1.0045778716929405,80
-+,2039.855769921266,0.9834297403535257,94
-+,2621.812500897646,0.9889115522467529,117
-+,3378.35625116694,0.9992706778958627,114
-+,4361.8631265170225,0.999185672495238,106
-+,5640.42206447213,1.0064226448577935,61
++,105.0,0.9366287436252088,2
++,114.75,0.995074472420278,3
++,122.425,0.9982717115139484,3
++,137.89825000000002,1.0218712898706883,3
++,149.267725,0.9548725577997339,5
++,164.0480425,0.9857292670077726,5
++,183.26245525000004,1.054849226119953,6
++,208.24119182500004,1.044376646796515,10
++,240.71354937250007,1.002481394622816,4
++,282.9276141842501,1.098584929493217,8
++,337.8058984395251,0.9679872300262753,21
++,409.1476679713826,0.9471062790697087,12
++,501.8919683627974,0.9487056172152732,34
++,622.4595588716368,0.9515710363596374,27
++,779.1974265331277,0.9788988895448306,39
++,982.956654493066,0.9709099076213956,54
++,1247.843650840986,0.9616126507847949,64
++,1592.1967460932817,0.9779889831035107,84
++,2039.855769921266,1.000906655305472,89
++,2621.812500897646,0.9918068385545794,111
++,3378.35625116694,0.9975140587277764,111
++,4361.8631265170225,1.0008870869786104,98
++,5640.42206447213,0.9967204083376248,55
++,7302.548683813768,1.0000032716111378,2
--,95.0,0.9497486060366677,3
--,114.75,0.9467708047596815,8
--,122.425,1.0153021711601293,3
--,137.89825000000002,0.9458564964326341,8
--,208.24119182500004,0.9844785342954565,3
--,240.71354937250007,1.0080307487042184,5
--,282.9276141842501,1.0314680278568997,14
--,337.8058984395251,1.0168734567389732,26
--,409.1476679713826,1.051825934681985,29
--,501.8919683627974,1.0613249584084516,23
--,622.4595588716368,1.0092141146188474,33
--,779.1974265331277,0.9770353584650431,42
--,982.956654493066,0.9565069848374851,44
--,1247.843650840986,0.9493927786444056,60
--,1592.1967460932817,1.0027680349260721,72
--,2039.855769921266,1.0016344404547584,98
--,2621.812500897646,1.0161418144932832,154
--,3378.35625116694,1.0039913637796105,103
--,4361.8631265170225,0.9975725953091088,96
--,5640.42206447213,1.0038456252398582,89
all,95.0,0.9391464089790187,14
all,105.0,0.9105298136589421,8
all,114.75,0.943644607716717,19
all,122.425,0.9913502979406467,12
all,129.1525,0.9744125194867581,8
all,137.89825000000002,0.9587131203106644,18
all,149.267725,0.9548725577997339,5
all,164.0480425,1.0108627035902606,23
all,183.26245525000004,1.0388312396743657,23
all,208.24119182500004,1.0156317770653005,41
all,240.71354937250007,1.001278218600803,31
all,282.9276141842501,1.0291255039119185,40
all,337.8058984395251,0.970154969262288,72
all,409.1476679713826,0.990074790900874,79
all,501.8919683627974,0.9731815897744152,100
all,622.4595588716368,0.9948426864856309,137
all,779.1974265331277,0.9797372036334947,164
all,982.956654493066,0.9509483725364953,202
all,1247.843650840986,0.9480332887414527,261
all,1592.1967460932817,0.9937151041154159,314
all,2039.855769921266,0.9922709220613078,370
all,2621.812500897646,0.996300434717149,511
all,3378.35625116694,1.0027985085756599,434
all,4361.8631265170225,0.9938396761221011,409
all,5640.42206447213,1.0051648685459167,273
all,7302.548683813768,0.9994178697708331,3
