orientation,chr_distance,peak_score
+-,42.5,1.6237398658736188
+-,66.25,2.2025757290077728
+-,80.0,2.06792928881672
+-,96.25,1.9609897357425707
+-,117.5,2.202474158983065
+-,146.25,2.195707641378034
+-,182.5,2.5024405058275185
+-,230.0,1.7623798703162472
+-,292.5,1.746837578415724
+-,372.5,1.934657804787014
+-,476.25,1.2777969689017432
+-,612.5,1.3014080228741078
+-,790.0,1.2584883408978145
+-,1018.75,1.060974074746633
+-,1316.25,0.9889808938334779
+-,1705.0,0.9911069132072536
+-,2210.0,0.9896097814106148
+-,2865.0,0.9946648081874014
+-,3717.5,0.9954759650469753
+-,4826.25,0.9998117559846262
-+,48.75,0.8983336953302512
-+,56.25,0.9634226389843384
-+,66.25,0.8906974643990864
-+,80.0,0.9915954184833282
-+,96.25,1.0091072001379329
-+,117.5,1.103027921734903
-+,146.25,1.0515296418931064
-+,182.5,1.081556017781419
-+,230.0,1.0830953184778696
-+,292.5,1.0054919961564177
-+,372.5,0.9612451987467652
-+,476.25,1.0399211144677079
-+,612.5,1.0127403380824287
-+,790.0,0.9999205384570705
-+,1018.75,0.9904867942767733
-+,1316.25,0.9853497263590828
-+,1705.0,0.9930893005553694
-+,2210.0,0.9952054617111904
-+,2865.0,0.9974029450685693
-+,3717.5,0.998256310211193
-+,4826.25,1.0000912708854177
++,38.75,1.2404496123319817
++,48.75,1.1580110974532223
++,56.25,1.2499543133210342
++,66.25,1.2672434126893461
++,117.5,1.3517501719473721
++,146.25,1.4932863271348302
++,182.5,1.5106051700583298
++,230.0,1.2031864015393121
++,292.5,1.284041307107764
++,372.5,1.1122322754757155
++,476.25,1.071424968770273
++,612.5,1.1308772359614725
++,790.0,1.0153979800749084
++,1018.75,0.9965824309659208
++,1316.25,0.9809073936277027
++,1705.0,0.9931127378136747
++,2210.0,0.9956613243999988
++,2865.0,0.9938718731184455
++,3717.5,0.9979120757207596
++,4826.25,0.9999557829922139
--,66.25,1.236593116257241
--,96.25,1.335421275944645
--,117.5,1.6081037471130866
--,146.25,1.0782404097495433
--,182.5,1.3363137326120027
--,230.0,1.466226773285229
--,292.5,1.3004044593373885
--,372.5,1.292035506519066
--,476.25,1.1867282273276067
--,612.5,1.208773853325683
--,790.0,1.0332266471293177
--,1018.75,1.0017074177719603
--,1316.25,0.9980807213733129
--,1705.0,0.9916127934644029
--,2210.0,0.9902702113416435
--,2865.0,0.9917052862738511
--,3717.5,0.9969062677339746
--,4826.25,0.9999075734855314
all,38.75,1.2404496123319817
all,42.5,1.6237398658736188
all,48.75,1.0115857240751378
all,56.25,1.1814493517815006
all,66.25,1.6121292732385322
all,80.0,1.5276038722663814
all,96.25,1.553280914801601
all,117.5,1.8778478324474608
all,146.25,1.7686760118158342
all,182.5,1.962921057343651
all,230.0,1.5793663689982964
all,292.5,1.5113841234040923
all,372.5,1.5769845791102033
all,476.25,1.3005647163883733
all,612.5,1.2919844853707487
all,790.0,1.1537578717485568
all,1018.75,1.038296408242387
all,1316.25,0.9609314014189942
all,1705.0,0.9597900148057006
all,2210.0,0.9585795090116321
all,2865.0,0.9671963615926096
all,3717.5,0.9717144575049663
all,4826.25,0.9993616407323189
