orientation,chr_distance,peak_score,n
+-,105.0,1.1884621953008239,10
+-,114.75,1.220436523981802,8
+-,122.425,1.2677453941038346,5
+-,129.1525,1.2694775768308073,14
+-,137.89825000000002,1.2737393303410656,12
+-,149.267725,1.264771351808247,7
+-,164.0480425,1.2981647172331487,23
+-,183.26245525000004,1.3616207360204284,16
+-,208.24119182500004,1.3163776823722604,27
+-,240.71354937250007,1.269727976069017,36
+-,282.9276141842501,1.2680265851874084,46
+-,337.8058984395251,1.20499455796832,58
+-,409.1476679713826,1.2004378934873072,75
+-,501.8919683627974,1.1927154056807825,112
+-,622.4595588716368,1.1362710499439368,120
+-,779.1974265331277,1.0966619070416983,196
+-,982.956654493066,1.0458881949750156,237
+-,1247.843650840986,1.0102688762572165,322
+-,1592.1967460932817,0.9870564777757569,383
+-,2039.855769921266,0.9788734828202257,475
+-,2621.812500897646,0.983170116941734,615
+-,3378.35625116694,0.9921111116852231,734
+-,4361.8631265170225,0.9792093867143263,823
+-,5640.42206447213,0.9685593052377067,1073
+-,7302.548683813768,0.9766964632543261,1242
-+,105.0,0.9715834541802698,11
-+,114.75,0.960524119938341,6
-+,122.425,0.9317929881483418,14
-+,129.1525,0.9891873777474094,11
-+,137.89825000000002,0.9831548381363812,10
-+,149.267725,1.0029455027927567,8
-+,164.0480425,1.0286045155023067,20
-+,183.26245525000004,0.9903054576138348,24
-+,208.24119182500004,1.0094901289586582,22
-+,240.71354937250007,1.0252554413633157,30
-+,282.9276141842501,1.029663003396246,53
-+,337.8058984395251,1.016335725531261,55
-+,409.1476679713826,0.9956701680557629,75
-+,501.8919683627974,1.0093496844179093,103
-+,622.4595588716368,1.00711206071419,146
-+,779.1974265331277,0.9878086461977906,157
-+,982.956654493066,0.9883205742483647,249
-+,1247.843650840986,0.9867869559391356,292
-+,1592.1967460932817,0.9898838635506457,371
-+,2039.855769921266,0.9720206116450205,458
-+,2621.812500897646,0.969864520973851,574
-+,3378.35625116694,0.9655918731825436,701
-+,4361.8631265170225,0.9732948331532417,896
-+,5640.42206447213,0.9700233549239248,1175
-+,7302.548683813768,0.983956315598243,1452
++,105.0,1.0959979117739533,9
++,114.75,1.1054076684852967,10
++,122.425,1.0780123240774109,5
++,129.1525,1.1428488470255214,4
++,137.89825000000002,1.0745167174156243,10
++,149.267725,1.1443664206999875,15
++,164.0480425,1.1037979923703647,14
++,183.26245525000004,1.134247985668601,22
++,208.24119182500004,1.1446219465575327,44
++,240.71354937250007,1.119007508379149,32
++,282.9276141842501,1.0797630128083087,52
++,337.8058984395251,1.0864441672722682,65
++,409.1476679713826,1.0802069027303003,79
++,501.8919683627974,1.0734043205668389,119
++,622.4595588716368,1.0434916449761753,129
++,779.1974265331277,1.0310483093884855,163
++,982.956654493066,1.0187725070116511,194
++,1247.843650840986,0.9960493874412982,287
++,1592.1967460932817,0.9783234428888681,357
++,2039.855769921266,0.973940387419529,467
++,2621.812500897646,0.976954694020874,575
++,3378.35625116694,0.9774865376778503,764
++,4361.8631265170225,0.9841899078181691,837
++,5640.42206447213,0.9866300076918051,1083
++,7302.548683813768,0.9698833202620203,1418
--,105.0,1.0749921089444712,12
--,114.75,1.0841592921187622,11
--,122.425,1.0885948884346792,10
--,129.1525,1.069213003150764,14
--,137.89825000000002,1.1077025875269817,9
--,149.267725,1.1440107857679886,12
--,164.0480425,1.1292525539406089,25
--,183.26245525000004,1.143315994180715,22
--,208.24119182500004,1.1069638527188357,30
--,240.71354937250007,1.122449556080101,25
--,282.9276141842501,1.1326757688281175,56
--,337.8058984395251,1.1244764447364717,66
--,409.1476679713826,1.1296097788039838,85
--,501.8919683627974,1.086552066620045,118
--,622.4595588716368,1.0949310251767148,146
--,779.1974265331277,1.0308214793895434,149
--,982.956654493066,1.0088699123713059,229
--,1247.843650840986,0.9920946373445609,292
--,1592.1967460932817,0.9847914174554718,366
--,2039.855769921266,0.9861573565114132,487
--,2621.812500897646,0.9687773454305207,628
--,3378.35625116694,0.9689013487328024,701
--,4361.8631265170225,0.9920788938594028,899
--,5640.42206447213,0.9608707013643147,1088
--,7302.548683813768,0.9742531874987987,1305
all,105.0,1.079094694912623,42
all,114.75,1.0985011005650338,35
all,122.425,1.046817160624247,34
all,129.1525,1.1188800415551237,43
all,137.89825000000002,1.114677648672642,41
all,149.267725,1.1353423726826883,42
all,164.0480425,1.1486879295009385,82
all,183.26245525000004,1.1356013035147414,84
all,208.24119182500004,1.1495687256780895,123
all,240.71354937250007,1.1404388668429712,123
all,282.9276141842501,1.1205271707179938,207
all,337.8058984395251,1.1080480823255474,244
all,409.1476679713826,1.1013295192078278,314
all,501.8919683627974,1.0909797341263843,452
all,622.4595588716368,1.0678967214186383,541
all,779.1974265331277,1.0404354919956733,665
all,982.956654493066,1.015137293695871,909
all,1247.843650840986,0.9968159514856948,1193
all,1592.1967460932817,0.985058258551196,1477
all,2039.855769921266,0.9778977291206398,1887
all,2621.812500897646,0.9747563066675131,2392
all,3378.35625116694,0.9760515765201345,2900
all,4361.8631265170225,0.9821781165396515,3455
all,5640.42206447213,0.9713000748497582,4419
all,7302.548683813768,0.9760330259691535,5417
