orientation,dist,n,peak_score
++,105000.0,1,nan
++,114750.0,5,1.0174291938879503
++,122425.0,1,1.0387647386373244
++,129152.5,4,0.9688306337409183
++,137898.0,3,0.9374960804633893
++,149267.0,1,0.8615137585396248
++,164047.5,2,1.0107017515797982
++,183262.0,1,0.8934646569807834
++,208240.5,4,1.0814575990331732
++,240713.0,3,1.0886494883770033
++,282927.0,6,1.0396057926529731
++,337805.5,5,0.9794393866081743
++,409147.5,9,0.9798495114682471
++,501891.5,16,0.9979780535168558
++,622459.0,19,0.9805803411803312
++,779197.0,17,0.9871787232111912
++,982956.0,23,0.998996630756104
++,1247843.0,40,0.9904163575807765
++,1592196.5,38,0.995779690803735
++,2039855.5,47,0.9971408322928685
++,2621812.0,67,0.9993809879987375
++,3378355.5,63,1.0024906313359336
++,4361862.5,88,1.002474236542613
++,5640421.5,115,0.9993446519062023
++,7302548.0,129,0.9988091344719665
++,9463313.0,100,1.001493206401642
+-,105000.0,2,0.8139146531825595
+-,129152.5,1,1.1286758021315537
+-,137898.0,4,1.1007775418188088
+-,149267.0,4,0.9511312503060043
+-,164047.5,1,0.9215132457120558
+-,183262.0,3,1.03408136448085
+-,208240.5,3,0.9420223182911482
+-,240713.0,2,0.8155253594981434
+-,282927.0,6,0.9328164484964088
+-,337805.5,3,1.014478259756011
+-,409147.5,14,1.0179871028401215
+-,501891.5,9,0.9934893737939521
+-,622459.0,17,1.00924476837195
+-,779197.0,21,0.9973379826647136
+-,982956.0,25,0.9976648483806666
+-,1247843.0,37,0.9949398270007381
+-,1592196.5,33,0.9890116560458078
+-,2039855.5,43,0.9989340148182082
+-,2621812.0,76,1.0069905616760957
+-,3378355.5,56,0.9991240029862178
+-,4361862.5,77,1.0026544488743612
+-,5640421.5,86,1.0000031641598408
+-,7302548.0,123,1.0009255845016214
+-,9463313.0,95,0.9992679550029525
-+,105000.0,2,0.8793111729291783
-+,114750.0,1,1.0064060066220843
-+,122425.0,1,0.9656750130515818
-+,129152.5,4,0.926961297245154
-+,149267.0,1,1.5160720848745604
-+,164047.5,2,0.9422052201069019
-+,183262.0,2,0.894755194802967
-+,208240.5,5,1.309194736575136
-+,240713.0,4,1.0479556434975232
-+,282927.0,7,1.0656090941470564
-+,337805.5,10,0.9993813047431976
-+,409147.5,11,0.999927440822606
-+,501891.5,14,0.9584610251649879
-+,622459.0,22,0.9851209478352189
-+,779197.0,31,1.0039456148100698
-+,982956.0,24,0.9889202406996799
-+,1247843.0,35,0.9966635067392057
-+,1592196.5,31,0.9819163123538979
-+,2039855.5,42,1.0052103803739771
-+,2621812.0,48,1.0039168903171067
-+,3378355.5,73,0.9961835708371393
-+,4361862.5,76,0.9979390429897125
-+,5640421.5,88,0.9967642213304891
-+,7302548.0,100,0.9980895565115225
-+,9463313.0,78,1.0021146559824095
--,105000.0,2,0.9911865784036767
--,114750.0,1,1.0209413143869446
--,122425.0,1,1.0606624959242945
--,129152.5,2,1.6979152092699514
--,137898.0,3,0.9870868308459211
--,149267.0,4,1.0805138530406764
--,164047.5,3,0.97627446311069
--,183262.0,2,1.276779125532746
--,208240.5,5,1.0109020085900706
--,240713.0,9,1.0096483462931671
--,282927.0,11,1.0229948679709788
--,337805.5,6,1.0020662581716084
--,409147.5,10,1.0146806824240773
--,501891.5,8,1.0080275392326377
--,622459.0,19,1.0080305652156671
--,779197.0,13,1.0064093118564092
--,982956.0,20,0.9962296553506642
--,1247843.0,24,0.9990721913066557
--,1592196.5,41,0.9930617069439365
--,2039855.5,39,1.003653680454556
--,2621812.0,56,1.0032566213671361
--,3378355.5,93,1.0000547413123264
--,4361862.5,87,1.0015768175771445
--,5640421.5,78,0.9948508294430968
--,7302548.0,135,0.9989180433952998
--,9463313.0,91,0.9985189974398159
nan,105000.0,19,0.9253929084723961
nan,105000.0,300,0.9497435859009205
nan,105000.0,23,0.9348674950792066
nan,105000.0,27,1.0303909973868388
nan,105000.0,15,0.9957896235483281
nan,114750.0,284,0.9716460555870725
nan,114750.0,21,0.9538343171532635
nan,114750.0,18,0.9816286648516439
nan,114750.0,16,0.9878219848490241
nan,114750.0,16,0.9592266972662715
nan,122425.0,177,0.988839724910544
nan,122425.0,12,0.984159476476365
nan,122425.0,13,0.9289026300884743
nan,122425.0,15,0.9566587181019246
nan,122425.0,8,1.0000533328126742
nan,129152.5,225,0.9616559504726631
nan,129152.5,9,1.0232422429101067
nan,129152.5,12,0.9890765251249488
nan,129152.5,19,0.9570370333185353
nan,129152.5,12,0.9648693563857261
nan,137898.0,268,0.9709555163928965
nan,137898.0,18,0.948058180633829
nan,137898.0,21,0.9683397774446523
nan,137898.0,19,0.9614561524609736
nan,137898.0,19,0.9473138557479064
nan,149267.0,24,0.9644119243113047
nan,149267.0,390,0.9929581006533689
nan,149267.0,24,0.9930734628494541
nan,149267.0,22,0.9839570897675494
nan,149267.0,23,0.9997772633317544
nan,164047.5,509,0.9898220464526211
nan,164047.5,32,1.0194503696551696
nan,164047.5,40,1.0695920408428892
nan,164047.5,33,1.025677917893065
nan,164047.5,36,0.9910216239391237
nan,183262.0,51,1.0398898908312078
nan,183262.0,618,0.9925188979643305
nan,183262.0,44,1.0534471420252713
nan,183262.0,34,0.9942457135799625
nan,183262.0,38,0.9768460291733134
nan,208240.5,847,0.9960078522442661
nan,208240.5,60,0.9415399970271396
nan,208240.5,48,0.962783675614659
nan,208240.5,54,1.0001450069777136
nan,208240.5,45,0.9966653308360449
nan,240713.0,1065,0.989199788787908
nan,240713.0,71,1.0015870676602823
nan,240713.0,77,1.0075994020961563
nan,240713.0,68,0.9810543432920766
nan,240713.0,63,0.9941055016460396
nan,282927.0,89,1.002640211031045
nan,282927.0,1355,0.9943216004189176
nan,282927.0,84,0.988622172574927
nan,282927.0,95,1.0026572271992849
nan,282927.0,93,0.9578402256051031
nan,337805.5,1760,0.9877609380907344
nan,337805.5,116,0.9828374656992747
nan,337805.5,102,0.9991155150991033
nan,337805.5,124,1.0086117598953135
nan,337805.5,113,0.993759571169484
nan,409147.5,2223,0.9921488316601315
nan,409147.5,156,0.9823964938307365
nan,409147.5,141,1.0039223806856326
nan,409147.5,153,0.9935856637574175
nan,409147.5,156,1.0186875735789904
nan,501891.5,2889,0.9963136991062498
nan,501891.5,211,0.9951479771342984
nan,501891.5,217,0.9967790115873614
nan,501891.5,181,0.9940710421956171
nan,501891.5,181,0.9904908164318161
nan,622459.0,3696,0.997168875193921
nan,622459.0,230,0.9896158801868835
nan,622459.0,213,0.9933018245754011
nan,622459.0,251,0.9917192530481838
nan,622459.0,219,0.9939105597851364
nan,779197.0,4766,0.9960561314114751
nan,779197.0,314,0.9980236469093855
nan,779197.0,267,0.9961263469104356
nan,779197.0,288,1.0026264075420455
nan,779197.0,300,0.9902546888323391
nan,982956.0,5974,0.9983592347951434
nan,982956.0,409,0.9985295867079097
nan,982956.0,372,0.997383364776487
nan,982956.0,412,0.9942296747159782
nan,982956.0,345,1.0021574561592583
nan,1247843.0,7648,0.9997983128405743
nan,1247843.0,541,0.9993363930057944
nan,1247843.0,491,0.99670891712935
nan,1247843.0,439,0.9995950822987996
nan,1247843.0,464,0.996885211172847
nan,1592196.5,9607,0.9993853112418511
nan,1592196.5,582,0.9987432970995996
nan,1592196.5,559,0.9982438055711302
nan,1592196.5,598,1.0035760995689047
nan,1592196.5,616,0.99972786586028
nan,2039855.5,12421,1.0003957699132897
nan,2039855.5,719,0.99876352140387
nan,2039855.5,735,1.0021622316567056
nan,2039855.5,756,0.9992120605240279
nan,2039855.5,778,1.000714734928395
nan,2621812.0,15638,0.9997544375015692
nan,2621812.0,885,0.9998896315792024
nan,2621812.0,1007,1.0007204016522202
nan,2621812.0,905,0.999371138882501
nan,2621812.0,1030,1.0003059005974648
nan,3378355.5,19699,0.9997121660696772
nan,3378355.5,1139,0.9991495770676325
nan,3378355.5,1228,0.9998678360153648
nan,3378355.5,1214,0.9989129715540599
nan,3378355.5,1262,1.0001416392192666
nan,4361862.5,24340,0.9999909194306346
nan,4361862.5,1380,1.000177425378596
nan,4361862.5,1535,0.9998423004618986
nan,4361862.5,1364,0.9987978090613918
nan,4361862.5,1339,1.0009363190916678
nan,5640421.5,30140,1.0000642011867127
nan,5640421.5,1787,0.9993077904501974
nan,5640421.5,1625,0.9995842891630091
nan,5640421.5,1694,0.9990598743571474
nan,5640421.5,1767,0.999253835150292
nan,7302548.0,37234,1.000157276212228
nan,7302548.0,2210,0.9997750989407015
nan,7302548.0,2068,1.00070619730192
nan,7302548.0,1990,1.0003823873214863
nan,7302548.0,2198,0.9995015405006056
nan,9463313.0,33374,1.000166457570327
nan,9463313.0,1825,1.0003272790624087
nan,9463313.0,1910,0.999624716672475
nan,9463313.0,1682,0.9995506078782594
nan,9463313.0,1980,1.0002088327812821
