orientation,dist,n,peak_score
++,105000.0,1351,1.0903678081907109
++,114750.0,1248,1.099911214064647
++,122425.0,818,1.1058135438655567
++,129152.5,1025,1.1075251315068844
++,137898.0,1250,1.0985906299021406
++,149267.0,1661,1.1077209666155587
++,164047.5,2206,1.1151725872733689
++,183262.0,2797,1.1130763754507214
++,208240.5,3664,1.1198193282192064
++,240713.0,4736,1.1057964815101855
++,282927.0,6164,1.1012251070943853
++,337805.5,7903,1.088062646195463
++,409147.5,10180,1.0779573030042022
++,501891.5,12936,1.0621301655967996
++,622459.0,16542,1.041809715966329
++,779197.0,21006,1.029568264286643
++,982956.0,26709,1.0182593096365045
++,1247843.0,33824,1.0039241488952328
++,1592196.5,42618,0.9950428318412334
++,2039855.5,53845,0.9920711395338726
++,2621812.0,67536,0.9834192744939413
++,3378355.5,85944,0.9765906309487082
++,4361862.5,106390,0.9774568656960189
++,5640421.5,135807,0.9788417779224312
++,7302548.0,173590,0.9790629480795433
++,9463313.0,158405,0.9775642112740239
+-,105000.0,1313,1.2401909397792046
+-,114750.0,1242,1.2520298955680198
+-,122425.0,797,1.2716244017537155
+-,129152.5,979,1.273418192266621
+-,137898.0,1331,1.288053340673553
+-,149267.0,1738,1.309021346254693
+-,164047.5,2241,1.2932923956071285
+-,183262.0,2824,1.2999080258746054
+-,208240.5,3687,1.2823836783625393
+-,240713.0,4814,1.2697918264421144
+-,282927.0,6196,1.2518958697864147
+-,337805.5,7865,1.2488903977930943
+-,409147.5,10259,1.2338164400505616
+-,501891.5,13109,1.1929643743668343
+-,622459.0,16466,1.1674353551068701
+-,779197.0,21048,1.1405334077659421
+-,982956.0,27133,1.107201915189821
+-,1247843.0,34497,1.0705634562347428
+-,1592196.5,43655,1.0352196026327793
+-,2039855.5,55298,1.0100541373783976
+-,2621812.0,69686,0.9912861525902887
+-,3378355.5,87999,0.9832722612562352
+-,4361862.5,109387,0.9800638427346229
+-,5640421.5,138255,0.9783790696864623
+-,7302548.0,176240,0.9739864277848717
+-,9463313.0,162752,0.9749309961607306
-+,105000.0,1456,0.978093563406486
-+,114750.0,1344,0.9841492454128782
-+,122425.0,859,1.0087274284644443
-+,129152.5,1095,1.0100208193753646
-+,137898.0,1432,1.0084547192474544
-+,149267.0,1931,0.9956757182713156
-+,164047.5,2405,1.0138235367128383
-+,183262.0,3069,1.003754949949748
-+,208240.5,3958,1.003627346228485
-+,240713.0,5161,1.0121841273043022
-+,282927.0,6636,1.0026519827895504
-+,337805.5,8323,0.9910482597677295
-+,409147.5,10478,0.9823183688905158
-+,501891.5,13470,0.9846847664790912
-+,622459.0,17043,0.9787732534154082
-+,779197.0,21665,0.9711173671235547
-+,982956.0,27540,0.9715838745850238
-+,1247843.0,34544,0.9703474727151998
-+,1592196.5,43628,0.969908531097707
-+,2039855.5,55437,0.9745050740770183
-+,2621812.0,69980,0.9750321535568109
-+,3378355.5,88205,0.9742475749283606
-+,4361862.5,109280,0.9753414257753655
-+,5640421.5,140002,0.9741007860198938
-+,7302548.0,176930,0.9760182677005539
-+,9463313.0,162473,0.9781153903731387
--,105000.0,1469,1.088155035877745
--,114750.0,1288,1.1140630847810906
--,122425.0,794,1.0978257781621905
--,129152.5,1090,1.118618401221873
--,137898.0,1383,1.115740193962657
--,149267.0,1778,1.1209954654265832
--,164047.5,2369,1.1182762953053085
--,183262.0,3057,1.1247587219408401
--,208240.5,3891,1.1263072412420414
--,240713.0,4990,1.114656731725699
--,282927.0,6401,1.1103547009155181
--,337805.5,8308,1.0857635247716055
--,409147.5,10506,1.0793760633893523
--,501891.5,13440,1.065011549227455
--,622459.0,17220,1.0415028133382531
--,779197.0,21663,1.031461946415629
--,982956.0,27490,1.0147657689496248
--,1247843.0,35066,1.0056936537902075
--,1592196.5,44358,0.9932828700119514
--,2039855.5,56725,0.9824121386533111
--,2621812.0,71782,0.973326342025387
--,3378355.5,90327,0.9789447428906856
--,4361862.5,112001,0.9762126120850134
--,5640421.5,142233,0.973138878991575
--,7302548.0,180811,0.9731435557840006
--,9463313.0,167300,0.9741401832287878
